mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.99168	0.993581	0.989849	0.986452	0.994194	1
mut6	0.99168	0.993581	0.989849	0.986452	0.994194	1
mut7	0.99168	0.993581	0.989849	0.986452	0.994194	1
mut8	0.99168	0.993581	0.989849	0.986452	0.994194	1
mut9	0.99168	0.993581	0.989849	0.986452	0.994194	1
mut10	0.831372	0.184763	0.0226664	0.147667	0.0462836	2
mut11	0.831372	0.184763	0.0226664	0.147667	0.0462836	2
mut12	0.831372	0.184763	0.0226664	0.147667	0.0462836	2
mut13	0.831372	0.184763	0.0226664	0.147667	0.0462836	2
mut14	0.831372	0.184763	0.0226664	0.147667	0.0462836	2
mut15	0.667614	0.139233	0.0123487	0.129102	0.0344357	3
mut16	0.667614	0.139233	0.0123487	0.129102	0.0344357	3
mut17	0.667614	0.139233	0.0123487	0.129102	0.0344357	3
mut18	0.667614	0.139233	0.0123487	0.129102	0.0344357	3
mut19	0.667614	0.139233	0.0123487	0.129102	0.0344357	3
mut20	0.152152	0.798435	0.957464	0.824174	0.941746	4
mut21	0.152152	0.798435	0.957464	0.824174	0.941746	4
mut22	0.152152	0.798435	0.957464	0.824174	0.941746	4
mut23	0.152152	0.798435	0.957464	0.824174	0.941746	4
mut24	0.152152	0.798435	0.957464	0.824174	0.941746	4
mut25	0.131059	0.66718	0.225133	0.780992	0.776279	5
mut26	0.131059	0.66718	0.225133	0.780992	0.776279	5
mut27	0.131059	0.66718	0.225133	0.780992	0.776279	5
mut28	0.131059	0.66718	0.225133	0.780992	0.776279	5
mut29	0.131059	0.66718	0.225133	0.780992	0.776279	5
mut30	0.00871243	0.0329487	0.602114	0.0202785	0.0546018	6
mut31	0.00871243	0.0329487	0.602114	0.0202785	0.0546018	6
mut32	0.00871243	0.0329487	0.602114	0.0202785	0.0546018	6
mut33	0.00871243	0.0329487	0.602114	0.0202785	0.0546018	6
mut34	0.00871243	0.0329487	0.602114	0.0202785	0.0546018	6
