mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.968863	0.150009	0.982339	0.983994	0.78276	1
mut6	0.968863	0.150009	0.982339	0.983994	0.78276	1
mut7	0.968863	0.150009	0.982339	0.983994	0.78276	1
mut8	0.968863	0.150009	0.982339	0.983994	0.78276	1
mut9	0.968863	0.150009	0.982339	0.983994	0.78276	1
mut10	0.317536	0.0141027	0.300564	0.680652	0.0810562	2
mut11	0.317536	0.0141027	0.300564	0.680652	0.0810562	2
mut12	0.317536	0.0141027	0.300564	0.680652	0.0810562	2
mut13	0.317536	0.0141027	0.300564	0.680652	0.0810562	2
mut14	0.317536	0.0141027	0.300564	0.680652	0.0810562	2
mut15	0.0803403	0.00521502	0.110526	0.279153	0.0154897	3
mut16	0.0803403	0.00521502	0.110526	0.279153	0.0154897	3
mut17	0.0803403	0.00521502	0.110526	0.279153	0.0154897	3
mut18	0.0803403	0.00521502	0.110526	0.279153	0.0154897	3
mut19	0.0803403	0.00521502	0.110526	0.279153	0.0154897	3
mut20	0.0230759	0.713725	0.0100271	0.0084862	0.199221	4
mut21	0.0230759	0.713725	0.0100271	0.0084862	0.199221	4
mut22	0.0230759	0.713725	0.0100271	0.0084862	0.199221	4
mut23	0.0230759	0.713725	0.0100271	0.0084862	0.199221	4
mut24	0.0230759	0.713725	0.0100271	0.0084862	0.199221	4
mut25	0.540505	0.0742633	0.586037	0.260394	0.598258	5
mut26	0.540505	0.0742633	0.586037	0.260394	0.598258	5
mut27	0.540505	0.0742633	0.586037	0.260394	0.598258	5
mut28	0.540505	0.0742633	0.586037	0.260394	0.598258	5
mut29	0.540505	0.0742633	0.586037	0.260394	0.598258	5
