mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.942955	0.926885	1	0.898353	1	1
mut6	0.942955	0.926885	1	0.898353	1	1
mut7	0.942955	0.926885	1	0.898353	1	1
mut8	0.942955	0.926885	1	0.898353	1	1
mut9	0.942955	0.926885	1	0.898353	1	1
mut10	0.547122	0.113004	0.919037	0.849011	0.876124	2
mut11	0.547122	0.113004	0.919037	0.849011	0.876124	2
mut12	0.547122	0.113004	0.919037	0.849011	0.876124	2
mut13	0.547122	0.113004	0.919037	0.849011	0.876124	2
mut14	0.547122	0.113004	0.919037	0.849011	0.876124	2
mut15	0.521759	0.110824	0.81915	0.822147	0.829364	3
mut16	0.521759	0.110824	0.81915	0.822147	0.829364	3
mut17	0.521759	0.110824	0.81915	0.822147	0.829364	3
mut18	0.521759	0.110824	0.81915	0.822147	0.829364	3
mut19	0.521759	0.110824	0.81915	0.822147	0.829364	3
mut20	0.0709285	0.0946649	0.787027	0.771662	0.794143	4
mut21	0.0709285	0.0946649	0.787027	0.771662	0.794143	4
mut22	0.0709285	0.0946649	0.787027	0.771662	0.794143	4
mut23	0.0709285	0.0946649	0.787027	0.771662	0.794143	4
mut24	0.0709285	0.0946649	0.787027	0.771662	0.794143	4
mut25	0.044634	0.0790183	0.0915141	0.0679744	0.719975	5
mut26	0.044634	0.0790183	0.0915141	0.0679744	0.719975	5
mut27	0.044634	0.0790183	0.0915141	0.0679744	0.719975	5
mut28	0.044634	0.0790183	0.0915141	0.0679744	0.719975	5
mut29	0.044634	0.0790183	0.0915141	0.0679744	0.719975	5
mut30	0.0366773	0.0356196	0.0179	0.0381933	0.239339	6
mut31	0.0366773	0.0356196	0.0179	0.0381933	0.239339	6
mut32	0.0366773	0.0356196	0.0179	0.0381933	0.239339	6
mut33	0.0366773	0.0356196	0.0179	0.0381933	0.239339	6
mut34	0.0366773	0.0356196	0.0179	0.0381933	0.239339	6
mut35	0.440966	0.00432861	0.00894074	0.0102271	0.0105847	7
mut36	0.440966	0.00432861	0.00894074	0.0102271	0.0105847	7
mut37	0.440966	0.00432861	0.00894074	0.0102271	0.0105847	7
mut38	0.440966	0.00432861	0.00894074	0.0102271	0.0105847	7
mut39	0.440966	0.00432861	0.00894074	0.0102271	0.0105847	7
mut40	0.0182571	0.0188122	0.00959989	0.0254916	0.143322	8
mut41	0.0182571	0.0188122	0.00959989	0.0254916	0.143322	8
mut42	0.0182571	0.0188122	0.00959989	0.0254916	0.143322	8
mut43	0.0182571	0.0188122	0.00959989	0.0254916	0.143322	8
