mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.108274	0.0762824	0.764824	0.274203	0.03052	1
mut6	0.108274	0.0762824	0.764824	0.274203	0.03052	1
mut7	0.108274	0.0762824	0.764824	0.274203	0.03052	1
mut8	0.108274	0.0762824	0.764824	0.274203	0.03052	1
mut9	0.108274	0.0762824	0.764824	0.274203	0.03052	1
mut10	0.923961	0.818741	0.256177	0.762717	0.986912	2
mut11	0.923961	0.818741	0.256177	0.762717	0.986912	2
mut12	0.923961	0.818741	0.256177	0.762717	0.986912	2
mut13	0.923961	0.818741	0.256177	0.762717	0.986912	2
mut14	0.923961	0.818741	0.256177	0.762717	0.986912	2
mut15	0.740402	0.493636	0.173402	0.123005	0.975263	3
mut16	0.740402	0.493636	0.173402	0.123005	0.975263	3
mut17	0.740402	0.493636	0.173402	0.123005	0.975263	3
mut18	0.740402	0.493636	0.173402	0.123005	0.975263	3
mut19	0.740402	0.493636	0.173402	0.123005	0.975263	3
mut20	0.13503	0.375887	0.0620717	0.543704	0.0336143	4
mut21	0.13503	0.375887	0.0620717	0.543704	0.0336143	4
mut22	0.13503	0.375887	0.0620717	0.543704	0.0336143	4
mut23	0.13503	0.375887	0.0620717	0.543704	0.0336143	4
mut24	0.13503	0.375887	0.0620717	0.543704	0.0336143	4
mut25	0.609614	0.473505	0.137977	0.108709	0.962918	5
mut26	0.609614	0.473505	0.137977	0.108709	0.962918	5
mut27	0.609614	0.473505	0.137977	0.108709	0.962918	5
mut28	0.609614	0.473505	0.137977	0.108709	0.962918	5
mut29	0.609614	0.473505	0.137977	0.108709	0.962918	5
mut30	0.117506	0.344189	0.0398083	0.418494	0.0234293	6
mut31	0.117506	0.344189	0.0398083	0.418494	0.0234293	6
mut32	0.117506	0.344189	0.0398083	0.418494	0.0234293	6
mut33	0.117506	0.344189	0.0398083	0.418494	0.0234293	6
mut34	0.117506	0.344189	0.0398083	0.418494	0.0234293	6
mut35	0.291919	0.0235009	0.0494487	0.0194857	0.0282655	7
mut36	0.291919	0.0235009	0.0494487	0.0194857	0.0282655	7
mut37	0.291919	0.0235009	0.0494487	0.0194857	0.0282655	7
mut38	0.291919	0.0235009	0.0494487	0.0194857	0.0282655	7
mut39	0.291919	0.0235009	0.0494487	0.0194857	0.0282655	7
mut40	0.0452792	0.480434	0.0635425	0.0436444	0.921543	8
mut41	0.0452792	0.480434	0.0635425	0.0436444	0.921543	8
mut42	0.0452792	0.480434	0.0635425	0.0436444	0.921543	8
mut43	0.0452792	0.480434	0.0635425	0.0436444	0.921543	8
mut44	0.0452792	0.480434	0.0635425	0.0436444	0.921543	8
mut45	0.0277507	0.0464062	0.0419736	0.0324265	0.799578	9
mut46	0.0277507	0.0464062	0.0419736	0.0324265	0.799578	9
mut47	0.0277507	0.0464062	0.0419736	0.0324265	0.799578	9
mut48	0.0277507	0.0464062	0.0419736	0.0324265	0.799578	9
mut49	0.0277507	0.0464062	0.0419736	0.0324265	0.799578	9
mut50	0.0697213	0.271861	0.0187037	0.210408	0.0103811	10
mut51	0.0697213	0.271861	0.0187037	0.210408	0.0103811	10
mut52	0.0697213	0.271861	0.0187037	0.210408	0.0103811	10
mut53	0.0697213	0.271861	0.0187037	0.210408	0.0103811	10
mut54	0.0697213	0.271861	0.0187037	0.210408	0.0103811	10
mut55	0.0187288	0.038256	0.414494	0.0156468	0.0105194	11
mut56	0.0187288	0.038256	0.414494	0.0156468	0.0105194	11
mut57	0.0187288	0.038256	0.414494	0.0156468	0.0105194	11
mut58	0.0187288	0.038256	0.414494	0.0156468	0.0105194	11
mut59	0.0187288	0.038256	0.414494	0.0156468	0.0105194	11
mut60	0.0636416	0.0177468	0.248717	0.209147	0.00983861	12
mut61	0.0636416	0.0177468	0.248717	0.209147	0.00983861	12
mut62	0.0636416	0.0177468	0.248717	0.209147	0.00983861	12
mut63	0.0636416	0.0177468	0.248717	0.209147	0.00983861	12
mut64	0.0636416	0.0177468	0.248717	0.209147	0.00983861	12
mut65	0.0150731	0.0223774	0.020919	0.0156436	0.158513	13
mut66	0.0150731	0.0223774	0.020919	0.0156436	0.158513	13
mut67	0.0150731	0.0223774	0.020919	0.0156436	0.158513	13
mut68	0.0150731	0.0223774	0.020919	0.0156436	0.158513	13
mut69	0.0150731	0.0223774	0.020919	0.0156436	0.158513	13
