mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.993674	0.980903	0.983513	0.990124	0.990758	1
mut6	0.993674	0.980903	0.983513	0.990124	0.990758	1
mut7	0.993674	0.980903	0.983513	0.990124	0.990758	1
mut8	0.993674	0.980903	0.983513	0.990124	0.990758	1
mut9	0.993674	0.980903	0.983513	0.990124	0.990758	1
mut10	0.986188	0.962376	0.966213	0.978429	0.981362	2
mut11	0.986188	0.962376	0.966213	0.978429	0.981362	2
mut12	0.986188	0.962376	0.966213	0.978429	0.981362	2
mut13	0.986188	0.962376	0.966213	0.978429	0.981362	2
mut14	0.986188	0.962376	0.966213	0.978429	0.981362	2
mut15	0.859002	0.144051	0.878069	0.191864	0.801722	3
mut16	0.859002	0.144051	0.878069	0.191864	0.801722	3
mut17	0.859002	0.144051	0.878069	0.191864	0.801722	3
mut18	0.859002	0.144051	0.878069	0.191864	0.801722	3
mut19	0.859002	0.144051	0.878069	0.191864	0.801722	3
mut20	0.769656	0.116251	0.831666	0.155898	0.619239	4
mut21	0.769656	0.116251	0.831666	0.155898	0.619239	4
mut22	0.769656	0.116251	0.831666	0.155898	0.619239	4
mut23	0.769656	0.116251	0.831666	0.155898	0.619239	4
mut24	0.769656	0.116251	0.831666	0.155898	0.619239	4
mut25	0.12035	0.796859	0.0711134	0.774189	0.167481	5
mut26	0.12035	0.796859	0.0711134	0.774189	0.167481	5
mut27	0.12035	0.796859	0.0711134	0.774189	0.167481	5
mut28	0.12035	0.796859	0.0711134	0.774189	0.167481	5
mut29	0.12035	0.796859	0.0711134	0.774189	0.167481	5
mut30	0.102169	0.713161	0.0530193	0.651407	0.125399	6
mut31	0.102169	0.713161	0.0530193	0.651407	0.125399	6
mut32	0.102169	0.713161	0.0530193	0.651407	0.125399	6
mut33	0.102169	0.713161	0.0530193	0.651407	0.125399	6
mut34	0.102169	0.713161	0.0530193	0.651407	0.125399	6
