mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.94105	1	0.92382	0.993843	1	0
mut1	0.94105	1	0.92382	0.993843	1	0
mut2	0.94105	1	0.92382	0.993843	1	0
mut3	0.94105	1	0.92382	0.993843	1	0
mut4	0.94105	1	0.92382	0.993843	1	0
mut5	0.799373	0.59296	0.458157	0.125199	0.402972	1
mut6	0.799373	0.59296	0.458157	0.125199	0.402972	1
mut7	0.799373	0.59296	0.458157	0.125199	0.402972	1
mut8	0.799373	0.59296	0.458157	0.125199	0.402972	1
mut9	0.799373	0.59296	0.458157	0.125199	0.402972	1
mut10	0.677903	0.489959	0.373113	0.0508976	0.27243	2
mut11	0.677903	0.489959	0.373113	0.0508976	0.27243	2
mut12	0.677903	0.489959	0.373113	0.0508976	0.27243	2
mut13	0.677903	0.489959	0.373113	0.0508976	0.27243	2
mut14	0.677903	0.489959	0.373113	0.0508976	0.27243	2
mut15	0.699027	0.499591	0.344027	0.0507966	0.220719	3
mut16	0.699027	0.499591	0.344027	0.0507966	0.220719	3
mut17	0.699027	0.499591	0.344027	0.0507966	0.220719	3
mut18	0.699027	0.499591	0.344027	0.0507966	0.220719	3
mut19	0.699027	0.499591	0.344027	0.0507966	0.220719	3
mut20	0.157718	0.025798	0.0212806	0.0297779	0.0384899	4
mut21	0.157718	0.025798	0.0212806	0.0297779	0.0384899	4
mut22	0.157718	0.025798	0.0212806	0.0297779	0.0384899	4
mut23	0.157718	0.025798	0.0212806	0.0297779	0.0384899	4
mut24	0.157718	0.025798	0.0212806	0.0297779	0.0384899	4
mut25	0.281481	0.349456	0.07038	0.0138348	0.106152	5
mut26	0.281481	0.349456	0.07038	0.0138348	0.106152	5
mut27	0.281481	0.349456	0.07038	0.0138348	0.106152	5
mut28	0.281481	0.349456	0.07038	0.0138348	0.106152	5
mut29	0.281481	0.349456	0.07038	0.0138348	0.106152	5
mut30	0.149644	0.403903	0.531296	0.859765	0.583843	6
mut31	0.149644	0.403903	0.531296	0.859765	0.583843	6
mut32	0.149644	0.403903	0.531296	0.859765	0.583843	6
mut33	0.149644	0.403903	0.531296	0.859765	0.583843	6
mut34	0.149644	0.403903	0.531296	0.859765	0.583843	6
mut35	0.185832	0.36825	0.0509308	0.00887341	0.0700097	7
mut36	0.185832	0.36825	0.0509308	0.00887341	0.0700097	7
mut37	0.185832	0.36825	0.0509308	0.00887341	0.0700097	7
mut38	0.185832	0.36825	0.0509308	0.00887341	0.0700097	7
mut39	0.185832	0.36825	0.0509308	0.00887341	0.0700097	7
mut40	0.191874	0.114748	0.0266557	0.00434326	0.0373009	8
