mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.716208	0.00590669	0.012005	0.00431393	0.0155095	1
mut6	0.716208	0.00590669	0.012005	0.00431393	0.0155095	1
mut7	0.716208	0.00590669	0.012005	0.00431393	0.0155095	1
mut8	0.716208	0.00590669	0.012005	0.00431393	0.0155095	1
mut9	0.716208	0.00590669	0.012005	0.00431393	0.0155095	1
mut10	0.228449	0.0475838	0.0245258	0.0141407	0.733976	2
mut11	0.228449	0.0475838	0.0245258	0.0141407	0.733976	2
mut12	0.228449	0.0475838	0.0245258	0.0141407	0.733976	2
mut13	0.228449	0.0475838	0.0245258	0.0141407	0.733976	2
mut14	0.228449	0.0475838	0.0245258	0.0141407	0.733976	2
mut15	0.00939829	0.702601	0.013169	0.0213373	0.0558314	3
mut16	0.00939829	0.702601	0.013169	0.0213373	0.0558314	3
mut17	0.00939829	0.702601	0.013169	0.0213373	0.0558314	3
mut18	0.00939829	0.702601	0.013169	0.0213373	0.0558314	3
mut19	0.00939829	0.702601	0.013169	0.0213373	0.0558314	3
mut20	0.027847	0.198437	0.420963	0.949122	0.16151	4
mut21	0.027847	0.198437	0.420963	0.949122	0.16151	4
mut22	0.027847	0.198437	0.420963	0.949122	0.16151	4
mut23	0.027847	0.198437	0.420963	0.949122	0.16151	4
mut24	0.027847	0.198437	0.420963	0.949122	0.16151	4
mut25	0.00859067	0.00765182	0.516243	0.00670803	0.0152364	5
mut26	0.00859067	0.00765182	0.516243	0.00670803	0.0152364	5
mut27	0.00859067	0.00765182	0.516243	0.00670803	0.0152364	5
mut28	0.00859067	0.00765182	0.516243	0.00670803	0.0152364	5
mut29	0.00859067	0.00765182	0.516243	0.00670803	0.0152364	5
mut30	0.0176229	0.0919605	0.257201	0.875627	0.139461	6
mut31	0.0176229	0.0919605	0.257201	0.875627	0.139461	6
mut32	0.0176229	0.0919605	0.257201	0.875627	0.139461	6
mut33	0.0176229	0.0919605	0.257201	0.875627	0.139461	6
mut34	0.0176229	0.0919605	0.257201	0.875627	0.139461	6
mut35	0.00863534	0.0084643	0.0165832	0.261116	0.0570479	7
mut36	0.00863534	0.0084643	0.0165832	0.261116	0.0570479	7
mut37	0.00863534	0.0084643	0.0165832	0.261116	0.0570479	7
mut38	0.00863534	0.0084643	0.0165832	0.261116	0.0570479	7
mut39	0.00863534	0.0084643	0.0165832	0.261116	0.0570479	7
mut40	0.0735204	0.0217264	0.0125825	0.00859953	0.675263	8
mut41	0.0735204	0.0217264	0.0125825	0.00859953	0.675263	8
mut42	0.0735204	0.0217264	0.0125825	0.00859953	0.675263	8
mut43	0.0735204	0.0217264	0.0125825	0.00859953	0.675263	8
mut44	0.0735204	0.0217264	0.0125825	0.00859953	0.675263	8
