mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.193477	0.900626	0.351719	0.834567	0.171547	0.899288	0.158729	0.96048	0.344707	0.93691	0.212762	0.926838	0.0773248	0.984659	0.193949	1
mut6	0.193477	0.900626	0.351719	0.834567	0.171547	0.899288	0.158729	0.96048	0.344707	0.93691	0.212762	0.926838	0.0773248	0.984659	0.193949	1
mut7	0.193477	0.900626	0.351719	0.834567	0.171547	0.899288	0.158729	0.96048	0.344707	0.93691	0.212762	0.926838	0.0773248	0.984659	0.193949	1
mut8	0.193477	0.900626	0.351719	0.834567	0.171547	0.899288	0.158729	0.96048	0.344707	0.93691	0.212762	0.926838	0.0773248	0.984659	0.193949	1
mut9	0.193477	0.900626	0.351719	0.834567	0.171547	0.899288	0.158729	0.96048	0.344707	0.93691	0.212762	0.926838	0.0773248	0.984659	0.193949	1
mut10	0.791939	0.0887077	0.591191	0.117582	0.783168	0.0848653	0.726857	0.0329001	0.570503	0.0517199	0.758366	0.0650021	0.859269	0.00988935	0.682545	2
mut11	0.791939	0.0887077	0.591191	0.117582	0.783168	0.0848653	0.726857	0.0329001	0.570503	0.0517199	0.758366	0.0650021	0.859269	0.00988935	0.682545	2
mut12	0.791939	0.0887077	0.591191	0.117582	0.783168	0.0848653	0.726857	0.0329001	0.570503	0.0517199	0.758366	0.0650021	0.859269	0.00988935	0.682545	2
mut13	0.791939	0.0887077	0.591191	0.117582	0.783168	0.0848653	0.726857	0.0329001	0.570503	0.0517199	0.758366	0.0650021	0.859269	0.00988935	0.682545	2
mut14	0.791939	0.0887077	0.591191	0.117582	0.783168	0.0848653	0.726857	0.0329001	0.570503	0.0517199	0.758366	0.0650021	0.859269	0.00988935	0.682545	2
mut15	0.0647197	0.566814	0.157193	0.411485	0.0655132	0.515827	0.0381323	0.737883	0.119905	0.607949	0.0806728	0.558079	0.0135919	0.859455	0.0622936	3
mut16	0.0647197	0.566814	0.157193	0.411485	0.0655132	0.515827	0.0381323	0.737883	0.119905	0.607949	0.0806728	0.558079	0.0135919	0.859455	0.0622936	3
mut17	0.0647197	0.566814	0.157193	0.411485	0.0655132	0.515827	0.0381323	0.737883	0.119905	0.607949	0.0806728	0.558079	0.0135919	0.859455	0.0622936	3
mut18	0.0647197	0.566814	0.157193	0.411485	0.0655132	0.515827	0.0381323	0.737883	0.119905	0.607949	0.0806728	0.558079	0.0135919	0.859455	0.0622936	3
mut19	0.0647197	0.566814	0.157193	0.411485	0.0655132	0.515827	0.0381323	0.737883	0.119905	0.607949	0.0806728	0.558079	0.0135919	0.859455	0.0622936	3
