mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	0.920795	1	1	1	0
mut1	1	0.920795	1	1	1	0
mut2	1	0.920795	1	1	1	0
mut3	1	0.920795	1	1	1	0
mut4	1	0.920795	1	1	1	0
mut5	0.145317	0.870755	0.05557	0.970744	0.878666	1
mut6	0.145317	0.870755	0.05557	0.970744	0.878666	1
mut7	0.145317	0.870755	0.05557	0.970744	0.878666	1
mut8	0.145317	0.870755	0.05557	0.970744	0.878666	1
mut9	0.145317	0.870755	0.05557	0.970744	0.878666	1
mut10	0.804229	0.0926004	0.0134142	0.006746	0.0163705	2
mut11	0.804229	0.0926004	0.0134142	0.006746	0.0163705	2
mut12	0.804229	0.0926004	0.0134142	0.006746	0.0163705	2
mut13	0.804229	0.0926004	0.0134142	0.006746	0.0163705	2
mut14	0.804229	0.0926004	0.0134142	0.006746	0.0163705	2
mut15	0.0315743	0.0331752	0.201457	0.00825611	0.0165842	3
mut16	0.0315743	0.0331752	0.201457	0.00825611	0.0165842	3
mut17	0.0315743	0.0331752	0.201457	0.00825611	0.0165842	3
mut18	0.0315743	0.0331752	0.201457	0.00825611	0.0165842	3
mut19	0.0315743	0.0331752	0.201457	0.00825611	0.0165842	3
mut20	0.00579599	0.0276607	0.646129	0.00798132	0.0199318	4
mut21	0.00579599	0.0276607	0.646129	0.00798132	0.0199318	4
mut22	0.00579599	0.0276607	0.646129	0.00798132	0.0199318	4
mut23	0.00579599	0.0276607	0.646129	0.00798132	0.0199318	4
mut24	0.00579599	0.0276607	0.646129	0.00798132	0.0199318	4
mut25	0.0238121	0.123751	0.0414891	0.963339	0.595804	5
mut26	0.0238121	0.123751	0.0414891	0.963339	0.595804	5
mut27	0.0238121	0.123751	0.0414891	0.963339	0.595804	5
mut28	0.0238121	0.123751	0.0414891	0.963339	0.595804	5
mut29	0.0238121	0.123751	0.0414891	0.963339	0.595804	5
mut30	0.0160273	0.0870787	0.0359488	0.884998	0.696307	6
mut31	0.0160273	0.0870787	0.0359488	0.884998	0.696307	6
mut32	0.0160273	0.0870787	0.0359488	0.884998	0.696307	6
mut33	0.0160273	0.0870787	0.0359488	0.884998	0.696307	6
mut34	0.0160273	0.0870787	0.0359488	0.884998	0.696307	6
mut35	0.00519565	0.0288024	0.0245837	0.112894	0.0232791	7
mut36	0.00519565	0.0288024	0.0245837	0.112894	0.0232791	7
mut37	0.00519565	0.0288024	0.0245837	0.112894	0.0232791	7
mut38	0.00519565	0.0288024	0.0245837	0.112894	0.0232791	7
mut39	0.00519565	0.0288024	0.0245837	0.112894	0.0232791	7
mut40	0.104155	0.625951	0.0101607	0.0545749	0.273293	8
mut41	0.104155	0.625951	0.0101607	0.0545749	0.273293	8
mut42	0.104155	0.625951	0.0101607	0.0545749	0.273293	8
mut43	0.104155	0.625951	0.0101607	0.0545749	0.273293	8
mut44	0.104155	0.625951	0.0101607	0.0545749	0.273293	8
mut45	0.00495466	0.0314934	0.0050016	0.149668	0.424176	9
mut46	0.00495466	0.0314934	0.0050016	0.149668	0.424176	9
mut47	0.00495466	0.0314934	0.0050016	0.149668	0.424176	9
mut48	0.00495466	0.0314934	0.0050016	0.149668	0.424176	9
mut49	0.00495466	0.0314934	0.0050016	0.149668	0.424176	9
mut50	0.00849435	0.13565	0.00539799	0.045202	0.24919	10
mut51	0.00849435	0.13565	0.00539799	0.045202	0.24919	10
mut52	0.00849435	0.13565	0.00539799	0.045202	0.24919	10
mut53	0.00849435	0.13565	0.00539799	0.045202	0.24919	10
mut54	0.00849435	0.13565	0.00539799	0.045202	0.24919	10
