mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.989045	1	0.926482	0.911246	1	1	1	0.904544	1	0.985863	0.915799	0.91817	1	0.987899	0.929039	0
mut1	0.989045	1	0.926482	0.911246	1	1	1	0.904544	1	0.985863	0.915799	0.91817	1	0.987899	0.929039	0
mut2	0.989045	1	0.926482	0.911246	1	1	1	0.904544	1	0.985863	0.915799	0.91817	1	0.987899	0.929039	0
mut3	0.989045	1	0.926482	0.911246	1	1	1	0.904544	1	0.985863	0.915799	0.91817	1	0.987899	0.929039	0
mut4	0.989045	1	0.926482	0.911246	1	1	1	0.904544	1	0.985863	0.915799	0.91817	1	0.987899	0.929039	0
mut5	0.937807	1	0.968838	1	0.993035	1	1	0.963841	0.974663	1	1	1	0.891662	0.999118	0.907866	1
mut6	0.937807	1	0.968838	1	0.993035	1	1	0.963841	0.974663	1	1	1	0.891662	0.999118	0.907866	1
mut7	0.937807	1	0.968838	1	0.993035	1	1	0.963841	0.974663	1	1	1	0.891662	0.999118	0.907866	1
mut8	0.937807	1	0.968838	1	0.993035	1	1	0.963841	0.974663	1	1	1	0.891662	0.999118	0.907866	1
mut9	0.937807	1	0.968838	1	0.993035	1	1	0.963841	0.974663	1	1	1	0.891662	0.999118	0.907866	1
mut10	0.848363	0.895089	0.804385	0.889496	0.880432	0.0599969	0.443682	0.166327	0.833459	1	0.809077	1	0.890372	0.15008	0.138064	2
mut11	0.848363	0.895089	0.804385	0.889496	0.880432	0.0599969	0.443682	0.166327	0.833459	1	0.809077	1	0.890372	0.15008	0.138064	2
mut12	0.848363	0.895089	0.804385	0.889496	0.880432	0.0599969	0.443682	0.166327	0.833459	1	0.809077	1	0.890372	0.15008	0.138064	2
mut13	0.848363	0.895089	0.804385	0.889496	0.880432	0.0599969	0.443682	0.166327	0.833459	1	0.809077	1	0.890372	0.15008	0.138064	2
mut14	0.848363	0.895089	0.804385	0.889496	0.880432	0.0599969	0.443682	0.166327	0.833459	1	0.809077	1	0.890372	0.15008	0.138064	2
mut15	0.0707181	0.230922	0.118486	0.0215545	0.0581699	0.0195101	0.163548	0.061983	0.0674685	0.364743	0.0707356	0.065624	0.0269006	0.114554	0.0626143	3
mut16	0.0707181	0.230922	0.118486	0.0215545	0.0581699	0.0195101	0.163548	0.061983	0.0674685	0.364743	0.0707356	0.065624	0.0269006	0.114554	0.0626143	3
mut17	0.0707181	0.230922	0.118486	0.0215545	0.0581699	0.0195101	0.163548	0.061983	0.0674685	0.364743	0.0707356	0.065624	0.0269006	0.114554	0.0626143	3
mut18	0.0707181	0.230922	0.118486	0.0215545	0.0581699	0.0195101	0.163548	0.061983	0.0674685	0.364743	0.0707356	0.065624	0.0269006	0.114554	0.0626143	3
mut19	0.0707181	0.230922	0.118486	0.0215545	0.0581699	0.0195101	0.163548	0.061983	0.0674685	0.364743	0.0707356	0.065624	0.0269006	0.114554	0.0626143	3
mut20	0.0249195	0.0199742	0.0298445	0.00620608	0.019828	0.00698934	0.0441244	0.0172836	0.016666	0.0424751	0.0203277	0.0308499	0.00989984	0.0372443	0.0346101	4
mut21	0.0249195	0.0199742	0.0298445	0.00620608	0.019828	0.00698934	0.0441244	0.0172836	0.016666	0.0424751	0.0203277	0.0308499	0.00989984	0.0372443	0.0346101	4
mut22	0.0249195	0.0199742	0.0298445	0.00620608	0.019828	0.00698934	0.0441244	0.0172836	0.016666	0.0424751	0.0203277	0.0308499	0.00989984	0.0372443	0.0346101	4
