mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	0
mut5	0.729564	0.0100796	0.580165	0.0129553	0.43881	0.0227191	0.416463	0.0454977	0.55387	0.0244173	1
mut6	0.729564	0.0100796	0.580165	0.0129553	0.43881	0.0227191	0.416463	0.0454977	0.55387	0.0244173	1
mut7	0.729564	0.0100796	0.580165	0.0129553	0.43881	0.0227191	0.416463	0.0454977	0.55387	0.0244173	1
mut8	0.729564	0.0100796	0.580165	0.0129553	0.43881	0.0227191	0.416463	0.0454977	0.55387	0.0244173	1
mut9	0.729564	0.0100796	0.580165	0.0129553	0.43881	0.0227191	0.416463	0.0454977	0.55387	0.0244173	1
mut10	0.248762	0.985339	0.405394	0.981719	0.537943	0.969392	0.565418	0.946654	0.417455	0.961968	2
mut11	0.248762	0.985339	0.405394	0.981719	0.537943	0.969392	0.565418	0.946654	0.417455	0.961968	2
mut12	0.248762	0.985339	0.405394	0.981719	0.537943	0.969392	0.565418	0.946654	0.417455	0.961968	2
mut13	0.248762	0.985339	0.405394	0.981719	0.537943	0.969392	0.565418	0.946654	0.417455	0.961968	2
mut14	0.248762	0.985339	0.405394	0.981719	0.537943	0.969392	0.565418	0.946654	0.417455	0.961968	2
mut15	0.149281	0.930578	0.255961	0.932607	0.400702	0.92584	0.418172	0.83523	0.320349	0.918357	3
mut16	0.149281	0.930578	0.255961	0.932607	0.400702	0.92584	0.418172	0.83523	0.320349	0.918357	3
mut17	0.149281	0.930578	0.255961	0.932607	0.400702	0.92584	0.418172	0.83523	0.320349	0.918357	3
mut18	0.149281	0.930578	0.255961	0.932607	0.400702	0.92584	0.418172	0.83523	0.320349	0.918357	3
mut19	0.149281	0.930578	0.255961	0.932607	0.400702	0.92584	0.418172	0.83523	0.320349	0.918357	3
mut20	0.0173251	0.236306	0.0155346	0.321508	0.0275299	0.234941	0.0368387	0.216881	0.0289953	0.0632372	4
mut21	0.0173251	0.236306	0.0155346	0.321508	0.0275299	0.234941	0.0368387	0.216881	0.0289953	0.0632372	4
mut22	0.0173251	0.236306	0.0155346	0.321508	0.0275299	0.234941	0.0368387	0.216881	0.0289953	0.0632372	4
mut23	0.0173251	0.236306	0.0155346	0.321508	0.0275299	0.234941	0.0368387	0.216881	0.0289953	0.0632372	4
mut24	0.0173251	0.236306	0.0155346	0.321508	0.0275299	0.234941	0.0368387	0.216881	0.0289953	0.0632372	4
