mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.983309	1	1	1	1	1	0.900666	0.92425	0.949737	1	1	0.936841	1	1	0.979916	0
mut1	0.983309	1	1	1	1	1	0.900666	0.92425	0.949737	1	1	0.936841	1	1	0.979916	0
mut2	0.983309	1	1	1	1	1	0.900666	0.92425	0.949737	1	1	0.936841	1	1	0.979916	0
mut3	0.983309	1	1	1	1	1	0.900666	0.92425	0.949737	1	1	0.936841	1	1	0.979916	0
mut4	0.983309	1	1	1	1	1	0.900666	0.92425	0.949737	1	1	0.936841	1	1	0.979916	0
mut5	1	0.435864	0.0684534	0.039256	0.973368	0.961161	0.0913972	0.174475	0.697505	0.577853	0.0791546	0.0489052	0.539151	0.808927	0.0320916	1
mut6	1	0.435864	0.0684534	0.039256	0.973368	0.961161	0.0913972	0.174475	0.697505	0.577853	0.0791546	0.0489052	0.539151	0.808927	0.0320916	1
mut7	1	0.435864	0.0684534	0.039256	0.973368	0.961161	0.0913972	0.174475	0.697505	0.577853	0.0791546	0.0489052	0.539151	0.808927	0.0320916	1
mut8	1	0.435864	0.0684534	0.039256	0.973368	0.961161	0.0913972	0.174475	0.697505	0.577853	0.0791546	0.0489052	0.539151	0.808927	0.0320916	1
mut9	1	0.435864	0.0684534	0.039256	0.973368	0.961161	0.0913972	0.174475	0.697505	0.577853	0.0791546	0.0489052	0.539151	0.808927	0.0320916	1
mut10	0.02123	0.480756	0.277561	0.875111	0.0244942	0.030634	0.515454	0.84079	0.25538	0.272584	0.784183	0.782218	0.401007	0.201217	0.203142	2
mut11	0.02123	0.480756	0.277561	0.875111	0.0244942	0.030634	0.515454	0.84079	0.25538	0.272584	0.784183	0.782218	0.401007	0.201217	0.203142	2
mut12	0.02123	0.480756	0.277561	0.875111	0.0244942	0.030634	0.515454	0.84079	0.25538	0.272584	0.784183	0.782218	0.401007	0.201217	0.203142	2
mut13	0.02123	0.480756	0.277561	0.875111	0.0244942	0.030634	0.515454	0.84079	0.25538	0.272584	0.784183	0.782218	0.401007	0.201217	0.203142	2
mut14	0.02123	0.480756	0.277561	0.875111	0.0244942	0.030634	0.515454	0.84079	0.25538	0.272584	0.784183	0.782218	0.401007	0.201217	0.203142	2
mut15	0.0144696	0.0839668	0.590975	0.148183	0.0168803	0.0255769	0.370341	0.0325505	0.0555007	0.0485299	0.115421	0.170751	0.062971	0.046432	0.756272	3
mut16	0.0144696	0.0839668	0.590975	0.148183	0.0168803	0.0255769	0.370341	0.0325505	0.0555007	0.0485299	0.115421	0.170751	0.062971	0.046432	0.756272	3
mut17	0.0144696	0.0839668	0.590975	0.148183	0.0168803	0.0255769	0.370341	0.0325505	0.0555007	0.0485299	0.115421	0.170751	0.062971	0.046432	0.756272	3
mut18	0.0144696	0.0839668	0.590975	0.148183	0.0168803	0.0255769	0.370341	0.0325505	0.0555007	0.0485299	0.115421	0.170751	0.062971	0.046432	0.756272	3
mut19	0.0144696	0.0839668	0.590975	0.148183	0.0168803	0.0255769	0.370341	0.0325505	0.0555007	0.0485299	0.115421	0.170751	0.062971	0.046432	0.756272	3
mut20	0.925985	0.490152	0.043679	0.0297188	0.985387	0.923893	0.0750593	0.170537	0.574732	0.587546	0.0678043	0.0432081	0.546791	0.707322	0.024468	4
mut21	0.925985	0.490152	0.043679	0.0297188	0.985387	0.923893	0.0750593	0.170537	0.574732	0.587546	0.0678043	0.0432081	0.546791	0.707322	0.024468	4
mut22	0.925985	0.490152	0.043679	0.0297188	0.985387	0.923893	0.0750593	0.170537	0.574732	0.587546	0.0678043	0.0432081	0.546791	0.707322	0.024468	4
mut23	0.925985	0.490152	0.043679	0.0297188	0.985387	0.923893	0.0750593	0.170537	0.574732	0.587546	0.0678043	0.0432081	0.546791	0.707322	0.024468	4
mut24	0.925985	0.490152	0.043679	0.0297188	0.985387	0.923893	0.0750593	0.170537	0.574732	0.587546	0.0678043	0.0432081	0.546791	0.707322	0.024468	4
mut25	0.52089	0.0148046	0.0149741	0.0067295	0.631499	0.037621	0.0198904	0.0122562	0.0731008	0.0154469	0.0156428	0.0101465	0.0425712	0.0149786	0.00783941	5
mut26	0.52089	0.0148046	0.0149741	0.0067295	0.631499	0.037621	0.0198904	0.0122562	0.0731008	0.0154469	0.0156428	0.0101465	0.0425712	0.0149786	0.00783941	5
