mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	0.917518	0
mut1	1	1	1	1	0.917518	0
mut2	1	1	1	1	0.917518	0
mut3	1	1	1	1	0.917518	0
mut4	1	1	1	1	0.917518	0
mut5	0.616893	0.00840662	0.00557042	0.0075661	0.0160578	1
mut6	0.616893	0.00840662	0.00557042	0.0075661	0.0160578	1
mut7	0.616893	0.00840662	0.00557042	0.0075661	0.0160578	1
mut8	0.616893	0.00840662	0.00557042	0.0075661	0.0160578	1
mut9	0.616893	0.00840662	0.00557042	0.0075661	0.0160578	1
mut10	0.400254	0.838182	0.84142	0.0994742	0.114349	2
mut11	0.400254	0.838182	0.84142	0.0994742	0.114349	2
mut12	0.400254	0.838182	0.84142	0.0994742	0.114349	2
mut13	0.400254	0.838182	0.84142	0.0994742	0.114349	2
mut14	0.400254	0.838182	0.84142	0.0994742	0.114349	2
mut15	0.309136	0.0407206	0.012001	0.0150052	0.0267359	3
mut16	0.309136	0.0407206	0.012001	0.0150052	0.0267359	3
mut17	0.309136	0.0407206	0.012001	0.0150052	0.0267359	3
mut18	0.309136	0.0407206	0.012001	0.0150052	0.0267359	3
mut19	0.309136	0.0407206	0.012001	0.0150052	0.0267359	3
mut20	0.0254997	0.904675	0.752315	0.0718726	0.0674159	4
mut21	0.0254997	0.904675	0.752315	0.0718726	0.0674159	4
mut22	0.0254997	0.904675	0.752315	0.0718726	0.0674159	4
mut23	0.0254997	0.904675	0.752315	0.0718726	0.0674159	4
mut24	0.0254997	0.904675	0.752315	0.0718726	0.0674159	4
mut25	0.00902172	0.190942	0.024937	0.00770325	0.0369849	5
mut26	0.00902172	0.190942	0.024937	0.00770325	0.0369849	5
mut27	0.00902172	0.190942	0.024937	0.00770325	0.0369849	5
mut28	0.00902172	0.190942	0.024937	0.00770325	0.0369849	5
mut29	0.00902172	0.190942	0.024937	0.00770325	0.0369849	5
mut30	0.0095297	0.275984	0.640323	0.0582784	0.0131678	6
mut31	0.0095297	0.275984	0.640323	0.0582784	0.0131678	6
mut32	0.0095297	0.275984	0.640323	0.0582784	0.0131678	6
mut33	0.0095297	0.275984	0.640323	0.0582784	0.0131678	6
mut34	0.0095297	0.275984	0.640323	0.0582784	0.0131678	6
mut35	0.0391163	0.0897876	0.19459	0.928815	0.921791	7
mut36	0.0391163	0.0897876	0.19459	0.928815	0.921791	7
mut37	0.0391163	0.0897876	0.19459	0.928815	0.921791	7
mut38	0.0391163	0.0897876	0.19459	0.928815	0.921791	7
mut39	0.0391163	0.0897876	0.19459	0.928815	0.921791	7
mut40	0.0201751	0.0616153	0.172592	0.897484	0.37831	8
mut41	0.0201751	0.0616153	0.172592	0.897484	0.37831	8
mut42	0.0201751	0.0616153	0.172592	0.897484	0.37831	8
mut43	0.0201751	0.0616153	0.172592	0.897484	0.37831	8
mut44	0.0201751	0.0616153	0.172592	0.897484	0.37831	8
mut45	0.00913142	0.0446184	0.14099	0.789767	0.0817109	9
mut46	0.00913142	0.0446184	0.14099	0.789767	0.0817109	9
mut47	0.00913142	0.0446184	0.14099	0.789767	0.0817109	9
mut48	0.00913142	0.0446184	0.14099	0.789767	0.0817109	9
mut49	0.00913142	0.0446184	0.14099	0.789767	0.0817109	9
mut50	0.00852031	0.00885513	0.00591033	0.00887944	0.484758	10
mut51	0.00852031	0.00885513	0.00591033	0.00887944	0.484758	10
mut52	0.00852031	0.00885513	0.00591033	0.00887944	0.484758	10
mut53	0.00852031	0.00885513	0.00591033	0.00887944	0.484758	10
mut54	0.00852031	0.00885513	0.00591033	0.00887944	0.484758	10
mut55	0.0982287	0.0289035	0.00601234	0.00775323	0.0155284	11
mut56	0.0982287	0.0289035	0.00601234	0.00775323	0.0155284	11
mut57	0.0982287	0.0289035	0.00601234	0.00775323	0.0155284	11
mut58	0.0982287	0.0289035	0.00601234	0.00775323	0.0155284	11
mut59	0.0982287	0.0289035	0.00601234	0.00775323	0.0155284	11
