mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	0
mut5	0.987466	0.990235	0.991358	0.982432	0.991141	0.987886	0.974166	0.99316	0.981478	0.985087	1
mut6	0.987466	0.990235	0.991358	0.982432	0.991141	0.987886	0.974166	0.99316	0.981478	0.985087	1
mut7	0.987466	0.990235	0.991358	0.982432	0.991141	0.987886	0.974166	0.99316	0.981478	0.985087	1
mut8	0.987466	0.990235	0.991358	0.982432	0.991141	0.987886	0.974166	0.99316	0.981478	0.985087	1
mut9	0.987466	0.990235	0.991358	0.982432	0.991141	0.987886	0.974166	0.99316	0.981478	0.985087	1
mut10	0.976578	0.979403	0.984233	0.965414	0.981377	0.975903	0.947028	0.987034	0.963236	0.968257	2
mut11	0.976578	0.979403	0.984233	0.965414	0.981377	0.975903	0.947028	0.987034	0.963236	0.968257	2
mut12	0.976578	0.979403	0.984233	0.965414	0.981377	0.975903	0.947028	0.987034	0.963236	0.968257	2
mut13	0.976578	0.979403	0.984233	0.965414	0.981377	0.975903	0.947028	0.987034	0.963236	0.968257	2
mut14	0.976578	0.979403	0.984233	0.965414	0.981377	0.975903	0.947028	0.987034	0.963236	0.968257	2
mut15	0.964966	0.968351	0.976699	0.951078	0.972295	0.963718	0.916061	0.980156	0.946317	0.953185	3
mut16	0.964966	0.968351	0.976699	0.951078	0.972295	0.963718	0.916061	0.980156	0.946317	0.953185	3
mut17	0.964966	0.968351	0.976699	0.951078	0.972295	0.963718	0.916061	0.980156	0.946317	0.953185	3
mut18	0.964966	0.968351	0.976699	0.951078	0.972295	0.963718	0.916061	0.980156	0.946317	0.953185	3
mut19	0.964966	0.968351	0.976699	0.951078	0.972295	0.963718	0.916061	0.980156	0.946317	0.953185	3
mut20	0.95342	0.958353	0.968521	0.935485	0.957694	0.945262	0.885163	0.973325	0.927352	0.931373	4
mut21	0.95342	0.958353	0.968521	0.935485	0.957694	0.945262	0.885163	0.973325	0.927352	0.931373	4
mut22	0.95342	0.958353	0.968521	0.935485	0.957694	0.945262	0.885163	0.973325	0.927352	0.931373	4
mut23	0.95342	0.958353	0.968521	0.935485	0.957694	0.945262	0.885163	0.973325	0.927352	0.931373	4
mut24	0.95342	0.958353	0.968521	0.935485	0.957694	0.945262	0.885163	0.973325	0.927352	0.931373	4
mut25	0.852439	0.0810389	0.692956	0.0946996	0.648531	0.237036	0.677733	0.0810895	0.657101	0.154429	5
mut26	0.852439	0.0810389	0.692956	0.0946996	0.648531	0.237036	0.677733	0.0810895	0.657101	0.154429	5
mut27	0.852439	0.0810389	0.692956	0.0946996	0.648531	0.237036	0.677733	0.0810895	0.657101	0.154429	5
mut28	0.852439	0.0810389	0.692956	0.0946996	0.648531	0.237036	0.677733	0.0810895	0.657101	0.154429	5
mut29	0.852439	0.0810389	0.692956	0.0946996	0.648531	0.237036	0.677733	0.0810895	0.657101	0.154429	5
mut30	0.0688599	0.815137	0.107946	0.763279	0.0899924	0.454157	0.137876	0.816188	0.126544	0.52582	6
mut31	0.0688599	0.815137	0.107946	0.763279	0.0899924	0.454157	0.137876	0.816188	0.126544	0.52582	6
mut32	0.0688599	0.815137	0.107946	0.763279	0.0899924	0.454157	0.137876	0.816188	0.126544	0.52582	6
mut33	0.0688599	0.815137	0.107946	0.763279	0.0899924	0.454157	0.137876	0.816188	0.126544	0.52582	6
mut34	0.0688599	0.815137	0.107946	0.763279	0.0899924	0.454157	0.137876	0.816188	0.126544	0.52582	6
