mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	0.957061	1	0
mut1	1	1	1	0.957061	1	0
mut2	1	1	1	0.957061	1	0
mut3	1	1	1	0.957061	1	0
mut4	1	1	1	0.957061	1	0
mut5	0.12703	0.00673407	0.112074	0.170536	0.0351482	1
mut6	0.12703	0.00673407	0.112074	0.170536	0.0351482	1
mut7	0.12703	0.00673407	0.112074	0.170536	0.0351482	1
mut8	0.12703	0.00673407	0.112074	0.170536	0.0351482	1
mut9	0.12703	0.00673407	0.112074	0.170536	0.0351482	1
mut10	0.658694	0.0562594	0.0252377	0.720523	0.0584597	2
mut11	0.658694	0.0562594	0.0252377	0.720523	0.0584597	2
mut12	0.658694	0.0562594	0.0252377	0.720523	0.0584597	2
mut13	0.658694	0.0562594	0.0252377	0.720523	0.0584597	2
mut14	0.658694	0.0562594	0.0252377	0.720523	0.0584597	2
mut15	0.390165	0.0504161	0.0213117	0.741117	0.0530007	3
mut16	0.390165	0.0504161	0.0213117	0.741117	0.0530007	3
mut17	0.390165	0.0504161	0.0213117	0.741117	0.0530007	3
mut18	0.390165	0.0504161	0.0213117	0.741117	0.0530007	3
mut19	0.390165	0.0504161	0.0213117	0.741117	0.0530007	3
mut20	0.230539	0.942125	0.934626	0.127513	0.93319	4
mut21	0.230539	0.942125	0.934626	0.127513	0.93319	4
mut22	0.230539	0.942125	0.934626	0.127513	0.93319	4
mut23	0.230539	0.942125	0.934626	0.127513	0.93319	4
mut24	0.230539	0.942125	0.934626	0.127513	0.93319	4
mut25	0.106178	0.805454	0.74389	0.0266372	0.516678	5
mut26	0.106178	0.805454	0.74389	0.0266372	0.516678	5
mut27	0.106178	0.805454	0.74389	0.0266372	0.516678	5
mut28	0.106178	0.805454	0.74389	0.0266372	0.516678	5
mut29	0.106178	0.805454	0.74389	0.0266372	0.516678	5
mut30	0.0254242	0.577046	0.145363	0.0140021	0.0140189	6
mut31	0.0254242	0.577046	0.145363	0.0140021	0.0140189	6
mut32	0.0254242	0.577046	0.145363	0.0140021	0.0140189	6
mut33	0.0254242	0.577046	0.145363	0.0140021	0.0140189	6
mut34	0.0254242	0.577046	0.145363	0.0140021	0.0140189	6
mut35	0.0806745	0.0389395	0.0159836	0.675378	0.0409784	7
mut36	0.0806745	0.0389395	0.0159836	0.675378	0.0409784	7
mut37	0.0806745	0.0389395	0.0159836	0.675378	0.0409784	7
mut38	0.0806745	0.0389395	0.0159836	0.675378	0.0409784	7
mut39	0.0806745	0.0389395	0.0159836	0.675378	0.0409784	7
mut40	0.0269235	0.241292	0.476803	0.00487954	0.0150667	8
mut41	0.0269235	0.241292	0.476803	0.00487954	0.0150667	8
mut42	0.0269235	0.241292	0.476803	0.00487954	0.0150667	8
mut43	0.0269235	0.241292	0.476803	0.00487954	0.0150667	8
mut44	0.0269235	0.241292	0.476803	0.00487954	0.0150667	8
mut45	0.104159	0.0402467	0.11666	0.107551	0.404498	9
mut46	0.104159	0.0402467	0.11666	0.107551	0.404498	9
mut47	0.104159	0.0402467	0.11666	0.107551	0.404498	9
mut48	0.104159	0.0402467	0.11666	0.107551	0.404498	9
mut49	0.104159	0.0402467	0.11666	0.107551	0.404498	9
mut50	0.0266522	0.00833655	0.00526411	0.247964	0.0118582	10
mut51	0.0266522	0.00833655	0.00526411	0.247964	0.0118582	10
mut52	0.0266522	0.00833655	0.00526411	0.247964	0.0118582	10
mut53	0.0266522	0.00833655	0.00526411	0.247964	0.0118582	10
mut54	0.0266522	0.00833655	0.00526411	0.247964	0.0118582	10
mut55	0.0243872	0.0132341	0.0107083	0.00482639	0.48982	11
mut56	0.0243872	0.0132341	0.0107083	0.00482639	0.48982	11
mut57	0.0243872	0.0132341	0.0107083	0.00482639	0.48982	11
mut58	0.0243872	0.0132341	0.0107083	0.00482639	0.48982	11
mut59	0.0243872	0.0132341	0.0107083	0.00482639	0.48982	11
mut60	0.0436788	0.00670138	0.00490489	0.03915	0.337647	12
mut61	0.0436788	0.00670138	0.00490489	0.03915	0.337647	12
mut62	0.0436788	0.00670138	0.00490489	0.03915	0.337647	12
mut63	0.0436788	0.00670138	0.00490489	0.03915	0.337647	12
mut64	0.0436788	0.00670138	0.00490489	0.03915	0.337647	12
mut65	0.0393409	0.0270026	0.108679	0.0426774	0.0250916	13
mut66	0.0393409	0.0270026	0.108679	0.0426774	0.0250916	13
mut67	0.0393409	0.0270026	0.108679	0.0426774	0.0250916	13
mut68	0.0393409	0.0270026	0.108679	0.0426774	0.0250916	13
mut69	0.0393409	0.0270026	0.108679	0.0426774	0.0250916	13
mut70	0.0277955	0.0291845	0.00545094	0.152746	0.0120892	14
mut71	0.0277955	0.0291845	0.00545094	0.152746	0.0120892	14
mut72	0.0277955	0.0291845	0.00545094	0.152746	0.0120892	14
mut73	0.0277955	0.0291845	0.00545094	0.152746	0.0120892	14
mut74	0.0277955	0.0291845	0.00545094	0.152746	0.0120892	14
