mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.968536	0.990211	0.979621	0.98653	0.967525	1
mut6	0.968536	0.990211	0.979621	0.98653	0.967525	1
mut7	0.968536	0.990211	0.979621	0.98653	0.967525	1
mut8	0.968536	0.990211	0.979621	0.98653	0.967525	1
mut9	0.968536	0.990211	0.979621	0.98653	0.967525	1
mut10	0.409293	0.0129246	0.607698	0.0249576	0.363562	2
mut11	0.409293	0.0129246	0.607698	0.0249576	0.363562	2
mut12	0.409293	0.0129246	0.607698	0.0249576	0.363562	2
mut13	0.409293	0.0129246	0.607698	0.0249576	0.363562	2
mut14	0.409293	0.0129246	0.607698	0.0249576	0.363562	2
mut15	0.526649	0.966543	0.352588	0.94839	0.574031	3
mut16	0.526649	0.966543	0.352588	0.94839	0.574031	3
mut17	0.526649	0.966543	0.352588	0.94839	0.574031	3
mut18	0.526649	0.966543	0.352588	0.94839	0.574031	3
mut19	0.526649	0.966543	0.352588	0.94839	0.574031	3
mut20	0.413203	0.949759	0.252891	0.891476	0.452712	4
mut21	0.413203	0.949759	0.252891	0.891476	0.452712	4
mut22	0.413203	0.949759	0.252891	0.891476	0.452712	4
mut23	0.413203	0.949759	0.252891	0.891476	0.452712	4
mut24	0.413203	0.949759	0.252891	0.891476	0.452712	4
mut25	0.0352359	0.117159	0.0204479	0.330673	0.0416129	5
mut26	0.0352359	0.117159	0.0204479	0.330673	0.0416129	5
mut27	0.0352359	0.117159	0.0204479	0.330673	0.0416129	5
mut28	0.0352359	0.117159	0.0204479	0.330673	0.0416129	5
mut29	0.0352359	0.117159	0.0204479	0.330673	0.0416129	5
