mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.983058	1	1	0.950028	1	0
mut1	0.983058	1	1	0.950028	1	0
mut2	0.983058	1	1	0.950028	1	0
mut3	0.983058	1	1	0.950028	1	0
mut4	0.983058	1	1	0.950028	1	0
mut5	0.96957	0.963367	1	0.948688	1	1
mut6	0.96957	0.963367	1	0.948688	1	1
mut7	0.96957	0.963367	1	0.948688	1	1
mut8	0.96957	0.963367	1	0.948688	1	1
mut9	0.96957	0.963367	1	0.948688	1	1
mut10	0.967	0.982028	0.962978	0.96429	0.897873	2
mut11	0.967	0.982028	0.962978	0.96429	0.897873	2
mut12	0.967	0.982028	0.962978	0.96429	0.897873	2
mut13	0.967	0.982028	0.962978	0.96429	0.897873	2
mut14	0.967	0.982028	0.962978	0.96429	0.897873	2
mut15	0.638226	0.0780172	0.0100096	0.0297237	0.254028	3
mut16	0.638226	0.0780172	0.0100096	0.0297237	0.254028	3
mut17	0.638226	0.0780172	0.0100096	0.0297237	0.254028	3
mut18	0.638226	0.0780172	0.0100096	0.0297237	0.254028	3
mut19	0.638226	0.0780172	0.0100096	0.0297237	0.254028	3
mut20	0.159756	0.790861	0.0276616	0.0642233	0.499006	4
mut21	0.159756	0.790861	0.0276616	0.0642233	0.499006	4
mut22	0.159756	0.790861	0.0276616	0.0642233	0.499006	4
mut23	0.159756	0.790861	0.0276616	0.0642233	0.499006	4
mut24	0.159756	0.790861	0.0276616	0.0642233	0.499006	4
mut25	0.0456086	0.506115	0.0129423	0.0327882	0.316412	5
mut26	0.0456086	0.506115	0.0129423	0.0327882	0.316412	5
mut27	0.0456086	0.506115	0.0129423	0.0327882	0.316412	5
mut28	0.0456086	0.506115	0.0129423	0.0327882	0.316412	5
mut29	0.0456086	0.506115	0.0129423	0.0327882	0.316412	5
mut30	0.0858717	0.0762879	0.978396	0.812656	0.178978	6
mut31	0.0858717	0.0762879	0.978396	0.812656	0.178978	6
mut32	0.0858717	0.0762879	0.978396	0.812656	0.178978	6
mut33	0.0858717	0.0762879	0.978396	0.812656	0.178978	6
mut34	0.0858717	0.0762879	0.978396	0.812656	0.178978	6
mut35	0.0626644	0.0783991	0.899844	0.840965	0.16597	7
mut36	0.0626644	0.0783991	0.899844	0.840965	0.16597	7
mut37	0.0626644	0.0783991	0.899844	0.840965	0.16597	7
mut38	0.0626644	0.0783991	0.899844	0.840965	0.16597	7
mut39	0.0626644	0.0783991	0.899844	0.840965	0.16597	7
mut40	0.0219631	0.0139488	0.920118	0.229363	0.0514777	8
mut41	0.0219631	0.0139488	0.920118	0.229363	0.0514777	8
mut42	0.0219631	0.0139488	0.920118	0.229363	0.0514777	8
mut43	0.0219631	0.0139488	0.920118	0.229363	0.0514777	8
mut44	0.0219631	0.0139488	0.920118	0.229363	0.0514777	8
mut45	0.0358709	0.0496144	0.0472504	0.485877	0.0928302	9
mut46	0.0358709	0.0496144	0.0472504	0.485877	0.0928302	9
mut47	0.0358709	0.0496144	0.0472504	0.485877	0.0928302	9
mut48	0.0358709	0.0496144	0.0472504	0.485877	0.0928302	9
mut49	0.0358709	0.0496144	0.0472504	0.485877	0.0928302	9
mut50	0.0211813	0.0429248	0.0253908	0.445112	0.0657724	10
mut51	0.0211813	0.0429248	0.0253908	0.445112	0.0657724	10
mut52	0.0211813	0.0429248	0.0253908	0.445112	0.0657724	10
mut53	0.0211813	0.0429248	0.0253908	0.445112	0.0657724	10
mut54	0.0211813	0.0429248	0.0253908	0.445112	0.0657724	10
mut55	0.0100606	0.00713887	0.218536	0.201189	0.0222824	11
mut56	0.0100606	0.00713887	0.218536	0.201189	0.0222824	11
mut57	0.0100606	0.00713887	0.218536	0.201189	0.0222824	11
mut58	0.0100606	0.00713887	0.218536	0.201189	0.0222824	11
mut59	0.0100606	0.00713887	0.218536	0.201189	0.0222824	11
mut60	0.0116611	0.0368566	0.0111516	0.130252	0.0426087	12
mut61	0.0116611	0.0368566	0.0111516	0.130252	0.0426087	12
mut62	0.0116611	0.0368566	0.0111516	0.130252	0.0426087	12
mut63	0.0116611	0.0368566	0.0111516	0.130252	0.0426087	12
mut64	0.0116611	0.0368566	0.0111516	0.130252	0.0426087	12
