mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.12594	0.0316131	0.946748	0.980267	0.760658	0.0471095	0.938894	0.964599	0.867041	0.0271541	0.971485	0.983496	0.0546889	0.737934	0.974942	1
mut6	0.12594	0.0316131	0.946748	0.980267	0.760658	0.0471095	0.938894	0.964599	0.867041	0.0271541	0.971485	0.983496	0.0546889	0.737934	0.974942	1
mut7	0.12594	0.0316131	0.946748	0.980267	0.760658	0.0471095	0.938894	0.964599	0.867041	0.0271541	0.971485	0.983496	0.0546889	0.737934	0.974942	1
mut8	0.12594	0.0316131	0.946748	0.980267	0.760658	0.0471095	0.938894	0.964599	0.867041	0.0271541	0.971485	0.983496	0.0546889	0.737934	0.974942	1
mut9	0.12594	0.0316131	0.946748	0.980267	0.760658	0.0471095	0.938894	0.964599	0.867041	0.0271541	0.971485	0.983496	0.0546889	0.737934	0.974942	1
mut10	0.0166879	0.0154417	0.0533983	0.826398	0.0467622	0.0236556	0.0375838	0.25074	0.0637923	0.0143965	0.0464042	0.903196	0.0257594	0.0753558	0.281719	2
mut11	0.0166879	0.0154417	0.0533983	0.826398	0.0467622	0.0236556	0.0375838	0.25074	0.0637923	0.0143965	0.0464042	0.903196	0.0257594	0.0753558	0.281719	2
mut12	0.0166879	0.0154417	0.0533983	0.826398	0.0467622	0.0236556	0.0375838	0.25074	0.0637923	0.0143965	0.0464042	0.903196	0.0257594	0.0753558	0.281719	2
mut13	0.0166879	0.0154417	0.0533983	0.826398	0.0467622	0.0236556	0.0375838	0.25074	0.0637923	0.0143965	0.0464042	0.903196	0.0257594	0.0753558	0.281719	2
mut14	0.0166879	0.0154417	0.0533983	0.826398	0.0467622	0.0236556	0.0375838	0.25074	0.0637923	0.0143965	0.0464042	0.903196	0.0257594	0.0753558	0.281719	2
mut15	0.73094	0.187251	0.0177881	0.00635999	0.206194	0.216777	0.0415073	0.0114793	0.0916617	0.114224	0.0134025	0.00597024	0.923157	0.161634	0.00815097	3
mut16	0.73094	0.187251	0.0177881	0.00635999	0.206194	0.216777	0.0415073	0.0114793	0.0916617	0.114224	0.0134025	0.00597024	0.923157	0.161634	0.00815097	3
mut17	0.73094	0.187251	0.0177881	0.00635999	0.206194	0.216777	0.0415073	0.0114793	0.0916617	0.114224	0.0134025	0.00597024	0.923157	0.161634	0.00815097	3
mut18	0.73094	0.187251	0.0177881	0.00635999	0.206194	0.216777	0.0415073	0.0114793	0.0916617	0.114224	0.0134025	0.00597024	0.923157	0.161634	0.00815097	3
mut19	0.73094	0.187251	0.0177881	0.00635999	0.206194	0.216777	0.0415073	0.0114793	0.0916617	0.114224	0.0134025	0.00597024	0.923157	0.161634	0.00815097	3
mut20	0.0544585	0.726152	0.016456	0.00653469	0.0164867	0.72108	0.00996005	0.0114343	0.0216968	0.800862	0.00729732	0.00561151	0.0109695	0.0735141	0.00875423	4
mut21	0.0544585	0.726152	0.016456	0.00653469	0.0164867	0.72108	0.00996005	0.0114343	0.0216968	0.800862	0.00729732	0.00561151	0.0109695	0.0735141	0.00875423	4
mut22	0.0544585	0.726152	0.016456	0.00653469	0.0164867	0.72108	0.00996005	0.0114343	0.0216968	0.800862	0.00729732	0.00561151	0.0109695	0.0735141	0.00875423	4
mut23	0.0544585	0.726152	0.016456	0.00653469	0.0164867	0.72108	0.00996005	0.0114343	0.0216968	0.800862	0.00729732	0.00561151	0.0109695	0.0735141	0.00875423	4
mut24	0.0544585	0.726152	0.016456	0.00653469	0.0164867	0.72108	0.00996005	0.0114343	0.0216968	0.800862	0.00729732	0.00561151	0.0109695	0.0735141	0.00875423	4
mut25	0.0789415	0.0106034	0.877245	0.147646	0.67431	0.0160055	0.856507	0.70265	0.773075	0.00840951	0.908789	0.0746262	0.0191923	0.633893	0.685694	5
mut26	0.0789415	0.0106034	0.877245	0.147646	0.67431	0.0160055	0.856507	0.70265	0.773075	0.00840951	0.908789	0.0746262	0.0191923	0.633893	0.685694	5
mut27	0.0789415	0.0106034	0.877245	0.147646	0.67431	0.0160055	0.856507	0.70265	0.773075	0.00840951	0.908789	0.0746262	0.0191923	0.633893	0.685694	5
mut28	0.0789415	0.0106034	0.877245	0.147646	0.67431	0.0160055	0.856507	0.70265	0.773075	0.00840951	0.908789	0.0746262	0.0191923	0.633893	0.685694	5
mut29	0.0789415	0.0106034	0.877245	0.147646	0.67431	0.0160055	0.856507	0.70265	0.773075	0.00840951	0.908789	0.0746262	0.0191923	0.633893	0.685694	5
mut30	0.00990253	0.0100774	0.0373132	0.800663	0.0286048	0.0149765	0.0179349	0.230207	0.0398268	0.00952231	0.0267132	0.888305	0.0166858	0.0485206	0.269936	6
mut31	0.00990253	0.0100774	0.0373132	0.800663	0.0286048	0.0149765	0.0179349	0.230207	0.0398268	0.00952231	0.0267132	0.888305	0.0166858	0.0485206	0.269936	6
mut32	0.00990253	0.0100774	0.0373132	0.800663	0.0286048	0.0149765	0.0179349	0.230207	0.0398268	0.00952231	0.0267132	0.888305	0.0166858	0.0485206	0.269936	6
mut33	0.00990253	0.0100774	0.0373132	0.800663	0.0286048	0.0149765	0.0179349	0.230207	0.0398268	0.00952231	0.0267132	0.888305	0.0166858	0.0485206	0.269936	6
mut34	0.00990253	0.0100774	0.0373132	0.800663	0.0286048	0.0149765	0.0179349	0.230207	0.0398268	0.00952231	0.0267132	0.888305	0.0166858	0.0485206	0.269936	6
mut35	0.00715921	0.00506634	0.190534	0.135508	0.0223545	0.00719565	0.178186	0.663563	0.0417098	0.00429447	0.435269	0.0671024	0.00804725	0.182474	0.666708	7
mut36	0.00715921	0.00506634	0.190534	0.135508	0.0223545	0.00719565	0.178186	0.663563	0.0417098	0.00429447	0.435269	0.0671024	0.00804725	0.182474	0.666708	7
mut37	0.00715921	0.00506634	0.190534	0.135508	0.0223545	0.00719565	0.178186	0.663563	0.0417098	0.00429447	0.435269	0.0671024	0.00804725	0.182474	0.666708	7
