mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.998734	1	0.966821	0.93306	0.977371	0
mut1	0.998734	1	0.966821	0.93306	0.977371	0
mut2	0.998734	1	0.966821	0.93306	0.977371	0
mut3	0.998734	1	0.966821	0.93306	0.977371	0
mut4	0.998734	1	0.966821	0.93306	0.977371	0
mut5	0.963891	0.97595	1	1	0.913869	1
mut6	0.963891	0.97595	1	1	0.913869	1
mut7	0.963891	0.97595	1	1	0.913869	1
mut8	0.963891	0.97595	1	1	0.913869	1
mut9	0.963891	0.97595	1	1	0.913869	1
mut10	0.603011	0.0808562	0.0106324	0.0341307	0.791414	2
mut11	0.603011	0.0808562	0.0106324	0.0341307	0.791414	2
mut12	0.603011	0.0808562	0.0106324	0.0341307	0.791414	2
mut13	0.603011	0.0808562	0.0106324	0.0341307	0.791414	2
mut14	0.603011	0.0808562	0.0106324	0.0341307	0.791414	2
mut15	0.568681	0.0419277	0.00559527	0.0193679	0.807488	3
mut16	0.568681	0.0419277	0.00559527	0.0193679	0.807488	3
mut17	0.568681	0.0419277	0.00559527	0.0193679	0.807488	3
mut18	0.568681	0.0419277	0.00559527	0.0193679	0.807488	3
mut19	0.568681	0.0419277	0.00559527	0.0193679	0.807488	3
mut20	0.336004	0.854324	1	0.865504	0.203884	4
mut21	0.336004	0.854324	1	0.865504	0.203884	4
mut22	0.336004	0.854324	1	0.865504	0.203884	4
mut23	0.336004	0.854324	1	0.865504	0.203884	4
mut24	0.336004	0.854324	1	0.865504	0.203884	4
mut25	0.234298	0.477343	1	0.912317	0.0615273	5
mut26	0.234298	0.477343	1	0.912317	0.0615273	5
mut27	0.234298	0.477343	1	0.912317	0.0615273	5
mut28	0.234298	0.477343	1	0.912317	0.0615273	5
mut29	0.234298	0.477343	1	0.912317	0.0615273	5
mut30	0.0284939	0.268433	0.0060883	0.0166494	0.122531	6
mut31	0.0284939	0.268433	0.0060883	0.0166494	0.122531	6
mut32	0.0284939	0.268433	0.0060883	0.0166494	0.122531	6
mut33	0.0284939	0.268433	0.0060883	0.0166494	0.122531	6
mut34	0.0284939	0.268433	0.0060883	0.0166494	0.122531	6
mut35	0.192368	0.484396	1	0.795719	0.0441924	7
mut36	0.192368	0.484396	1	0.795719	0.0441924	7
mut37	0.192368	0.484396	1	0.795719	0.0441924	7
mut38	0.192368	0.484396	1	0.795719	0.0441924	7
mut39	0.192368	0.484396	1	0.795719	0.0441924	7
mut40	0.103186	0.125324	0.93745	0.700785	0.0228258	8
mut41	0.103186	0.125324	0.93745	0.700785	0.0228258	8
mut42	0.103186	0.125324	0.93745	0.700785	0.0228258	8
mut43	0.103186	0.125324	0.93745	0.700785	0.0228258	8
mut44	0.103186	0.125324	0.93745	0.700785	0.0228258	8
mut45	0.0295658	0.0340856	0.222444	0.0309199	0.00809511	9
mut46	0.0295658	0.0340856	0.222444	0.0309199	0.00809511	9
mut47	0.0295658	0.0340856	0.222444	0.0309199	0.00809511	9
mut48	0.0295658	0.0340856	0.222444	0.0309199	0.00809511	9
mut49	0.0295658	0.0340856	0.222444	0.0309199	0.00809511	9
mut50	0.0278522	0.0395098	0.0839014	0.245988	0.00696586	10
mut51	0.0278522	0.0395098	0.0839014	0.245988	0.00696586	10
mut52	0.0278522	0.0395098	0.0839014	0.245988	0.00696586	10
mut53	0.0278522	0.0395098	0.0839014	0.245988	0.00696586	10
mut54	0.0278522	0.0395098	0.0839014	0.245988	0.00696586	10
