mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	0.92832	0.951266	0.991085	0.902089	1	1	0.908903	1	0.966436	0.965733	0.987154	0.90993	0
mut1	1	1	1	0.92832	0.951266	0.991085	0.902089	1	1	0.908903	1	0.966436	0.965733	0.987154	0.90993	0
mut2	1	1	1	0.92832	0.951266	0.991085	0.902089	1	1	0.908903	1	0.966436	0.965733	0.987154	0.90993	0
mut3	1	1	1	0.92832	0.951266	0.991085	0.902089	1	1	0.908903	1	0.966436	0.965733	0.987154	0.90993	0
mut4	1	1	1	0.92832	0.951266	0.991085	0.902089	1	1	0.908903	1	0.966436	0.965733	0.987154	0.90993	0
mut5	0.921062	0.918097	1	0.957214	0.945817	0.906687	0.931399	1	0.873322	0.988688	1	0.959361	0.907558	0.907288	1	1
mut6	0.921062	0.918097	1	0.957214	0.945817	0.906687	0.931399	1	0.873322	0.988688	1	0.959361	0.907558	0.907288	1	1
mut7	0.921062	0.918097	1	0.957214	0.945817	0.906687	0.931399	1	0.873322	0.988688	1	0.959361	0.907558	0.907288	1	1
mut8	0.921062	0.918097	1	0.957214	0.945817	0.906687	0.931399	1	0.873322	0.988688	1	0.959361	0.907558	0.907288	1	1
mut9	0.921062	0.918097	1	0.957214	0.945817	0.906687	0.931399	1	0.873322	0.988688	1	0.959361	0.907558	0.907288	1	1
mut10	0.973558	0.815857	0.767573	0.976237	0.867624	0.852099	0.889267	0.968833	0.861037	0.492618	0.953141	0.860134	0.954899	0.900767	0.933979	2
mut11	0.973558	0.815857	0.767573	0.976237	0.867624	0.852099	0.889267	0.968833	0.861037	0.492618	0.953141	0.860134	0.954899	0.900767	0.933979	2
mut12	0.973558	0.815857	0.767573	0.976237	0.867624	0.852099	0.889267	0.968833	0.861037	0.492618	0.953141	0.860134	0.954899	0.900767	0.933979	2
mut13	0.973558	0.815857	0.767573	0.976237	0.867624	0.852099	0.889267	0.968833	0.861037	0.492618	0.953141	0.860134	0.954899	0.900767	0.933979	2
