mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.95348	1	1	1	0.932054	0
mut1	0.95348	1	1	1	0.932054	0
mut2	0.95348	1	1	1	0.932054	0
mut3	0.95348	1	1	1	0.932054	0
mut4	0.95348	1	1	1	0.932054	0
mut5	0.224378	0.117692	0.0506262	0.18771	0.539047	1
mut6	0.224378	0.117692	0.0506262	0.18771	0.539047	1
mut7	0.224378	0.117692	0.0506262	0.18771	0.539047	1
mut8	0.224378	0.117692	0.0506262	0.18771	0.539047	1
mut9	0.224378	0.117692	0.0506262	0.18771	0.539047	1
mut10	0.168564	0.0703608	0.0325575	0.0801609	0.256688	2
mut11	0.168564	0.0703608	0.0325575	0.0801609	0.256688	2
mut12	0.168564	0.0703608	0.0325575	0.0801609	0.256688	2
mut13	0.168564	0.0703608	0.0325575	0.0801609	0.256688	2
mut14	0.168564	0.0703608	0.0325575	0.0801609	0.256688	2
mut15	0.103146	0.0379405	0.0255824	0.0644229	0.135895	3
mut16	0.103146	0.0379405	0.0255824	0.0644229	0.135895	3
mut17	0.103146	0.0379405	0.0255824	0.0644229	0.135895	3
mut18	0.103146	0.0379405	0.0255824	0.0644229	0.135895	3
mut19	0.103146	0.0379405	0.0255824	0.0644229	0.135895	3
mut20	0.746959	0.402595	0.656909	0.606178	0.139498	4
mut21	0.746959	0.402595	0.656909	0.606178	0.139498	4
mut22	0.746959	0.402595	0.656909	0.606178	0.139498	4
mut23	0.746959	0.402595	0.656909	0.606178	0.139498	4
mut24	0.746959	0.402595	0.656909	0.606178	0.139498	4
mut25	0.606791	0.00945065	0.0597474	0.613723	0.0141259	5
mut26	0.606791	0.00945065	0.0597474	0.613723	0.0141259	5
mut27	0.606791	0.00945065	0.0597474	0.613723	0.0141259	5
mut28	0.606791	0.00945065	0.0597474	0.613723	0.0141259	5
mut29	0.606791	0.00945065	0.0597474	0.613723	0.0141259	5
mut30	0.0409445	0.382662	0.249945	0.0289529	0.200552	6
mut31	0.0409445	0.382662	0.249945	0.0289529	0.200552	6
mut32	0.0409445	0.382662	0.249945	0.0289529	0.200552	6
mut33	0.0409445	0.382662	0.249945	0.0289529	0.200552	6
mut34	0.0409445	0.382662	0.249945	0.0289529	0.200552	6
mut35	0.0589498	0.378885	0.590952	0.0619241	0.106338	7
mut36	0.0589498	0.378885	0.590952	0.0619241	0.106338	7
mut37	0.0589498	0.378885	0.590952	0.0619241	0.106338	7
mut38	0.0589498	0.378885	0.590952	0.0619241	0.106338	7
mut39	0.0589498	0.378885	0.590952	0.0619241	0.106338	7
mut40	0.0253363	0.316783	0.218976	0.0172599	0.190512	8
mut41	0.0253363	0.316783	0.218976	0.0172599	0.190512	8
mut42	0.0253363	0.316783	0.218976	0.0172599	0.190512	8
mut43	0.0253363	0.316783	0.218976	0.0172599	0.190512	8
mut44	0.0253363	0.316783	0.218976	0.0172599	0.190512	8
mut45	0.048681	0.0909445	0.112333	0.0464269	0.0785127	9
mut46	0.048681	0.0909445	0.112333	0.0464269	0.0785127	9
mut47	0.048681	0.0909445	0.112333	0.0464269	0.0785127	9
mut48	0.048681	0.0909445	0.112333	0.0464269	0.0785127	9
mut49	0.048681	0.0909445	0.112333	0.0464269	0.0785127	9
mut50	0.510461	0.0047774	0.0182651	0.178456	0.00929193	10
mut51	0.510461	0.0047774	0.0182651	0.178456	0.00929193	10
mut52	0.510461	0.0047774	0.0182651	0.178456	0.00929193	10
mut53	0.510461	0.0047774	0.0182651	0.178456	0.00929193	10
mut54	0.510461	0.0047774	0.0182651	0.178456	0.00929193	10
mut55	0.0645162	0.0422786	0.00791839	0.110868	0.134113	11
mut56	0.0645162	0.0422786	0.00791839	0.110868	0.134113	11
mut57	0.0645162	0.0422786	0.00791839	0.110868	0.134113	11
mut58	0.0645162	0.0422786	0.00791839	0.110868	0.134113	11
mut59	0.0645162	0.0422786	0.00791839	0.110868	0.134113	11
mut60	0.0123974	0.0870358	0.0772723	0.00812953	0.130283	12
mut61	0.0123974	0.0870358	0.0772723	0.00812953	0.130283	12
mut62	0.0123974	0.0870358	0.0772723	0.00812953	0.130283	12
mut63	0.0123974	0.0870358	0.0772723	0.00812953	0.130283	12
mut64	0.0123974	0.0870358	0.0772723	0.00812953	0.130283	12
mut65	0.0307191	0.125095	0.00728313	0.129497	0.13427	13
mut66	0.0307191	0.125095	0.00728313	0.129497	0.13427	13
mut67	0.0307191	0.125095	0.00728313	0.129497	0.13427	13
mut68	0.0307191	0.125095	0.00728313	0.129497	0.13427	13
mut69	0.0307191	0.125095	0.00728313	0.129497	0.13427	13
