mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.910784	0.937709	1	1	0.964828	1	1	1	1	1	0.970545	0.97906	0.919093	1	0.956721	0
mut1	0.910784	0.937709	1	1	0.964828	1	1	1	1	1	0.970545	0.97906	0.919093	1	0.956721	0
mut2	0.910784	0.937709	1	1	0.964828	1	1	1	1	1	0.970545	0.97906	0.919093	1	0.956721	0
mut3	0.910784	0.937709	1	1	0.964828	1	1	1	1	1	0.970545	0.97906	0.919093	1	0.956721	0
mut4	0.910784	0.937709	1	1	0.964828	1	1	1	1	1	0.970545	0.97906	0.919093	1	0.956721	0
mut5	0.74651	0.20002	0.101366	0.059019	0.0727887	0.116414	0.0392526	0.0677065	0.67986	0.11201	0.0578848	0.0464876	0.0950882	0.820035	0.0545718	1
mut6	0.74651	0.20002	0.101366	0.059019	0.0727887	0.116414	0.0392526	0.0677065	0.67986	0.11201	0.0578848	0.0464876	0.0950882	0.820035	0.0545718	1
mut7	0.74651	0.20002	0.101366	0.059019	0.0727887	0.116414	0.0392526	0.0677065	0.67986	0.11201	0.0578848	0.0464876	0.0950882	0.820035	0.0545718	1
mut8	0.74651	0.20002	0.101366	0.059019	0.0727887	0.116414	0.0392526	0.0677065	0.67986	0.11201	0.0578848	0.0464876	0.0950882	0.820035	0.0545718	1
mut9	0.74651	0.20002	0.101366	0.059019	0.0727887	0.116414	0.0392526	0.0677065	0.67986	0.11201	0.0578848	0.0464876	0.0950882	0.820035	0.0545718	1
mut10	0.0929216	0.0090205	0.0222536	0.0134745	0.0179815	0.02779	0.00956232	0.017026	0.601965	0.0239396	0.0135878	0.0136674	0.0246936	0.0155776	0.015812	2
mut11	0.0929216	0.0090205	0.0222536	0.0134745	0.0179815	0.02779	0.00956232	0.017026	0.601965	0.0239396	0.0135878	0.0136674	0.0246936	0.0155776	0.015812	2
mut12	0.0929216	0.0090205	0.0222536	0.0134745	0.0179815	0.02779	0.00956232	0.017026	0.601965	0.0239396	0.0135878	0.0136674	0.0246936	0.0155776	0.015812	2
mut13	0.0929216	0.0090205	0.0222536	0.0134745	0.0179815	0.02779	0.00956232	0.017026	0.601965	0.0239396	0.0135878	0.0136674	0.0246936	0.0155776	0.015812	2
mut14	0.0929216	0.0090205	0.0222536	0.0134745	0.0179815	0.02779	0.00956232	0.017026	0.601965	0.0239396	0.0135878	0.0136674	0.0246936	0.0155776	0.015812	2
mut15	0.0573738	0.724161	0.0553407	0.0284583	0.0372212	0.0607624	0.0202921	0.0377168	0.0079042	0.121293	0.029571	0.0214844	0.0509188	0.0122062	0.0244843	3
mut16	0.0573738	0.724161	0.0553407	0.0284583	0.0372212	0.0607624	0.0202921	0.0377168	0.0079042	0.121293	0.029571	0.0214844	0.0509188	0.0122062	0.0244843	3
mut17	0.0573738	0.724161	0.0553407	0.0284583	0.0372212	0.0607624	0.0202921	0.0377168	0.0079042	0.121293	0.029571	0.0214844	0.0509188	0.0122062	0.0244843	3
mut18	0.0573738	0.724161	0.0553407	0.0284583	0.0372212	0.0607624	0.0202921	0.0377168	0.0079042	0.121293	0.029571	0.0214844	0.0509188	0.0122062	0.0244843	3
mut19	0.0573738	0.724161	0.0553407	0.0284583	0.0372212	0.0607624	0.0202921	0.0377168	0.0079042	0.121293	0.029571	0.0214844	0.0509188	0.0122062	0.0244843	3
mut20	0.178105	0.108415	0.826105	0.923194	0.770856	0.72813	0.807504	0.760033	0.0446573	0.752048	0.909929	0.99895	0.850273	0.0736539	0.838613	4
mut21	0.178105	0.108415	0.826105	0.923194	0.770856	0.72813	0.807504	0.760033	0.0446573	0.752048	0.909929	0.99895	0.850273	0.0736539	0.838613	4
mut22	0.178105	0.108415	0.826105	0.923194	0.770856	0.72813	0.807504	0.760033	0.0446573	0.752048	0.909929	0.99895	0.850273	0.0736539	0.838613	4
mut23	0.178105	0.108415	0.826105	0.923194	0.770856	0.72813	0.807504	0.760033	0.0446573	0.752048	0.909929	0.99895	0.850273	0.0736539	0.838613	4
mut24	0.178105	0.108415	0.826105	0.923194	0.770856	0.72813	0.807504	0.760033	0.0446573	0.752048	0.909929	0.99895	0.850273	0.0736539	0.838613	4
mut25	0.0328343	0.692997	0.0257266	0.0126278	0.0172748	0.0290571	0.0120979	0.0199288	0.0034288	0.0833565	0.0143968	0.0122082	0.023901	0.00677473	0.0129201	5
mut26	0.0328343	0.692997	0.0257266	0.0126278	0.0172748	0.0290571	0.0120979	0.0199288	0.0034288	0.0833565	0.0143968	0.0122082	0.023901	0.00677473	0.0129201	5
mut27	0.0328343	0.692997	0.0257266	0.0126278	0.0172748	0.0290571	0.0120979	0.0199288	0.0034288	0.0833565	0.0143968	0.0122082	0.023901	0.00677473	0.0129201	5
mut28	0.0328343	0.692997	0.0257266	0.0126278	0.0172748	0.0290571	0.0120979	0.0199288	0.0034288	0.0833565	0.0143968	0.0122082	0.023901	0.00677473	0.0129201	5
mut29	0.0328343	0.692997	0.0257266	0.0126278	0.0172748	0.0290571	0.0120979	0.0199288	0.0034288	0.0833565	0.0143968	0.0122082	0.023901	0.00677473	0.0129201	5
mut30	0.172799	0.105888	0.734555	0.920213	0.779185	0.705125	0.818035	0.38757	0.040308	0.745894	0.824865	0.843873	0.771634	0.0671301	0.880208	6
mut31	0.172799	0.105888	0.734555	0.920213	0.779185	0.705125	0.818035	0.38757	0.040308	0.745894	0.824865	0.843873	0.771634	0.0671301	0.880208	6
mut32	0.172799	0.105888	0.734555	0.920213	0.779185	0.705125	0.818035	0.38757	0.040308	0.745894	0.824865	0.843873	0.771634	0.0671301	0.880208	6
mut33	0.172799	0.105888	0.734555	0.920213	0.779185	0.705125	0.818035	0.38757	0.040308	0.745894	0.824865	0.843873	0.771634	0.0671301	0.880208	6
mut34	0.172799	0.105888	0.734555	0.920213	0.779185	0.705125	0.818035	0.38757	0.040308	0.745894	0.824865	0.843873	0.771634	0.0671301	0.880208	6
mut35	0.0683858	0.0354666	0.616148	0.811864	0.748363	0.475741	0.0750567	0.0645881	0.0150607	0.512437	0.0546932	0.840306	0.412788	0.0264934	0.635887	7
mut36	0.0683858	0.0354666	0.616148	0.811864	0.748363	0.475741	0.0750567	0.0645881	0.0150607	0.512437	0.0546932	0.840306	0.412788	0.0264934	0.635887	7
mut37	0.0683858	0.0354666	0.616148	0.811864	0.748363	0.475741	0.0750567	0.0645881	0.0150607	0.512437	0.0546932	0.840306	0.412788	0.0264934	0.635887	7
mut38	0.0683858	0.0354666	0.616148	0.811864	0.748363	0.475741	0.0750567	0.0645881	0.0150607	0.512437	0.0546932	0.840306	0.412788	0.0264934	0.635887	7
mut39	0.0683858	0.0354666	0.616148	0.811864	0.748363	0.475741	0.0750567	0.0645881	0.0150607	0.512437	0.0546932	0.840306	0.412788	0.0264934	0.635887	7
mut40	0.0966923	0.0568464	0.152728	0.1007	0.0999726	0.198819	0.778132	0.122474	0.0232884	0.141125	0.747247	0.0758628	0.293648	0.0394179	0.166943	8
mut41	0.0966923	0.0568464	0.152728	0.1007	0.0999726	0.198819	0.778132	0.122474	0.0232884	0.141125	0.747247	0.0758628	0.293648	0.0394179	0.166943	8
mut42	0.0966923	0.0568464	0.152728	0.1007	0.0999726	0.198819	0.778132	0.122474	0.0232884	0.141125	0.747247	0.0758628	0.293648	0.0394179	0.166943	8
mut43	0.0966923	0.0568464	0.152728	0.1007	0.0999726	0.198819	0.778132	0.122474	0.0232884	0.141125	0.747247	0.0758628	0.293648	0.0394179	0.166943	8
mut44	0.0966923	0.0568464	0.152728	0.1007	0.0999726	0.198819	0.778132	0.122474	0.0232884	0.141125	0.747247	0.0758628	0.293648	0.0394179	0.166943	8
mut45	0.0525668	0.0275249	0.444505	0.734223	0.722128	0.386455	0.0747508	0.0481308	0.0102117	0.131894	0.0444051	0.860458	0.382077	0.0203713	0.688534	9
mut46	0.0525668	0.0275249	0.444505	0.734223	0.722128	0.386455	0.0747508	0.0481308	0.0102117	0.131894	0.0444051	0.860458	0.382077	0.0203713	0.688534	9
mut47	0.0525668	0.0275249	0.444505	0.734223	0.722128	0.386455	0.0747508	0.0481308	0.0102117	0.131894	0.0444051	0.860458	0.382077	0.0203713	0.688534	9
mut48	0.0525668	0.0275249	0.444505	0.734223	0.722128	0.386455	0.0747508	0.0481308	0.0102117	0.131894	0.0444051	0.860458	0.382077	0.0203713	0.688534	9
mut49	0.0525668	0.0275249	0.444505	0.734223	0.722128	0.386455	0.0747508	0.0481308	0.0102117	0.131894	0.0444051	0.860458	0.382077	0.0203713	0.688534	9
mut50	0.0505449	0.0291883	0.0787116	0.0673478	0.0530589	0.0932423	0.78527	0.0557546	0.0115801	0.0724392	0.183467	0.0389149	0.224973	0.0175784	0.114084	10
mut51	0.0505449	0.0291883	0.0787116	0.0673478	0.0530589	0.0932423	0.78527	0.0557546	0.0115801	0.0724392	0.183467	0.0389149	0.224973	0.0175784	0.114084	10
mut52	0.0505449	0.0291883	0.0787116	0.0673478	0.0530589	0.0932423	0.78527	0.0557546	0.0115801	0.0724392	0.183467	0.0389149	0.224973	0.0175784	0.114084	10
mut53	0.0505449	0.0291883	0.0787116	0.0673478	0.0530589	0.0932423	0.78527	0.0557546	0.0115801	0.0724392	0.183467	0.0389149	0.224973	0.0175784	0.114084	10
mut54	0.0505449	0.0291883	0.0787116	0.0673478	0.0530589	0.0932423	0.78527	0.0557546	0.0115801	0.0724392	0.183467	0.0389149	0.224973	0.0175784	0.114084	10
mut55	0.0353116	0.0158358	0.050323	0.0303454	0.0355341	0.0594966	0.0334634	0.0358631	0.00803473	0.0496252	0.608596	0.0242253	0.0577586	0.0116646	0.0270313	11
