mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	0.913264	0.980629	1	1	0
mut1	1	0.913264	0.980629	1	1	0
mut2	1	0.913264	0.980629	1	1	0
mut3	1	0.913264	0.980629	1	1	0
mut4	1	0.913264	0.980629	1	1	0
mut5	0.0667421	0.0616138	0.219779	0.0102485	0.532963	1
mut6	0.0667421	0.0616138	0.219779	0.0102485	0.532963	1
mut7	0.0667421	0.0616138	0.219779	0.0102485	0.532963	1
mut8	0.0667421	0.0616138	0.219779	0.0102485	0.532963	1
mut9	0.0667421	0.0616138	0.219779	0.0102485	0.532963	1
mut10	0.921826	0.885626	0.759963	1	0.516337	2
mut11	0.921826	0.885626	0.759963	1	0.516337	2
mut12	0.921826	0.885626	0.759963	1	0.516337	2
mut13	0.921826	0.885626	0.759963	1	0.516337	2
mut14	0.921826	0.885626	0.759963	1	0.516337	2
mut15	0.816695	0.899403	0.199346	0.863213	0.154402	3
mut16	0.816695	0.899403	0.199346	0.863213	0.154402	3
mut17	0.816695	0.899403	0.199346	0.863213	0.154402	3
mut18	0.816695	0.899403	0.199346	0.863213	0.154402	3
mut19	0.816695	0.899403	0.199346	0.863213	0.154402	3
mut20	0.0928995	0.0215123	0.560967	0.0630744	0.337557	4
mut21	0.0928995	0.0215123	0.560967	0.0630744	0.337557	4
mut22	0.0928995	0.0215123	0.560967	0.0630744	0.337557	4
mut23	0.0928995	0.0215123	0.560967	0.0630744	0.337557	4
mut24	0.0928995	0.0215123	0.560967	0.0630744	0.337557	4
mut25	0.0552736	0.747088	0.0211088	0.136433	0.0311039	5
mut26	0.0552736	0.747088	0.0211088	0.136433	0.0311039	5
mut27	0.0552736	0.747088	0.0211088	0.136433	0.0311039	5
mut28	0.0552736	0.747088	0.0211088	0.136433	0.0311039	5
mut29	0.0552736	0.747088	0.0211088	0.136433	0.0311039	5
mut30	0.0229871	0.506655	0.0100209	0.119792	0.0169225	6
mut31	0.0229871	0.506655	0.0100209	0.119792	0.0169225	6
mut32	0.0229871	0.506655	0.0100209	0.119792	0.0169225	6
mut33	0.0229871	0.506655	0.0100209	0.119792	0.0169225	6
mut34	0.0229871	0.506655	0.0100209	0.119792	0.0169225	6
mut35	0.0476827	0.144322	0.151284	0.800433	0.110126	7
mut36	0.0476827	0.144322	0.151284	0.800433	0.110126	7
mut37	0.0476827	0.144322	0.151284	0.800433	0.110126	7
mut38	0.0476827	0.144322	0.151284	0.800433	0.110126	7
mut39	0.0476827	0.144322	0.151284	0.800433	0.110126	7
mut40	0.0211381	0.0055203	0.405744	0.00983806	0.0825439	8
mut41	0.0211381	0.0055203	0.405744	0.00983806	0.0825439	8
mut42	0.0211381	0.0055203	0.405744	0.00983806	0.0825439	8
mut43	0.0211381	0.0055203	0.405744	0.00983806	0.0825439	8
mut44	0.0211381	0.0055203	0.405744	0.00983806	0.0825439	8
mut45	0.0515048	0.0108091	0.0474788	0.0379075	0.195773	9
mut46	0.0515048	0.0108091	0.0474788	0.0379075	0.195773	9
mut47	0.0515048	0.0108091	0.0474788	0.0379075	0.195773	9
mut48	0.0515048	0.0108091	0.0474788	0.0379075	0.195773	9
mut49	0.0515048	0.0108091	0.0474788	0.0379075	0.195773	9
mut50	0.0226879	0.090384	0.0435085	0.778623	0.0694644	10
mut51	0.0226879	0.090384	0.0435085	0.778623	0.0694644	10
mut52	0.0226879	0.090384	0.0435085	0.778623	0.0694644	10
mut53	0.0226879	0.090384	0.0435085	0.778623	0.0694644	10
mut54	0.0226879	0.090384	0.0435085	0.778623	0.0694644	10
mut55	0.0248374	0.00538466	0.0145479	0.0267612	0.165969	11
mut56	0.0248374	0.00538466	0.0145479	0.0267612	0.165969	11
mut57	0.0248374	0.00538466	0.0145479	0.0267612	0.165969	11
mut58	0.0248374	0.00538466	0.0145479	0.0267612	0.165969	11
mut59	0.0248374	0.00538466	0.0145479	0.0267612	0.165969	11
