mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.990858	0.971083	1	0.928397	0.900402	0
mut1	0.990858	0.971083	1	0.928397	0.900402	0
mut2	0.990858	0.971083	1	0.928397	0.900402	0
mut3	0.990858	0.971083	1	0.928397	0.900402	0
mut4	0.990858	0.971083	1	0.928397	0.900402	0
mut5	0.926172	0.448214	0.825258	0.910273	0.720086	1
mut6	0.926172	0.448214	0.825258	0.910273	0.720086	1
mut7	0.926172	0.448214	0.825258	0.910273	0.720086	1
mut8	0.926172	0.448214	0.825258	0.910273	0.720086	1
mut9	0.926172	0.448214	0.825258	0.910273	0.720086	1
mut10	0.251479	0.138956	0.852276	0.136289	0.175407	2
mut11	0.251479	0.138956	0.852276	0.136289	0.175407	2
mut12	0.251479	0.138956	0.852276	0.136289	0.175407	2
mut13	0.251479	0.138956	0.852276	0.136289	0.175407	2
mut14	0.251479	0.138956	0.852276	0.136289	0.175407	2
mut15	0.727306	0.366774	0.0740448	0.702215	0.664011	3
mut16	0.727306	0.366774	0.0740448	0.702215	0.664011	3
mut17	0.727306	0.366774	0.0740448	0.702215	0.664011	3
mut18	0.727306	0.366774	0.0740448	0.702215	0.664011	3
mut19	0.727306	0.366774	0.0740448	0.702215	0.664011	3
mut20	0.61963	0.349653	0.0439576	0.0767057	0.0292155	4
mut21	0.61963	0.349653	0.0439576	0.0767057	0.0292155	4
mut22	0.61963	0.349653	0.0439576	0.0767057	0.0292155	4
mut23	0.61963	0.349653	0.0439576	0.0767057	0.0292155	4
mut24	0.61963	0.349653	0.0439576	0.0767057	0.0292155	4
mut25	0.233163	0.118833	0.725479	0.135692	0.166116	5
mut26	0.233163	0.118833	0.725479	0.135692	0.166116	5
mut27	0.233163	0.118833	0.725479	0.135692	0.166116	5
mut28	0.233163	0.118833	0.725479	0.135692	0.166116	5
mut29	0.233163	0.118833	0.725479	0.135692	0.166116	5
mut30	0.045065	0.0356966	0.500808	0.0352952	0.0143999	6
mut31	0.045065	0.0356966	0.500808	0.0352952	0.0143999	6
mut32	0.045065	0.0356966	0.500808	0.0352952	0.0143999	6
mut33	0.045065	0.0356966	0.500808	0.0352952	0.0143999	6
mut34	0.045065	0.0356966	0.500808	0.0352952	0.0143999	6
mut35	0.0530081	0.031557	0.16783	0.0221425	0.0646136	7
