mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	0.927402	1	0.936498	1	0.96138	0.926828	1	1	0.968723	0.927823	0.951744	1	1	0
mut1	1	1	0.927402	1	0.936498	1	0.96138	0.926828	1	1	0.968723	0.927823	0.951744	1	1	0
mut2	1	1	0.927402	1	0.936498	1	0.96138	0.926828	1	1	0.968723	0.927823	0.951744	1	1	0
mut3	1	1	0.927402	1	0.936498	1	0.96138	0.926828	1	1	0.968723	0.927823	0.951744	1	1	0
mut4	1	1	0.927402	1	0.936498	1	0.96138	0.926828	1	1	0.968723	0.927823	0.951744	1	1	0
mut5	0.0733096	0.0496407	0.115353	0.0750516	0.100937	0.851216	0.0277541	0.0523448	0.0689921	0.0341003	0.0683339	0.113447	0.0767588	0.0491721	0.058678	1
mut6	0.0733096	0.0496407	0.115353	0.0750516	0.100937	0.851216	0.0277541	0.0523448	0.0689921	0.0341003	0.0683339	0.113447	0.0767588	0.0491721	0.058678	1
mut7	0.0733096	0.0496407	0.115353	0.0750516	0.100937	0.851216	0.0277541	0.0523448	0.0689921	0.0341003	0.0683339	0.113447	0.0767588	0.0491721	0.058678	1
mut8	0.0733096	0.0496407	0.115353	0.0750516	0.100937	0.851216	0.0277541	0.0523448	0.0689921	0.0341003	0.0683339	0.113447	0.0767588	0.0491721	0.058678	1
mut9	0.0733096	0.0496407	0.115353	0.0750516	0.100937	0.851216	0.0277541	0.0523448	0.0689921	0.0341003	0.0683339	0.113447	0.0767588	0.0491721	0.058678	1
mut10	0.0533268	0.0380218	0.0966631	0.0543639	0.0908935	0.775273	0.020107	0.0425371	0.0549562	0.0220001	0.0503499	0.0796972	0.0609504	0.0422816	0.0422881	2
mut11	0.0533268	0.0380218	0.0966631	0.0543639	0.0908935	0.775273	0.020107	0.0425371	0.0549562	0.0220001	0.0503499	0.0796972	0.0609504	0.0422816	0.0422881	2
mut12	0.0533268	0.0380218	0.0966631	0.0543639	0.0908935	0.775273	0.020107	0.0425371	0.0549562	0.0220001	0.0503499	0.0796972	0.0609504	0.0422816	0.0422881	2
