mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.975642	0.993528	0.992359	0.992045	0.992341	1
mut6	0.975642	0.993528	0.992359	0.992045	0.992341	1
mut7	0.975642	0.993528	0.992359	0.992045	0.992341	1
mut8	0.975642	0.993528	0.992359	0.992045	0.992341	1
mut9	0.975642	0.993528	0.992359	0.992045	0.992341	1
mut10	0.95342	0.987875	0.985566	0.984817	0.985117	2
mut11	0.95342	0.987875	0.985566	0.984817	0.985117	2
mut12	0.95342	0.987875	0.985566	0.984817	0.985117	2
mut13	0.95342	0.987875	0.985566	0.984817	0.985117	2
mut14	0.95342	0.987875	0.985566	0.984817	0.985117	2
mut15	0.931332	0.981104	0.97797	0.977394	0.978311	3
mut16	0.931332	0.981104	0.97797	0.977394	0.978311	3
mut17	0.931332	0.981104	0.97797	0.977394	0.978311	3
mut18	0.931332	0.981104	0.97797	0.977394	0.978311	3
mut19	0.931332	0.981104	0.97797	0.977394	0.978311	3
mut20	0.90249	0.966341	0.969118	0.96827	0.948572	4
mut21	0.90249	0.966341	0.969118	0.96827	0.948572	4
mut22	0.90249	0.966341	0.969118	0.96827	0.948572	4
mut23	0.90249	0.966341	0.969118	0.96827	0.948572	4
mut24	0.90249	0.966341	0.969118	0.96827	0.948572	4
