mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	0.939554	0.934879	1	1	0.915748	1	1	0.909822	0.924085	1	1	0.938721	0.958795	1	0
mut1	1	0.939554	0.934879	1	1	0.915748	1	1	0.909822	0.924085	1	1	0.938721	0.958795	1	0
mut2	1	0.939554	0.934879	1	1	0.915748	1	1	0.909822	0.924085	1	1	0.938721	0.958795	1	0
mut3	1	0.939554	0.934879	1	1	0.915748	1	1	0.909822	0.924085	1	1	0.938721	0.958795	1	0
mut4	1	0.939554	0.934879	1	1	0.915748	1	1	0.909822	0.924085	1	1	0.938721	0.958795	1	0
mut5	0.940002	1	1	0.9672	0.895608	0.92617	0.939983	1	0.935352	0.918327	0.993109	1	1	0.951359	1	1
mut6	0.940002	1	1	0.9672	0.895608	0.92617	0.939983	1	0.935352	0.918327	0.993109	1	1	0.951359	1	1
mut7	0.940002	1	1	0.9672	0.895608	0.92617	0.939983	1	0.935352	0.918327	0.993109	1	1	0.951359	1	1
mut8	0.940002	1	1	0.9672	0.895608	0.92617	0.939983	1	0.935352	0.918327	0.993109	1	1	0.951359	1	1
mut9	0.940002	1	1	0.9672	0.895608	0.92617	0.939983	1	0.935352	0.918327	0.993109	1	1	0.951359	1	1
mut10	0.992014	0.905728	1	1	0.925596	0.913178	1	0.833155	0.938506	0.895951	0.958481	0.962011	0.988009	1	0.936882	2
mut11	0.992014	0.905728	1	1	0.925596	0.913178	1	0.833155	0.938506	0.895951	0.958481	0.962011	0.988009	1	0.936882	2
mut12	0.992014	0.905728	1	1	0.925596	0.913178	1	0.833155	0.938506	0.895951	0.958481	0.962011	0.988009	1	0.936882	2
mut13	0.992014	0.905728	1	1	0.925596	0.913178	1	0.833155	0.938506	0.895951	0.958481	0.962011	0.988009	1	0.936882	2
mut14	0.992014	0.905728	1	1	0.925596	0.913178	1	0.833155	0.938506	0.895951	0.958481	0.962011	0.988009	1	0.936882	2
mut15	0.738122	0.0159783	0.0240569	0.0209217	0.00788715	0.0979255	0.0122562	0.0382155	0.0128335	0.0077369	0.0462461	0.0127068	0.0131585	0.00740927	0.0107512	3
