mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.969755	1	1	0.989894	1	0
mut1	0.969755	1	1	0.989894	1	0
mut2	0.969755	1	1	0.989894	1	0
mut3	0.969755	1	1	0.989894	1	0
mut4	0.969755	1	1	0.989894	1	0
mut5	0.941068	0.0547588	0.152694	0.23328	0.991743	1
mut6	0.941068	0.0547588	0.152694	0.23328	0.991743	1
mut7	0.941068	0.0547588	0.152694	0.23328	0.991743	1
mut8	0.941068	0.0547588	0.152694	0.23328	0.991743	1
mut9	0.941068	0.0547588	0.152694	0.23328	0.991743	1
mut10	0.716089	0.0109567	0.0413859	0.0713697	0.0244211	2
mut11	0.716089	0.0109567	0.0413859	0.0713697	0.0244211	2
mut12	0.716089	0.0109567	0.0413859	0.0713697	0.0244211	2
mut13	0.716089	0.0109567	0.0413859	0.0713697	0.0244211	2
mut14	0.716089	0.0109567	0.0413859	0.0713697	0.0244211	2
mut15	0.076008	0.939396	0.855352	0.691176	0.0678047	3
mut16	0.076008	0.939396	0.855352	0.691176	0.0678047	3
mut17	0.076008	0.939396	0.855352	0.691176	0.0678047	3
mut18	0.076008	0.939396	0.855352	0.691176	0.0678047	3
mut19	0.076008	0.939396	0.855352	0.691176	0.0678047	3
mut20	0.0241829	0.941536	0.875166	0.393427	0.0417122	4
mut21	0.0241829	0.941536	0.875166	0.393427	0.0417122	4
mut22	0.0241829	0.941536	0.875166	0.393427	0.0417122	4
mut23	0.0241829	0.941536	0.875166	0.393427	0.0417122	4
mut24	0.0241829	0.941536	0.875166	0.393427	0.0417122	4
mut25	0.590852	0.0059884	0.0171257	0.029457	0.0126022	5
mut26	0.590852	0.0059884	0.0171257	0.029457	0.0126022	5
mut27	0.590852	0.0059884	0.0171257	0.029457	0.0126022	5
mut28	0.590852	0.0059884	0.0171257	0.029457	0.0126022	5
mut29	0.590852	0.0059884	0.0171257	0.029457	0.0126022	5
mut30	0.00895989	0.426012	0.112469	0.0338868	0.0171452	6
mut31	0.00895989	0.426012	0.112469	0.0338868	0.0171452	6
mut32	0.00895989	0.426012	0.112469	0.0338868	0.0171452	6
mut33	0.00895989	0.426012	0.112469	0.0338868	0.0171452	6
mut34	0.00895989	0.426012	0.112469	0.0338868	0.0171452	6
mut35	0.268303	0.0413311	0.0872071	0.137301	0.832914	7
mut36	0.268303	0.0413311	0.0872071	0.137301	0.832914	7
mut37	0.268303	0.0413311	0.0872071	0.137301	0.832914	7
mut38	0.268303	0.0413311	0.0872071	0.137301	0.832914	7
mut39	0.268303	0.0413311	0.0872071	0.137301	0.832914	7
mut40	0.203511	0.0297026	0.0643071	0.0984383	0.94348	8
mut41	0.203511	0.0297026	0.0643071	0.0984383	0.94348	8
mut42	0.203511	0.0297026	0.0643071	0.0984383	0.94348	8
mut43	0.203511	0.0297026	0.0643071	0.0984383	0.94348	8
mut44	0.203511	0.0297026	0.0643071	0.0984383	0.94348	8
mut45	0.00681217	0.109164	0.72462	0.220584	0.0135818	9
mut46	0.00681217	0.109164	0.72462	0.220584	0.0135818	9
mut47	0.00681217	0.109164	0.72462	0.220584	0.0135818	9
mut48	0.00681217	0.109164	0.72462	0.220584	0.0135818	9
mut49	0.00681217	0.109164	0.72462	0.220584	0.0135818	9
mut50	0.0382497	0.0108808	0.0180442	0.333924	0.0135789	10
mut51	0.0382497	0.0108808	0.0180442	0.333924	0.0135789	10
mut52	0.0382497	0.0108808	0.0180442	0.333924	0.0135789	10
mut53	0.0382497	0.0108808	0.0180442	0.333924	0.0135789	10
mut54	0.0382497	0.0108808	0.0180442	0.333924	0.0135789	10
mut55	0.0290595	0.0114708	0.0417022	0.0589888	0.763632	11
mut56	0.0290595	0.0114708	0.0417022	0.0589888	0.763632	11
mut57	0.0290595	0.0114708	0.0417022	0.0589888	0.763632	11
mut58	0.0290595	0.0114708	0.0417022	0.0589888	0.763632	11
mut59	0.0290595	0.0114708	0.0417022	0.0589888	0.763632	11
mut60	0.00736231	0.00642885	0.0208282	0.0337405	0.255732	12
mut61	0.00736231	0.00642885	0.0208282	0.0337405	0.255732	12
mut62	0.00736231	0.00642885	0.0208282	0.0337405	0.255732	12
mut63	0.00736231	0.00642885	0.0208282	0.0337405	0.255732	12
mut64	0.00736231	0.00642885	0.0208282	0.0337405	0.255732	12
