mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.91706	1	1	1	1	1	0.910812	1	0.990969	1	1	1	0.95078	1	1	0
mut1	0.91706	1	1	1	1	1	0.910812	1	0.990969	1	1	1	0.95078	1	1	0
mut2	0.91706	1	1	1	1	1	0.910812	1	0.990969	1	1	1	0.95078	1	1	0
mut3	0.91706	1	1	1	1	1	0.910812	1	0.990969	1	1	1	0.95078	1	1	0
mut4	0.91706	1	1	1	1	1	0.910812	1	0.990969	1	1	1	0.95078	1	1	0
mut5	0.70693	0.0182913	0.0207752	0.0106638	0.00757263	0.0294752	0.0199458	0.345167	0.0128168	0.0175249	0.0280841	0.0329383	0.0150279	0.0200708	0.219735	1
mut6	0.70693	0.0182913	0.0207752	0.0106638	0.00757263	0.0294752	0.0199458	0.345167	0.0128168	0.0175249	0.0280841	0.0329383	0.0150279	0.0200708	0.219735	1
mut7	0.70693	0.0182913	0.0207752	0.0106638	0.00757263	0.0294752	0.0199458	0.345167	0.0128168	0.0175249	0.0280841	0.0329383	0.0150279	0.0200708	0.219735	1
mut8	0.70693	0.0182913	0.0207752	0.0106638	0.00757263	0.0294752	0.0199458	0.345167	0.0128168	0.0175249	0.0280841	0.0329383	0.0150279	0.0200708	0.219735	1
mut9	0.70693	0.0182913	0.0207752	0.0106638	0.00757263	0.0294752	0.0199458	0.345167	0.0128168	0.0175249	0.0280841	0.0329383	0.0150279	0.0200708	0.219735	1
mut10	0.285224	0.892315	0.894057	0.956441	0.951342	0.89725	0.961417	0.603564	0.898728	0.985228	0.902027	0.940958	0.990721	0.923041	0.769881	2
mut11	0.285224	0.892315	0.894057	0.956441	0.951342	0.89725	0.961417	0.603564	0.898728	0.985228	0.902027	0.940958	0.990721	0.923041	0.769881	2
mut12	0.285224	0.892315	0.894057	0.956441	0.951342	0.89725	0.961417	0.603564	0.898728	0.985228	0.902027	0.940958	0.990721	0.923041	0.769881	2
mut13	0.285224	0.892315	0.894057	0.956441	0.951342	0.89725	0.961417	0.603564	0.898728	0.985228	0.902027	0.940958	0.990721	0.923041	0.769881	2
mut14	0.285224	0.892315	0.894057	0.956441	0.951342	0.89725	0.961417	0.603564	0.898728	0.985228	0.902027	0.940958	0.990721	0.923041	0.769881	2
