mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.70381	0.111543	0.698007	0.102764	0.84577	0.10929	0.912072	0.117111	0.777376	0.0710039	0.945016	0.0796864	0.768102	0.0906476	0.817037	1
mut6	0.70381	0.111543	0.698007	0.102764	0.84577	0.10929	0.912072	0.117111	0.777376	0.0710039	0.945016	0.0796864	0.768102	0.0906476	0.817037	1
mut7	0.70381	0.111543	0.698007	0.102764	0.84577	0.10929	0.912072	0.117111	0.777376	0.0710039	0.945016	0.0796864	0.768102	0.0906476	0.817037	1
mut8	0.70381	0.111543	0.698007	0.102764	0.84577	0.10929	0.912072	0.117111	0.777376	0.0710039	0.945016	0.0796864	0.768102	0.0906476	0.817037	1
mut9	0.70381	0.111543	0.698007	0.102764	0.84577	0.10929	0.912072	0.117111	0.777376	0.0710039	0.945016	0.0796864	0.768102	0.0906476	0.817037	1
mut10	0.278324	0.86778	0.288647	0.88953	0.146904	0.884715	0.0815787	0.865895	0.214738	0.92045	0.04946	0.915384	0.223603	0.896298	0.174868	2
mut11	0.278324	0.86778	0.288647	0.88953	0.146904	0.884715	0.0815787	0.865895	0.214738	0.92045	0.04946	0.915384	0.223603	0.896298	0.174868	2
mut12	0.278324	0.86778	0.288647	0.88953	0.146904	0.884715	0.0815787	0.865895	0.214738	0.92045	0.04946	0.915384	0.223603	0.896298	0.174868	2
mut13	0.278324	0.86778	0.288647	0.88953	0.146904	0.884715	0.0815787	0.865895	0.214738	0.92045	0.04946	0.915384	0.223603	0.896298	0.174868	2
mut14	0.278324	0.86778	0.288647	0.88953	0.146904	0.884715	0.0815787	0.865895	0.214738	0.92045	0.04946	0.915384	0.223603	0.896298	0.174868	2
mut15	0.683162	0.0901528	0.673424	0.0941277	0.824348	0.0975242	0.872099	0.0991126	0.760892	0.0600067	0.918021	0.073288	0.66565	0.0791744	0.795968	3
mut16	0.683162	0.0901528	0.673424	0.0941277	0.824348	0.0975242	0.872099	0.0991126	0.760892	0.0600067	0.918021	0.073288	0.66565	0.0791744	0.795968	3
mut17	0.683162	0.0901528	0.673424	0.0941277	0.824348	0.0975242	0.872099	0.0991126	0.760892	0.0600067	0.918021	0.073288	0.66565	0.0791744	0.795968	3
mut18	0.683162	0.0901528	0.673424	0.0941277	0.824348	0.0975242	0.872099	0.0991126	0.760892	0.0600067	0.918021	0.073288	0.66565	0.0791744	0.795968	3
mut19	0.683162	0.0901528	0.673424	0.0941277	0.824348	0.0975242	0.872099	0.0991126	0.760892	0.0600067	0.918021	0.073288	0.66565	0.0791744	0.795968	3
mut20	0.261179	0.849563	0.271469	0.881373	0.137514	0.853033	0.0735151	0.846016	0.206124	0.904504	0.0424166	0.900302	0.198536	0.88276	0.166419	4
mut21	0.261179	0.849563	0.271469	0.881373	0.137514	0.853033	0.0735151	0.846016	0.206124	0.904504	0.0424166	0.900302	0.198536	0.88276	0.166419	4
mut22	0.261179	0.849563	0.271469	0.881373	0.137514	0.853033	0.0735151	0.846016	0.206124	0.904504	0.0424166	0.900302	0.198536	0.88276	0.166419	4
mut23	0.261179	0.849563	0.271469	0.881373	0.137514	0.853033	0.0735151	0.846016	0.206124	0.904504	0.0424166	0.900302	0.198536	0.88276	0.166419	4
mut24	0.261179	0.849563	0.271469	0.881373	0.137514	0.853033	0.0735151	0.846016	0.206124	0.904504	0.0424166	0.900302	0.198536	0.88276	0.166419	4
mut25	0.103519	0.563101	0.0963008	0.57988	0.0426611	0.424486	0.0201393	0.528021	0.0760265	0.607335	0.0071696	0.526553	0.0637226	0.504982	0.0573892	5
mut26	0.103519	0.563101	0.0963008	0.57988	0.0426611	0.424486	0.0201393	0.528021	0.0760265	0.607335	0.0071696	0.526553	0.0637226	0.504982	0.0573892	5
mut27	0.103519	0.563101	0.0963008	0.57988	0.0426611	0.424486	0.0201393	0.528021	0.0760265	0.607335	0.0071696	0.526553	0.0637226	0.504982	0.0573892	5
mut28	0.103519	0.563101	0.0963008	0.57988	0.0426611	0.424486	0.0201393	0.528021	0.0760265	0.607335	0.0071696	0.526553	0.0637226	0.504982	0.0573892	5
mut29	0.103519	0.563101	0.0963008	0.57988	0.0426611	0.424486	0.0201393	0.528021	0.0760265	0.607335	0.0071696	0.526553	0.0637226	0.504982	0.0573892	5
