mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.928708	0.975607	0.953014	0.980212	0.970475	1
mut6	0.928708	0.975607	0.953014	0.980212	0.970475	1
mut7	0.928708	0.975607	0.953014	0.980212	0.970475	1
mut8	0.928708	0.975607	0.953014	0.980212	0.970475	1
mut9	0.928708	0.975607	0.953014	0.980212	0.970475	1
mut10	0.856019	0.948966	0.902	0.962225	0.944164	2
mut11	0.856019	0.948966	0.902	0.962225	0.944164	2
mut12	0.856019	0.948966	0.902	0.962225	0.944164	2
mut13	0.856019	0.948966	0.902	0.962225	0.944164	2
mut14	0.856019	0.948966	0.902	0.962225	0.944164	2
mut15	0.788624	0.924211	0.850289	0.945151	0.916941	3
mut16	0.788624	0.924211	0.850289	0.945151	0.916941	3
mut17	0.788624	0.924211	0.850289	0.945151	0.916941	3
mut18	0.788624	0.924211	0.850289	0.945151	0.916941	3
mut19	0.788624	0.924211	0.850289	0.945151	0.916941	3
mut20	0.72007	0.898093	0.797774	0.928339	0.888899	4
mut21	0.72007	0.898093	0.797774	0.928339	0.888899	4
mut22	0.72007	0.898093	0.797774	0.928339	0.888899	4
mut23	0.72007	0.898093	0.797774	0.928339	0.888899	4
mut24	0.72007	0.898093	0.797774	0.928339	0.888899	4
mut25	0.657601	0.872056	0.755224	0.911857	0.86155	5
mut26	0.657601	0.872056	0.755224	0.911857	0.86155	5
mut27	0.657601	0.872056	0.755224	0.911857	0.86155	5
mut28	0.657601	0.872056	0.755224	0.911857	0.86155	5
mut29	0.657601	0.872056	0.755224	0.911857	0.86155	5
mut30	0.595768	0.845403	0.705633	0.894801	0.830219	6
mut31	0.595768	0.845403	0.705633	0.894801	0.830219	6
mut32	0.595768	0.845403	0.705633	0.894801	0.830219	6
mut33	0.595768	0.845403	0.705633	0.894801	0.830219	6
mut34	0.595768	0.845403	0.705633	0.894801	0.830219	6
mut35	0.527632	0.819329	0.65935	0.877204	0.803562	7
mut36	0.527632	0.819329	0.65935	0.877204	0.803562	7
mut37	0.527632	0.819329	0.65935	0.877204	0.803562	7
mut38	0.527632	0.819329	0.65935	0.877204	0.803562	7
mut39	0.527632	0.819329	0.65935	0.877204	0.803562	7
mut40	0.459381	0.794717	0.609941	0.859712	0.775135	8
mut41	0.459381	0.794717	0.609941	0.859712	0.775135	8
mut42	0.459381	0.794717	0.609941	0.859712	0.775135	8
mut43	0.459381	0.794717	0.609941	0.859712	0.775135	8
mut44	0.459381	0.794717	0.609941	0.859712	0.775135	8
mut45	0.382344	0.769782	0.532247	0.825962	0.744233	9
mut46	0.382344	0.769782	0.532247	0.825962	0.744233	9
mut47	0.382344	0.769782	0.532247	0.825962	0.744233	9
mut48	0.382344	0.769782	0.532247	0.825962	0.744233	9
mut49	0.382344	0.769782	0.532247	0.825962	0.744233	9
