mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	0.90569	0.989095	1	1	0
mut1	1	0.90569	0.989095	1	1	0
mut2	1	0.90569	0.989095	1	1	0
mut3	1	0.90569	0.989095	1	1	0
mut4	1	0.90569	0.989095	1	1	0
mut5	0.928893	1	1	0.980895	1	1
mut6	0.928893	1	1	0.980895	1	1
mut7	0.928893	1	1	0.980895	1	1
mut8	0.928893	1	1	0.980895	1	1
mut9	0.928893	1	1	0.980895	1	1
mut10	0.845655	0.646241	1	0.199358	1	2
mut11	0.845655	0.646241	1	0.199358	1	2
mut12	0.845655	0.646241	1	0.199358	1	2
mut13	0.845655	0.646241	1	0.199358	1	2
mut14	0.845655	0.646241	1	0.199358	1	2
mut15	0.813188	0.628304	1	0.180106	0.908966	3
mut16	0.813188	0.628304	1	0.180106	0.908966	3
mut17	0.813188	0.628304	1	0.180106	0.908966	3
mut18	0.813188	0.628304	1	0.180106	0.908966	3
mut19	0.813188	0.628304	1	0.180106	0.908966	3
mut20	0.746541	0.464784	0.877442	0.171409	0.94598	4
mut21	0.746541	0.464784	0.877442	0.171409	0.94598	4
mut22	0.746541	0.464784	0.877442	0.171409	0.94598	4
mut23	0.746541	0.464784	0.877442	0.171409	0.94598	4
mut24	0.746541	0.464784	0.877442	0.171409	0.94598	4
mut25	0.452069	0.0728753	0.0162878	0.0233812	0.00595683	5
mut26	0.452069	0.0728753	0.0162878	0.0233812	0.00595683	5
mut27	0.452069	0.0728753	0.0162878	0.0233812	0.00595683	5
mut28	0.452069	0.0728753	0.0162878	0.0233812	0.00595683	5
mut29	0.452069	0.0728753	0.0162878	0.0233812	0.00595683	5
mut30	0.170842	0.279124	0.894528	0.0620391	0.887407	6
mut31	0.170842	0.279124	0.894528	0.0620391	0.887407	6
mut32	0.170842	0.279124	0.894528	0.0620391	0.887407	6
mut33	0.170842	0.279124	0.894528	0.0620391	0.887407	6
mut34	0.170842	0.279124	0.894528	0.0620391	0.887407	6
mut35	0.0387803	0.130346	0.0158157	0.350845	0.0060325	7
mut36	0.0387803	0.130346	0.0158157	0.350845	0.0060325	7
mut37	0.0387803	0.130346	0.0158157	0.350845	0.0060325	7
mut38	0.0387803	0.130346	0.0158157	0.350845	0.0060325	7
mut39	0.0387803	0.130346	0.0158157	0.350845	0.0060325	7
mut40	0.0700315	0.0840304	0.459939	0.0225379	0.0802399	8
mut41	0.0700315	0.0840304	0.459939	0.0225379	0.0802399	8
mut42	0.0700315	0.0840304	0.459939	0.0225379	0.0802399	8
mut43	0.0700315	0.0840304	0.459939	0.0225379	0.0802399	8
mut44	0.0700315	0.0840304	0.459939	0.0225379	0.0802399	8
mut45	0.0570809	0.0817241	0.0135395	0.356739	0.0058942	9
mut46	0.0570809	0.0817241	0.0135395	0.356739	0.0058942	9
mut47	0.0570809	0.0817241	0.0135395	0.356739	0.0058942	9
mut48	0.0570809	0.0817241	0.0135395	0.356739	0.0058942	9
mut49	0.0570809	0.0817241	0.0135395	0.356739	0.0058942	9
mut50	0.0380411	0.0861458	0.146454	0.0171405	0.689769	10
mut51	0.0380411	0.0861458	0.146454	0.0171405	0.689769	10
mut52	0.0380411	0.0861458	0.146454	0.0171405	0.689769	10
mut53	0.0380411	0.0861458	0.146454	0.0171405	0.689769	10
mut54	0.0380411	0.0861458	0.146454	0.0171405	0.689769	10
mut55	0.0375951	0.0678229	0.0143881	0.0703316	0.0189043	11
mut56	0.0375951	0.0678229	0.0143881	0.0703316	0.0189043	11
mut57	0.0375951	0.0678229	0.0143881	0.0703316	0.0189043	11
mut58	0.0375951	0.0678229	0.0143881	0.0703316	0.0189043	11
mut59	0.0375951	0.0678229	0.0143881	0.0703316	0.0189043	11
