mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	0.971412	0
mut1	1	1	1	1	0.971412	0
mut2	1	1	1	1	0.971412	0
mut3	1	1	1	1	0.971412	0
mut4	1	1	1	1	0.971412	0
mut5	1	0.608787	0.831857	0.983169	0.293484	1
mut6	1	0.608787	0.831857	0.983169	0.293484	1
mut7	1	0.608787	0.831857	0.983169	0.293484	1
mut8	1	0.608787	0.831857	0.983169	0.293484	1
mut9	1	0.608787	0.831857	0.983169	0.293484	1
mut10	0.065707	0.325725	0.0651321	0.0699263	0.694009	2
mut11	0.065707	0.325725	0.0651321	0.0699263	0.694009	2
mut12	0.065707	0.325725	0.0651321	0.0699263	0.694009	2
mut13	0.065707	0.325725	0.0651321	0.0699263	0.694009	2
mut14	0.065707	0.325725	0.0651321	0.0699263	0.694009	2
mut15	0.848574	0.376528	0.792368	0.829253	0.088683	3
mut16	0.848574	0.376528	0.792368	0.829253	0.088683	3
mut17	0.848574	0.376528	0.792368	0.829253	0.088683	3
mut18	0.848574	0.376528	0.792368	0.829253	0.088683	3
mut19	0.848574	0.376528	0.792368	0.829253	0.088683	3
mut20	0.774375	0.0745656	0.819187	0.810527	0.0795914	4
mut21	0.774375	0.0745656	0.819187	0.810527	0.0795914	4
mut22	0.774375	0.0745656	0.819187	0.810527	0.0795914	4
mut23	0.774375	0.0745656	0.819187	0.810527	0.0795914	4
mut24	0.774375	0.0745656	0.819187	0.810527	0.0795914	4
mut25	0.311311	0.00450114	0.018554	0.0086872	0.00835051	5
mut26	0.311311	0.00450114	0.018554	0.0086872	0.00835051	5
mut27	0.311311	0.00450114	0.018554	0.0086872	0.00835051	5
mut28	0.311311	0.00450114	0.018554	0.0086872	0.00835051	5
mut29	0.311311	0.00450114	0.018554	0.0086872	0.00835051	5
mut30	0.231697	0.0256662	0.0766908	0.811932	0.0343286	6
mut31	0.231697	0.0256662	0.0766908	0.811932	0.0343286	6
mut32	0.231697	0.0256662	0.0766908	0.811932	0.0343286	6
mut33	0.231697	0.0256662	0.0766908	0.811932	0.0343286	6
mut34	0.231697	0.0256662	0.0766908	0.811932	0.0343286	6
mut35	0.00558016	0.252565	0.0832147	0.00908762	0.0115772	7
mut36	0.00558016	0.252565	0.0832147	0.00908762	0.0115772	7
mut37	0.00558016	0.252565	0.0832147	0.00908762	0.0115772	7
mut38	0.00558016	0.252565	0.0832147	0.00908762	0.0115772	7
mut39	0.00558016	0.252565	0.0832147	0.00908762	0.0115772	7
mut40	0.0417045	0.0162815	0.0452189	0.742405	0.0224117	8
mut41	0.0417045	0.0162815	0.0452189	0.742405	0.0224117	8
mut42	0.0417045	0.0162815	0.0452189	0.742405	0.0224117	8
mut43	0.0417045	0.0162815	0.0452189	0.742405	0.0224117	8
mut44	0.0417045	0.0162815	0.0452189	0.742405	0.0224117	8
mut45	0.0232347	0.0351207	0.606486	0.0089212	0.0288775	9
mut46	0.0232347	0.0351207	0.606486	0.0089212	0.0288775	9
mut47	0.0232347	0.0351207	0.606486	0.0089212	0.0288775	9
mut48	0.0232347	0.0351207	0.606486	0.0089212	0.0288775	9
mut49	0.0232347	0.0351207	0.606486	0.0089212	0.0288775	9
mut50	0.0622841	0.242344	0.0477319	0.0539194	0.527185	10
mut51	0.0622841	0.242344	0.0477319	0.0539194	0.527185	10
mut52	0.0622841	0.242344	0.0477319	0.0539194	0.527185	10
mut53	0.0622841	0.242344	0.0477319	0.0539194	0.527185	10
mut54	0.0622841	0.242344	0.0477319	0.0539194	0.527185	10
mut55	0.111065	0.254038	0.0306605	0.059766	0.199246	11
mut56	0.111065	0.254038	0.0306605	0.059766	0.199246	11
mut57	0.111065	0.254038	0.0306605	0.059766	0.199246	11
mut58	0.111065	0.254038	0.0306605	0.059766	0.199246	11
mut59	0.111065	0.254038	0.0306605	0.059766	0.199246	11
mut60	0.0109489	0.0104771	0.0343785	0.738998	0.0151287	12
mut61	0.0109489	0.0104771	0.0343785	0.738998	0.0151287	12
mut62	0.0109489	0.0104771	0.0343785	0.738998	0.0151287	12
mut63	0.0109489	0.0104771	0.0343785	0.738998	0.0151287	12
mut64	0.0109489	0.0104771	0.0343785	0.738998	0.0151287	12
mut65	0.00516986	0.00627201	0.014749	0.425961	0.00673475	13
mut66	0.00516986	0.00627201	0.014749	0.425961	0.00673475	13
mut67	0.00516986	0.00627201	0.014749	0.425961	0.00673475	13
mut68	0.00516986	0.00627201	0.014749	0.425961	0.00673475	13
mut69	0.00516986	0.00627201	0.014749	0.425961	0.00673475	13
mut70	0.0870376	0.13971	0.0152767	0.0483662	0.0998957	14
mut71	0.0870376	0.13971	0.0152767	0.0483662	0.0998957	14
mut72	0.0870376	0.13971	0.0152767	0.0483662	0.0998957	14
mut73	0.0870376	0.13971	0.0152767	0.0483662	0.0998957	14
mut74	0.0870376	0.13971	0.0152767	0.0483662	0.0998957	14
mut75	0.0478016	0.12331	0.0386728	0.0485938	0.298439	15
mut76	0.0478016	0.12331	0.0386728	0.0485938	0.298439	15
mut77	0.0478016	0.12331	0.0386728	0.0485938	0.298439	15
mut78	0.0478016	0.12331	0.0386728	0.0485938	0.298439	15
mut79	0.0478016	0.12331	0.0386728	0.0485938	0.298439	15
