mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.992095	0.994958	0.994728	0.992068	0.99428	1
mut6	0.992095	0.994958	0.994728	0.992068	0.99428	1
mut7	0.992095	0.994958	0.994728	0.992068	0.99428	1
mut8	0.992095	0.994958	0.994728	0.992068	0.99428	1
mut9	0.992095	0.994958	0.994728	0.992068	0.99428	1
mut10	0.983983	0.986062	0.989065	0.983448	0.964868	2
mut11	0.983983	0.986062	0.989065	0.983448	0.964868	2
mut12	0.983983	0.986062	0.989065	0.983448	0.964868	2
mut13	0.983983	0.986062	0.989065	0.983448	0.964868	2
mut14	0.983983	0.986062	0.989065	0.983448	0.964868	2
