mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.243713	0.189258	0.0453392	0.00867127	0.0374602	0.299131	0.137397	0.0174375	0.0105585	0.00621713	0.200397	0.0221908	0.0163457	0.0106372	0.0347761	1
mut6	0.243713	0.189258	0.0453392	0.00867127	0.0374602	0.299131	0.137397	0.0174375	0.0105585	0.00621713	0.200397	0.0221908	0.0163457	0.0106372	0.0347761	1
mut7	0.243713	0.189258	0.0453392	0.00867127	0.0374602	0.299131	0.137397	0.0174375	0.0105585	0.00621713	0.200397	0.0221908	0.0163457	0.0106372	0.0347761	1
mut8	0.243713	0.189258	0.0453392	0.00867127	0.0374602	0.299131	0.137397	0.0174375	0.0105585	0.00621713	0.200397	0.0221908	0.0163457	0.0106372	0.0347761	1
mut9	0.243713	0.189258	0.0453392	0.00867127	0.0374602	0.299131	0.137397	0.0174375	0.0105585	0.00621713	0.200397	0.0221908	0.0163457	0.0106372	0.0347761	1
mut10	0.630725	0.761072	0.047207	0.00832053	0.0178398	0.624452	0.798479	0.0336197	0.014467	0.00693416	0.43972	0.585632	0.0205539	0.0132772	0.0428582	2
mut11	0.630725	0.761072	0.047207	0.00832053	0.0178398	0.624452	0.798479	0.0336197	0.014467	0.00693416	0.43972	0.585632	0.0205539	0.0132772	0.0428582	2
mut12	0.630725	0.761072	0.047207	0.00832053	0.0178398	0.624452	0.798479	0.0336197	0.014467	0.00693416	0.43972	0.585632	0.0205539	0.0132772	0.0428582	2
mut13	0.630725	0.761072	0.047207	0.00832053	0.0178398	0.624452	0.798479	0.0336197	0.014467	0.00693416	0.43972	0.585632	0.0205539	0.0132772	0.0428582	2
mut14	0.630725	0.761072	0.047207	0.00832053	0.0178398	0.624452	0.798479	0.0336197	0.014467	0.00693416	0.43972	0.585632	0.0205539	0.0132772	0.0428582	2
mut15	0.0300557	0.00881508	0.170954	0.00910226	0.0198283	0.0153185	0.0143708	0.477618	0.0725441	0.00645101	0.0986117	0.265682	0.153765	0.0263805	0.0463924	3
mut16	0.0300557	0.00881508	0.170954	0.00910226	0.0198283	0.0153185	0.0143708	0.477618	0.0725441	0.00645101	0.0986117	0.265682	0.153765	0.0263805	0.0463924	3
mut17	0.0300557	0.00881508	0.170954	0.00910226	0.0198283	0.0153185	0.0143708	0.477618	0.0725441	0.00645101	0.0986117	0.265682	0.153765	0.0263805	0.0463924	3
mut18	0.0300557	0.00881508	0.170954	0.00910226	0.0198283	0.0153185	0.0143708	0.477618	0.0725441	0.00645101	0.0986117	0.265682	0.153765	0.0263805	0.0463924	3
mut19	0.0300557	0.00881508	0.170954	0.00910226	0.0198283	0.0153185	0.0143708	0.477618	0.0725441	0.00645101	0.0986117	0.265682	0.153765	0.0263805	0.0463924	3
mut20	0.0451817	0.0302952	0.69287	0.965414	0.90492	0.042632	0.0285527	0.449369	0.889756	0.973247	0.215085	0.097429	0.788988	0.937827	0.839832	4
mut21	0.0451817	0.0302952	0.69287	0.965414	0.90492	0.042632	0.0285527	0.449369	0.889756	0.973247	0.215085	0.097429	0.788988	0.937827	0.839832	4
mut22	0.0451817	0.0302952	0.69287	0.965414	0.90492	0.042632	0.0285527	0.449369	0.889756	0.973247	0.215085	0.097429	0.788988	0.937827	0.839832	4
mut23	0.0451817	0.0302952	0.69287	0.965414	0.90492	0.042632	0.0285527	0.449369	0.889756	0.973247	0.215085	0.097429	0.788988	0.937827	0.839832	4
mut24	0.0451817	0.0302952	0.69287	0.965414	0.90492	0.042632	0.0285527	0.449369	0.889756	0.973247	0.215085	0.097429	0.788988	0.937827	0.839832	4
mut25	0.0363652	0.0243063	0.632247	0.957621	0.886735	0.0338271	0.0225784	0.403618	0.812356	0.966001	0.169773	0.0773885	0.642291	0.878552	0.799669	5
mut26	0.0363652	0.0243063	0.632247	0.957621	0.886735	0.0338271	0.0225784	0.403618	0.812356	0.966001	0.169773	0.0773885	0.642291	0.878552	0.799669	5
mut27	0.0363652	0.0243063	0.632247	0.957621	0.886735	0.0338271	0.0225784	0.403618	0.812356	0.966001	0.169773	0.0773885	0.642291	0.878552	0.799669	5
mut28	0.0363652	0.0243063	0.632247	0.957621	0.886735	0.0338271	0.0225784	0.403618	0.812356	0.966001	0.169773	0.0773885	0.642291	0.878552	0.799669	5
mut29	0.0363652	0.0243063	0.632247	0.957621	0.886735	0.0338271	0.0225784	0.403618	0.812356	0.966001	0.169773	0.0773885	0.642291	0.878552	0.799669	5
mut30	0.0178222	0.0116977	0.306067	0.0746187	0.81944	0.0168786	0.0111567	0.218033	0.273754	0.91808	0.0852375	0.0391205	0.108548	0.207852	0.704484	6
mut31	0.0178222	0.0116977	0.306067	0.0746187	0.81944	0.0168786	0.0111567	0.218033	0.273754	0.91808	0.0852375	0.0391205	0.108548	0.207852	0.704484	6
mut32	0.0178222	0.0116977	0.306067	0.0746187	0.81944	0.0168786	0.0111567	0.218033	0.273754	0.91808	0.0852375	0.0391205	0.108548	0.207852	0.704484	6
mut33	0.0178222	0.0116977	0.306067	0.0746187	0.81944	0.0168786	0.0111567	0.218033	0.273754	0.91808	0.0852375	0.0391205	0.108548	0.207852	0.704484	6
mut34	0.0178222	0.0116977	0.306067	0.0746187	0.81944	0.0168786	0.0111567	0.218033	0.273754	0.91808	0.0852375	0.0391205	0.108548	0.207852	0.704484	6
mut35	0.00927784	0.00653977	0.0484178	0.850135	0.0219367	0.00869289	0.00551244	0.0251402	0.0561005	0.0191562	0.0443784	0.0184085	0.0242074	0.0546803	0.0355784	7
mut36	0.00927784	0.00653977	0.0484178	0.850135	0.0219367	0.00869289	0.00551244	0.0251402	0.0561005	0.0191562	0.0443784	0.0184085	0.0242074	0.0546803	0.0355784	7
mut37	0.00927784	0.00653977	0.0484178	0.850135	0.0219367	0.00869289	0.00551244	0.0251402	0.0561005	0.0191562	0.0443784	0.0184085	0.0242074	0.0546803	0.0355784	7
