mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.995239	0.992148	0.985595	0.987418	0.981526	1
mut6	0.995239	0.992148	0.985595	0.987418	0.981526	1
mut7	0.995239	0.992148	0.985595	0.987418	0.981526	1
mut8	0.995239	0.992148	0.985595	0.987418	0.981526	1
mut9	0.995239	0.992148	0.985595	0.987418	0.981526	1
mut10	0.191675	0.970338	0.936867	0.435108	0.919463	2
mut11	0.191675	0.970338	0.936867	0.435108	0.919463	2
mut12	0.191675	0.970338	0.936867	0.435108	0.919463	2
mut13	0.191675	0.970338	0.936867	0.435108	0.919463	2
mut14	0.191675	0.970338	0.936867	0.435108	0.919463	2
mut15	0.0147435	0.953754	0.089524	0.0534993	0.729591	3
mut16	0.0147435	0.953754	0.089524	0.0534993	0.729591	3
mut17	0.0147435	0.953754	0.089524	0.0534993	0.729591	3
mut18	0.0147435	0.953754	0.089524	0.0534993	0.729591	3
mut19	0.0147435	0.953754	0.089524	0.0534993	0.729591	3
mut20	0.797594	0.0147294	0.0356455	0.540714	0.0427809	4
mut21	0.797594	0.0147294	0.0356455	0.540714	0.0427809	4
mut22	0.797594	0.0147294	0.0356455	0.540714	0.0427809	4
mut23	0.797594	0.0147294	0.0356455	0.540714	0.0427809	4
mut24	0.797594	0.0147294	0.0356455	0.540714	0.0427809	4
mut25	0.640022	0.00749771	0.0231709	0.492757	0.024527	5
mut26	0.640022	0.00749771	0.0231709	0.492757	0.024527	5
mut27	0.640022	0.00749771	0.0231709	0.492757	0.024527	5
mut28	0.640022	0.00749771	0.0231709	0.492757	0.024527	5
mut29	0.640022	0.00749771	0.0231709	0.492757	0.024527	5
mut30	0.00551902	0.815259	0.0263639	0.021185	0.452072	6
mut31	0.00551902	0.815259	0.0263639	0.021185	0.452072	6
mut32	0.00551902	0.815259	0.0263639	0.021185	0.452072	6
mut33	0.00551902	0.815259	0.0263639	0.021185	0.452072	6
mut34	0.00551902	0.815259	0.0263639	0.021185	0.452072	6
mut35	0.162809	0.00904585	0.819683	0.360237	0.159433	7
mut36	0.162809	0.00904585	0.819683	0.360237	0.159433	7
mut37	0.162809	0.00904585	0.819683	0.360237	0.159433	7
mut38	0.162809	0.00904585	0.819683	0.360237	0.159433	7
mut39	0.162809	0.00904585	0.819683	0.360237	0.159433	7
