mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	0.964978	1	1	0.906083	0
mut1	1	0.964978	1	1	0.906083	0
mut2	1	0.964978	1	1	0.906083	0
mut3	1	0.964978	1	1	0.906083	0
mut4	1	0.964978	1	1	0.906083	0
mut5	0.6313	0.767125	0.0711047	0.0822317	0.957309	1
mut6	0.6313	0.767125	0.0711047	0.0822317	0.957309	1
mut7	0.6313	0.767125	0.0711047	0.0822317	0.957309	1
mut8	0.6313	0.767125	0.0711047	0.0822317	0.957309	1
mut9	0.6313	0.767125	0.0711047	0.0822317	0.957309	1
mut10	0.188536	0.0185752	0.0902245	0.0969896	0.0151401	2
mut11	0.188536	0.0185752	0.0902245	0.0969896	0.0151401	2
mut12	0.188536	0.0185752	0.0902245	0.0969896	0.0151401	2
mut13	0.188536	0.0185752	0.0902245	0.0969896	0.0151401	2
mut14	0.188536	0.0185752	0.0902245	0.0969896	0.0151401	2
mut15	0.0268655	0.0204544	0.0429091	0.038862	0.250923	3
mut16	0.0268655	0.0204544	0.0429091	0.038862	0.250923	3
mut17	0.0268655	0.0204544	0.0429091	0.038862	0.250923	3
mut18	0.0268655	0.0204544	0.0429091	0.038862	0.250923	3
mut19	0.0268655	0.0204544	0.0429091	0.038862	0.250923	3
mut20	0.142043	0.0569275	0.484342	0.697895	0.0432682	4
mut21	0.142043	0.0569275	0.484342	0.697895	0.0432682	4
mut22	0.142043	0.0569275	0.484342	0.697895	0.0432682	4
mut23	0.142043	0.0569275	0.484342	0.697895	0.0432682	4
mut24	0.142043	0.0569275	0.484342	0.697895	0.0432682	4
mut25	0.102937	0.0393059	0.0742942	0.253498	0.030461	5
mut26	0.102937	0.0393059	0.0742942	0.253498	0.030461	5
mut27	0.102937	0.0393059	0.0742942	0.253498	0.030461	5
mut28	0.102937	0.0393059	0.0742942	0.253498	0.030461	5
mut29	0.102937	0.0393059	0.0742942	0.253498	0.030461	5
mut30	0.15592	0.010482	0.00641012	0.0900203	0.00916061	6
mut31	0.15592	0.010482	0.00641012	0.0900203	0.00916061	6
mut32	0.15592	0.010482	0.00641012	0.0900203	0.00916061	6
mut33	0.15592	0.010482	0.00641012	0.0900203	0.00916061	6
mut34	0.15592	0.010482	0.00641012	0.0900203	0.00916061	6
mut35	0.0948603	0.029954	0.0352432	0.219129	0.0234641	7
mut36	0.0948603	0.029954	0.0352432	0.219129	0.0234641	7
mut37	0.0948603	0.029954	0.0352432	0.219129	0.0234641	7
mut38	0.0948603	0.029954	0.0352432	0.219129	0.0234641	7
mut39	0.0948603	0.029954	0.0352432	0.219129	0.0234641	7
mut40	0.0161342	0.792331	0.0052744	0.00500079	0.0724045	8
mut41	0.0161342	0.792331	0.0052744	0.00500079	0.0724045	8
mut42	0.0161342	0.792331	0.0052744	0.00500079	0.0724045	8
mut43	0.0161342	0.792331	0.0052744	0.00500079	0.0724045	8
mut44	0.0161342	0.792331	0.0052744	0.00500079	0.0724045	8
mut45	0.0158435	0.078268	0.305274	0.0450221	0.00849592	9
mut46	0.0158435	0.078268	0.305274	0.0450221	0.00849592	9
mut47	0.0158435	0.078268	0.305274	0.0450221	0.00849592	9
mut48	0.0158435	0.078268	0.305274	0.0450221	0.00849592	9
mut49	0.0158435	0.078268	0.305274	0.0450221	0.00849592	9
mut50	0.0145135	0.0107687	0.140772	0.40174	0.00730196	10
mut51	0.0145135	0.0107687	0.140772	0.40174	0.00730196	10
mut52	0.0145135	0.0107687	0.140772	0.40174	0.00730196	10
mut53	0.0145135	0.0107687	0.140772	0.40174	0.00730196	10
mut54	0.0145135	0.0107687	0.140772	0.40174	0.00730196	10
mut55	0.0774309	0.0208189	0.0108256	0.182575	0.0139401	11
mut56	0.0774309	0.0208189	0.0108256	0.182575	0.0139401	11
mut57	0.0774309	0.0208189	0.0108256	0.182575	0.0139401	11
mut58	0.0774309	0.0208189	0.0108256	0.182575	0.0139401	11
mut59	0.0774309	0.0208189	0.0108256	0.182575	0.0139401	11
mut60	0.621117	0.0502121	0.0163947	0.0312957	0.653178	12
mut61	0.621117	0.0502121	0.0163947	0.0312957	0.653178	12
mut62	0.621117	0.0502121	0.0163947	0.0312957	0.653178	12
mut63	0.621117	0.0502121	0.0163947	0.0312957	0.653178	12
mut64	0.621117	0.0502121	0.0163947	0.0312957	0.653178	12
mut65	0.0167604	0.0261164	0.0057023	0.00430697	0.448108	13
mut66	0.0167604	0.0261164	0.0057023	0.00430697	0.448108	13
mut67	0.0167604	0.0261164	0.0057023	0.00430697	0.448108	13
mut68	0.0167604	0.0261164	0.0057023	0.00430697	0.448108	13
mut69	0.0167604	0.0261164	0.0057023	0.00430697	0.448108	13
mut70	0.088427	0.0108547	0.00526927	0.0181081	0.0759757	14
mut71	0.088427	0.0108547	0.00526927	0.0181081	0.0759757	14
mut72	0.088427	0.0108547	0.00526927	0.0181081	0.0759757	14
mut73	0.088427	0.0108547	0.00526927	0.0181081	0.0759757	14
mut74	0.088427	0.0108547	0.00526927	0.0181081	0.0759757	14
mut75	0.0141688	0.011369	0.0377168	0.0236247	0.167238	15
mut76	0.0141688	0.011369	0.0377168	0.0236247	0.167238	15
mut77	0.0141688	0.011369	0.0377168	0.0236247	0.167238	15
mut78	0.0141688	0.011369	0.0377168	0.0236247	0.167238	15
mut79	0.0141688	0.011369	0.0377168	0.0236247	0.167238	15
mut80	0.0619829	0.00817406	0.00524769	0.137997	0.00690039	16
mut81	0.0619829	0.00817406	0.00524769	0.137997	0.00690039	16
mut82	0.0619829	0.00817406	0.00524769	0.137997	0.00690039	16
mut83	0.0619829	0.00817406	0.00524769	0.137997	0.00690039	16
mut84	0.0619829	0.00817406	0.00524769	0.137997	0.00690039	16
