mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.561585	0.0102349	0.0152599	0.759482	0.00932618	1
mut6	0.561585	0.0102349	0.0152599	0.759482	0.00932618	1
mut7	0.561585	0.0102349	0.0152599	0.759482	0.00932618	1
mut8	0.561585	0.0102349	0.0152599	0.759482	0.00932618	1
mut9	0.561585	0.0102349	0.0152599	0.759482	0.00932618	1
mut10	0.390026	0.977917	0.969927	0.19835	0.982121	2
mut11	0.390026	0.977917	0.969927	0.19835	0.982121	2
mut12	0.390026	0.977917	0.969927	0.19835	0.982121	2
mut13	0.390026	0.977917	0.969927	0.19835	0.982121	2
mut14	0.390026	0.977917	0.969927	0.19835	0.982121	2
mut15	0.328882	0.967111	0.955358	0.120865	0.972696	3
mut16	0.328882	0.967111	0.955358	0.120865	0.972696	3
mut17	0.328882	0.967111	0.955358	0.120865	0.972696	3
mut18	0.328882	0.967111	0.955358	0.120865	0.972696	3
mut19	0.328882	0.967111	0.955358	0.120865	0.972696	3
mut20	0.111948	0.908424	0.206394	0.0287712	0.868918	4
mut21	0.111948	0.908424	0.206394	0.0287712	0.868918	4
mut22	0.111948	0.908424	0.206394	0.0287712	0.868918	4
mut23	0.111948	0.908424	0.206394	0.0287712	0.868918	4
mut24	0.111948	0.908424	0.206394	0.0287712	0.868918	4
mut25	0.0567948	0.832942	0.168931	0.0111686	0.72894	5
mut26	0.0567948	0.832942	0.168931	0.0111686	0.72894	5
mut27	0.0567948	0.832942	0.168931	0.0111686	0.72894	5
mut28	0.0567948	0.832942	0.168931	0.0111686	0.72894	5
mut29	0.0567948	0.832942	0.168931	0.0111686	0.72894	5
mut30	0.109601	0.0469902	0.731963	0.0246458	0.0951551	6
mut31	0.109601	0.0469902	0.731963	0.0246458	0.0951551	6
mut32	0.109601	0.0469902	0.731963	0.0246458	0.0951551	6
mut33	0.109601	0.0469902	0.731963	0.0246458	0.0951551	6
mut34	0.109601	0.0469902	0.731963	0.0246458	0.0951551	6
mut35	0.0511474	0.0328914	0.629288	0.0126628	0.0745859	7
mut36	0.0511474	0.0328914	0.629288	0.0126628	0.0745859	7
mut37	0.0511474	0.0328914	0.629288	0.0126628	0.0745859	7
mut38	0.0511474	0.0328914	0.629288	0.0126628	0.0745859	7
mut39	0.0511474	0.0328914	0.629288	0.0126628	0.0745859	7
