mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.383828	0.968942	0.223555	0.11283	0.787264	0.0935909	0.943031	0.0256463	0.299595	0.929138	0.216918	0.956742	0.0795297	0.0668703	0.967743	1
mut6	0.383828	0.968942	0.223555	0.11283	0.787264	0.0935909	0.943031	0.0256463	0.299595	0.929138	0.216918	0.956742	0.0795297	0.0668703	0.967743	1
mut7	0.383828	0.968942	0.223555	0.11283	0.787264	0.0935909	0.943031	0.0256463	0.299595	0.929138	0.216918	0.956742	0.0795297	0.0668703	0.967743	1
mut8	0.383828	0.968942	0.223555	0.11283	0.787264	0.0935909	0.943031	0.0256463	0.299595	0.929138	0.216918	0.956742	0.0795297	0.0668703	0.967743	1
mut9	0.383828	0.968942	0.223555	0.11283	0.787264	0.0935909	0.943031	0.0256463	0.299595	0.929138	0.216918	0.956742	0.0795297	0.0668703	0.967743	1
mut10	0.232696	0.88116	0.175438	0.0853352	0.754003	0.0496533	0.927062	0.0191752	0.234395	0.918191	0.121753	0.948294	0.0604058	0.0505571	0.961008	2
mut11	0.232696	0.88116	0.175438	0.0853352	0.754003	0.0496533	0.927062	0.0191752	0.234395	0.918191	0.121753	0.948294	0.0604058	0.0505571	0.961008	2
mut12	0.232696	0.88116	0.175438	0.0853352	0.754003	0.0496533	0.927062	0.0191752	0.234395	0.918191	0.121753	0.948294	0.0604058	0.0505571	0.961008	2
mut13	0.232696	0.88116	0.175438	0.0853352	0.754003	0.0496533	0.927062	0.0191752	0.234395	0.918191	0.121753	0.948294	0.0604058	0.0505571	0.961008	2
mut14	0.232696	0.88116	0.175438	0.0853352	0.754003	0.0496533	0.927062	0.0191752	0.234395	0.918191	0.121753	0.948294	0.0604058	0.0505571	0.961008	2
mut15	0.535608	0.00768777	0.0659529	0.0394184	0.0411676	0.79153	0.0115145	0.0624939	0.0764563	0.0102379	0.729023	0.00871411	0.030588	0.0311049	0.00670902	3
mut16	0.535608	0.00768777	0.0659529	0.0394184	0.0411676	0.79153	0.0115145	0.0624939	0.0764563	0.0102379	0.729023	0.00871411	0.030588	0.0311049	0.00670902	3
mut17	0.535608	0.00768777	0.0659529	0.0394184	0.0411676	0.79153	0.0115145	0.0624939	0.0764563	0.0102379	0.729023	0.00871411	0.030588	0.0311049	0.00670902	3
mut18	0.535608	0.00768777	0.0659529	0.0394184	0.0411676	0.79153	0.0115145	0.0624939	0.0764563	0.0102379	0.729023	0.00871411	0.030588	0.0311049	0.00670902	3
mut19	0.535608	0.00768777	0.0659529	0.0394184	0.0411676	0.79153	0.0115145	0.0624939	0.0764563	0.0102379	0.729023	0.00871411	0.030588	0.0311049	0.00670902	3
mut20	0.0147943	0.107904	0.0411639	0.0308527	0.0333891	0.00768719	0.236863	0.00668648	0.0579104	0.135924	0.0118976	0.741022	0.0191845	0.0158615	0.0103889	4
mut21	0.0147943	0.107904	0.0411639	0.0308527	0.0333891	0.00768719	0.236863	0.00668648	0.0579104	0.135924	0.0118976	0.741022	0.0191845	0.0158615	0.0103889	4
mut22	0.0147943	0.107904	0.0411639	0.0308527	0.0333891	0.00768719	0.236863	0.00668648	0.0579104	0.135924	0.0118976	0.741022	0.0191845	0.0158615	0.0103889	4
mut23	0.0147943	0.107904	0.0411639	0.0308527	0.0333891	0.00768719	0.236863	0.00668648	0.0579104	0.135924	0.0118976	0.741022	0.0191845	0.0158615	0.0103889	4
mut24	0.0147943	0.107904	0.0411639	0.0308527	0.0333891	0.00768719	0.236863	0.00668648	0.0579104	0.135924	0.0118976	0.741022	0.0191845	0.0158615	0.0103889	4
mut25	0.0377148	0.0174796	0.670557	0.817986	0.134444	0.0452583	0.0339852	0.903768	0.558212	0.0493769	0.0331234	0.0252241	0.870838	0.884824	0.0193542	5
mut26	0.0377148	0.0174796	0.670557	0.817986	0.134444	0.0452583	0.0339852	0.903768	0.558212	0.0493769	0.0331234	0.0252241	0.870838	0.884824	0.0193542	5
mut27	0.0377148	0.0174796	0.670557	0.817986	0.134444	0.0452583	0.0339852	0.903768	0.558212	0.0493769	0.0331234	0.0252241	0.870838	0.884824	0.0193542	5
mut28	0.0377148	0.0174796	0.670557	0.817986	0.134444	0.0452583	0.0339852	0.903768	0.558212	0.0493769	0.0331234	0.0252241	0.870838	0.884824	0.0193542	5
mut29	0.0377148	0.0174796	0.670557	0.817986	0.134444	0.0452583	0.0339852	0.903768	0.558212	0.0493769	0.0331234	0.0252241	0.870838	0.884824	0.0193542	5
mut30	0.0180008	0.00594082	0.580174	0.75281	0.0706677	0.0263742	0.0106696	0.723945	0.435447	0.0098777	0.0122506	0.0080149	0.827828	0.71858	0.00723416	6
mut31	0.0180008	0.00594082	0.580174	0.75281	0.0706677	0.0263742	0.0106696	0.723945	0.435447	0.0098777	0.0122506	0.0080149	0.827828	0.71858	0.00723416	6
mut32	0.0180008	0.00594082	0.580174	0.75281	0.0706677	0.0263742	0.0106696	0.723945	0.435447	0.0098777	0.0122506	0.0080149	0.827828	0.71858	0.00723416	6
mut33	0.0180008	0.00594082	0.580174	0.75281	0.0706677	0.0263742	0.0106696	0.723945	0.435447	0.0098777	0.0122506	0.0080149	0.827828	0.71858	0.00723416	6
mut34	0.0180008	0.00594082	0.580174	0.75281	0.0706677	0.0263742	0.0106696	0.723945	0.435447	0.0098777	0.0122506	0.0080149	0.827828	0.71858	0.00723416	6
mut35	0.010196	0.00533598	0.0409324	0.0357437	0.0311247	0.00717045	0.0111907	0.0169941	0.0603885	0.0295007	0.00976854	0.00824074	0.0219892	0.12147	0.00605096	7
mut36	0.010196	0.00533598	0.0409324	0.0357437	0.0311247	0.00717045	0.0111907	0.0169941	0.0603885	0.0295007	0.00976854	0.00824074	0.0219892	0.12147	0.00605096	7
mut37	0.010196	0.00533598	0.0409324	0.0357437	0.0311247	0.00717045	0.0111907	0.0169941	0.0603885	0.0295007	0.00976854	0.00824074	0.0219892	0.12147	0.00605096	7
