mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.976828	0.975123	0.245805	0.982122	0.951559	1
mut6	0.976828	0.975123	0.245805	0.982122	0.951559	1
mut7	0.976828	0.975123	0.245805	0.982122	0.951559	1
mut8	0.976828	0.975123	0.245805	0.982122	0.951559	1
mut9	0.976828	0.975123	0.245805	0.982122	0.951559	1
mut10	0.714066	0.133641	0.0178775	0.793185	0.121088	2
mut11	0.714066	0.133641	0.0178775	0.793185	0.121088	2
mut12	0.714066	0.133641	0.0178775	0.793185	0.121088	2
mut13	0.714066	0.133641	0.0178775	0.793185	0.121088	2
mut14	0.714066	0.133641	0.0178775	0.793185	0.121088	2
mut15	0.19116	0.704459	0.19785	0.104069	0.732508	3
mut16	0.19116	0.704459	0.19785	0.104069	0.732508	3
mut17	0.19116	0.704459	0.19785	0.104069	0.732508	3
mut18	0.19116	0.704459	0.19785	0.104069	0.732508	3
mut19	0.19116	0.704459	0.19785	0.104069	0.732508	3
mut20	0.0158501	0.0176231	0.743212	0.0121943	0.0424577	4
mut21	0.0158501	0.0176231	0.743212	0.0121943	0.0424577	4
mut22	0.0158501	0.0176231	0.743212	0.0121943	0.0424577	4
mut23	0.0158501	0.0176231	0.743212	0.0121943	0.0424577	4
mut24	0.0158501	0.0176231	0.743212	0.0121943	0.0424577	4
mut25	0.00874589	0.0101103	0.542746	0.00551552	0.0325092	5
mut26	0.00874589	0.0101103	0.542746	0.00551552	0.0325092	5
mut27	0.00874589	0.0101103	0.542746	0.00551552	0.0325092	5
mut28	0.00874589	0.0101103	0.542746	0.00551552	0.0325092	5
mut29	0.00874589	0.0101103	0.542746	0.00551552	0.0325092	5
