mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.983334	1	1	0.961222	1	0.918411	0.955748	1	0.904613	0.982054	1	0.939877	1	0.972099	1	0
mut1	0.983334	1	1	0.961222	1	0.918411	0.955748	1	0.904613	0.982054	1	0.939877	1	0.972099	1	0
mut2	0.983334	1	1	0.961222	1	0.918411	0.955748	1	0.904613	0.982054	1	0.939877	1	0.972099	1	0
mut3	0.983334	1	1	0.961222	1	0.918411	0.955748	1	0.904613	0.982054	1	0.939877	1	0.972099	1	0
mut4	0.983334	1	1	0.961222	1	0.918411	0.955748	1	0.904613	0.982054	1	0.939877	1	0.972099	1	0
mut5	0.927556	0.922134	1	0.914895	1	1	0.902601	0.884787	0.990541	1	0.870031	1	1	1	0.980414	1
mut6	0.927556	0.922134	1	0.914895	1	1	0.902601	0.884787	0.990541	1	0.870031	1	1	1	0.980414	1
mut7	0.927556	0.922134	1	0.914895	1	1	0.902601	0.884787	0.990541	1	0.870031	1	1	1	0.980414	1
mut8	0.927556	0.922134	1	0.914895	1	1	0.902601	0.884787	0.990541	1	0.870031	1	1	1	0.980414	1
mut9	0.927556	0.922134	1	0.914895	1	1	0.902601	0.884787	0.990541	1	0.870031	1	1	1	0.980414	1
mut10	1	0.473687	0.845969	0.868412	0.864931	0.942836	0.835006	0.819617	0.873319	0.710169	0.875742	1	0.903031	0.870759	0.974511	2
mut11	1	0.473687	0.845969	0.868412	0.864931	0.942836	0.835006	0.819617	0.873319	0.710169	0.875742	1	0.903031	0.870759	0.974511	2
mut12	1	0.473687	0.845969	0.868412	0.864931	0.942836	0.835006	0.819617	0.873319	0.710169	0.875742	1	0.903031	0.870759	0.974511	2
mut13	1	0.473687	0.845969	0.868412	0.864931	0.942836	0.835006	0.819617	0.873319	0.710169	0.875742	1	0.903031	0.870759	0.974511	2
mut14	1	0.473687	0.845969	0.868412	0.864931	0.942836	0.835006	0.819617	0.873319	0.710169	0.875742	1	0.903031	0.870759	0.974511	2
mut15	0.785732	0.231671	0.778848	0.29874	0.779737	0.23101	0.584006	0.627309	0.704109	0.0962812	0.678738	0.213973	0.56446	0.230445	0.764781	3
mut16	0.785732	0.231671	0.778848	0.29874	0.779737	0.23101	0.584006	0.627309	0.704109	0.0962812	0.678738	0.213973	0.56446	0.230445	0.764781	3
mut17	0.785732	0.231671	0.778848	0.29874	0.779737	0.23101	0.584006	0.627309	0.704109	0.0962812	0.678738	0.213973	0.56446	0.230445	0.764781	3
mut18	0.785732	0.231671	0.778848	0.29874	0.779737	0.23101	0.584006	0.627309	0.704109	0.0962812	0.678738	0.213973	0.56446	0.230445	0.764781	3
mut19	0.785732	0.231671	0.778848	0.29874	0.779737	0.23101	0.584006	0.627309	0.704109	0.0962812	0.678738	0.213973	0.56446	0.230445	0.764781	3
mut20	0.130318	0.185668	0.139413	0.541658	0.1316	0.683116	0.280303	0.262335	0.0417952	0.531406	0.188604	0.643665	0.257557	0.695148	0.104703	4
mut21	0.130318	0.185668	0.139413	0.541658	0.1316	0.683116	0.280303	0.262335	0.0417952	0.531406	0.188604	0.643665	0.257557	0.695148	0.104703	4
mut22	0.130318	0.185668	0.139413	0.541658	0.1316	0.683116	0.280303	0.262335	0.0417952	0.531406	0.188604	0.643665	0.257557	0.695148	0.104703	4
mut23	0.130318	0.185668	0.139413	0.541658	0.1316	0.683116	0.280303	0.262335	0.0417952	0.531406	0.188604	0.643665	0.257557	0.695148	0.104703	4
mut24	0.130318	0.185668	0.139413	0.541658	0.1316	0.683116	0.280303	0.262335	0.0417952	0.531406	0.188604	0.643665	0.257557	0.695148	0.104703	4
mut25	0.728886	0.213305	0.790111	0.298832	0.70787	0.199584	0.475742	0.515895	0.822501	0.100713	0.637964	0.198618	0.439989	0.206256	0.742692	5
mut26	0.728886	0.213305	0.790111	0.298832	0.70787	0.199584	0.475742	0.515895	0.822501	0.100713	0.637964	0.198618	0.439989	0.206256	0.742692	5
mut27	0.728886	0.213305	0.790111	0.298832	0.70787	0.199584	0.475742	0.515895	0.822501	0.100713	0.637964	0.198618	0.439989	0.206256	0.742692	5
mut28	0.728886	0.213305	0.790111	0.298832	0.70787	0.199584	0.475742	0.515895	0.822501	0.100713	0.637964	0.198618	0.439989	0.206256	0.742692	5
mut29	0.728886	0.213305	0.790111	0.298832	0.70787	0.199584	0.475742	0.515895	0.822501	0.100713	0.637964	0.198618	0.439989	0.206256	0.742692	5
mut30	0.468009	0.0269274	0.0251424	0.0359584	0.019429	0.0239479	0.0448613	0.0485671	0.23452	0.0114964	0.0306451	0.0215202	0.0518992	0.0223073	0.0165089	6
mut31	0.468009	0.0269274	0.0251424	0.0359584	0.019429	0.0239479	0.0448613	0.0485671	0.23452	0.0114964	0.0306451	0.0215202	0.0518992	0.0223073	0.0165089	6
mut32	0.468009	0.0269274	0.0251424	0.0359584	0.019429	0.0239479	0.0448613	0.0485671	0.23452	0.0114964	0.0306451	0.0215202	0.0518992	0.0223073	0.0165089	6
mut33	0.468009	0.0269274	0.0251424	0.0359584	0.019429	0.0239479	0.0448613	0.0485671	0.23452	0.0114964	0.0306451	0.0215202	0.0518992	0.0223073	0.0165089	6
mut34	0.468009	0.0269274	0.0251424	0.0359584	0.019429	0.0239479	0.0448613	0.0485671	0.23452	0.0114964	0.0306451	0.0215202	0.0518992	0.0223073	0.0165089	6
mut35	0.10997	0.178282	0.114954	0.50971	0.119873	0.46207	0.220244	0.218384	0.035873	0.527074	0.154244	0.667162	0.224683	0.113868	0.0828499	7
mut36	0.10997	0.178282	0.114954	0.50971	0.119873	0.46207	0.220244	0.218384	0.035873	0.527074	0.154244	0.667162	0.224683	0.113868	0.0828499	7
mut37	0.10997	0.178282	0.114954	0.50971	0.119873	0.46207	0.220244	0.218384	0.035873	0.527074	0.154244	0.667162	0.224683	0.113868	0.0828499	7
mut38	0.10997	0.178282	0.114954	0.50971	0.119873	0.46207	0.220244	0.218384	0.035873	0.527074	0.154244	0.667162	0.224683	0.113868	0.0828499	7
mut39	0.10997	0.178282	0.114954	0.50971	0.119873	0.46207	0.220244	0.218384	0.035873	0.527074	0.154244	0.667162	0.224683	0.113868	0.0828499	7
mut40	0.194634	0.189819	0.626979	0.19877	0.672988	0.153235	0.439448	0.501172	0.426855	0.0707173	0.571948	0.16383	0.423314	0.135414	0.822782	8
mut41	0.194634	0.189819	0.626979	0.19877	0.672988	0.153235	0.439448	0.501172	0.426855	0.0707173	0.571948	0.16383	0.423314	0.135414	0.822782	8
mut42	0.194634	0.189819	0.626979	0.19877	0.672988	0.153235	0.439448	0.501172	0.426855	0.0707173	0.571948	0.16383	0.423314	0.135414	0.822782	8
mut43	0.194634	0.189819	0.626979	0.19877	0.672988	0.153235	0.439448	0.501172	0.426855	0.0707173	0.571948	0.16383	0.423314	0.135414	0.822782	8
mut44	0.194634	0.189819	0.626979	0.19877	0.672988	0.153235	0.439448	0.501172	0.426855	0.0707173	0.571948	0.16383	0.423314	0.135414	0.822782	8
mut45	0.0964294	0.147172	0.1076	0.543394	0.0981557	0.159237	0.185645	0.177073	0.0267889	0.482931	0.13386	0.733596	0.1943	0.0987105	0.0645742	9
mut46	0.0964294	0.147172	0.1076	0.543394	0.0981557	0.159237	0.185645	0.177073	0.0267889	0.482931	0.13386	0.733596	0.1943	0.0987105	0.0645742	9
mut47	0.0964294	0.147172	0.1076	0.543394	0.0981557	0.159237	0.185645	0.177073	0.0267889	0.482931	0.13386	0.733596	0.1943	0.0987105	0.0645742	9
mut48	0.0964294	0.147172	0.1076	0.543394	0.0981557	0.159237	0.185645	0.177073	0.0267889	0.482931	0.13386	0.733596	0.1943	0.0987105	0.0645742	9
mut49	0.0964294	0.147172	0.1076	0.543394	0.0981557	0.159237	0.185645	0.177073	0.0267889	0.482931	0.13386	0.733596	0.1943	0.0987105	0.0645742	9
mut50	0.123998	0.0757163	0.0716444	0.0846453	0.062434	0.0768898	0.157354	0.314605	0.405326	0.0307249	0.0962253	0.0575904	0.153982	0.0642997	0.0559257	10
mut51	0.123998	0.0757163	0.0716444	0.0846453	0.062434	0.0768898	0.157354	0.314605	0.405326	0.0307249	0.0962253	0.0575904	0.153982	0.0642997	0.0559257	10
mut52	0.123998	0.0757163	0.0716444	0.0846453	0.062434	0.0768898	0.157354	0.314605	0.405326	0.0307249	0.0962253	0.0575904	0.153982	0.0642997	0.0559257	10
mut53	0.123998	0.0757163	0.0716444	0.0846453	0.062434	0.0768898	0.157354	0.314605	0.405326	0.0307249	0.0962253	0.0575904	0.153982	0.0642997	0.0559257	10
mut54	0.123998	0.0757163	0.0716444	0.0846453	0.062434	0.0768898	0.157354	0.314605	0.405326	0.0307249	0.0962253	0.0575904	0.153982	0.0642997	0.0559257	10
mut55	0.0742911	0.112251	0.0771589	0.456278	0.0650488	0.0703351	0.151097	0.119598	0.0237361	0.543434	0.0884107	0.669923	0.139695	0.0686216	0.0480971	11
mut56	0.0742911	0.112251	0.0771589	0.456278	0.0650488	0.0703351	0.151097	0.119598	0.0237361	0.543434	0.0884107	0.669923	0.139695	0.0686216	0.0480971	11
