mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	0.934034	0.989772	1	1	0.917624	0.984107	1	0.989619	0.914573	0.95185	1	1	0.99855	0.918967	0
mut1	1	0.934034	0.989772	1	1	0.917624	0.984107	1	0.989619	0.914573	0.95185	1	1	0.99855	0.918967	0
mut2	1	0.934034	0.989772	1	1	0.917624	0.984107	1	0.989619	0.914573	0.95185	1	1	0.99855	0.918967	0
mut3	1	0.934034	0.989772	1	1	0.917624	0.984107	1	0.989619	0.914573	0.95185	1	1	0.99855	0.918967	0
mut4	1	0.934034	0.989772	1	1	0.917624	0.984107	1	0.989619	0.914573	0.95185	1	1	0.99855	0.918967	0
mut5	0.157802	0.0715876	0.868261	0.0927293	0.0999772	0.111455	0.787572	0.757759	0.10062	0.0944129	0.839506	0.12807	0.150599	0.242839	0.642919	1
mut6	0.157802	0.0715876	0.868261	0.0927293	0.0999772	0.111455	0.787572	0.757759	0.10062	0.0944129	0.839506	0.12807	0.150599	0.242839	0.642919	1
mut7	0.157802	0.0715876	0.868261	0.0927293	0.0999772	0.111455	0.787572	0.757759	0.10062	0.0944129	0.839506	0.12807	0.150599	0.242839	0.642919	1
mut8	0.157802	0.0715876	0.868261	0.0927293	0.0999772	0.111455	0.787572	0.757759	0.10062	0.0944129	0.839506	0.12807	0.150599	0.242839	0.642919	1
mut9	0.157802	0.0715876	0.868261	0.0927293	0.0999772	0.111455	0.787572	0.757759	0.10062	0.0944129	0.839506	0.12807	0.150599	0.242839	0.642919	1
mut10	0.83746	0.88162	0.152405	0.820315	0.891727	0.801437	0.161454	0.186136	0.976414	0.835211	0.207181	0.882343	0.780154	0.731254	0.312943	2
mut11	0.83746	0.88162	0.152405	0.820315	0.891727	0.801437	0.161454	0.186136	0.976414	0.835211	0.207181	0.882343	0.780154	0.731254	0.312943	2
mut12	0.83746	0.88162	0.152405	0.820315	0.891727	0.801437	0.161454	0.186136	0.976414	0.835211	0.207181	0.882343	0.780154	0.731254	0.312943	2
mut13	0.83746	0.88162	0.152405	0.820315	0.891727	0.801437	0.161454	0.186136	0.976414	0.835211	0.207181	0.882343	0.780154	0.731254	0.312943	2
mut14	0.83746	0.88162	0.152405	0.820315	0.891727	0.801437	0.161454	0.186136	0.976414	0.835211	0.207181	0.882343	0.780154	0.731254	0.312943	2
