mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	0.929989	0.986824	1	1	0
mut1	1	0.929989	0.986824	1	1	0
mut2	1	0.929989	0.986824	1	1	0
mut3	1	0.929989	0.986824	1	1	0
mut4	1	0.929989	0.986824	1	1	0
mut5	0.354041	0.0215528	0.0508888	0.0734132	0.034642	1
mut6	0.354041	0.0215528	0.0508888	0.0734132	0.034642	1
mut7	0.354041	0.0215528	0.0508888	0.0734132	0.034642	1
mut8	0.354041	0.0215528	0.0508888	0.0734132	0.034642	1
mut9	0.354041	0.0215528	0.0508888	0.0734132	0.034642	1
mut10	0.30428	0.792034	0.849928	0.823099	0.878283	2
mut11	0.30428	0.792034	0.849928	0.823099	0.878283	2
mut12	0.30428	0.792034	0.849928	0.823099	0.878283	2
mut13	0.30428	0.792034	0.849928	0.823099	0.878283	2
mut14	0.30428	0.792034	0.849928	0.823099	0.878283	2
mut15	0.0798437	0.670947	0.606021	0.74837	0.695686	3
mut16	0.0798437	0.670947	0.606021	0.74837	0.695686	3
mut17	0.0798437	0.670947	0.606021	0.74837	0.695686	3
mut18	0.0798437	0.670947	0.606021	0.74837	0.695686	3
mut19	0.0798437	0.670947	0.606021	0.74837	0.695686	3
mut20	0.0477329	0.0986038	0.0505756	0.056423	0.0364677	4
mut21	0.0477329	0.0986038	0.0505756	0.056423	0.0364677	4
mut22	0.0477329	0.0986038	0.0505756	0.056423	0.0364677	4
mut23	0.0477329	0.0986038	0.0505756	0.056423	0.0364677	4
mut24	0.0477329	0.0986038	0.0505756	0.056423	0.0364677	4
mut25	0.292041	0.009787	0.023927	0.0516588	0.0283593	5
mut26	0.292041	0.009787	0.023927	0.0516588	0.0283593	5
mut27	0.292041	0.009787	0.023927	0.0516588	0.0283593	5
mut28	0.292041	0.009787	0.023927	0.0516588	0.0283593	5
mut29	0.292041	0.009787	0.023927	0.0516588	0.0283593	5
mut30	0.025492	0.116229	0.108465	0.75445	0.687322	6
mut31	0.025492	0.116229	0.108465	0.75445	0.687322	6
mut32	0.025492	0.116229	0.108465	0.75445	0.687322	6
mut33	0.025492	0.116229	0.108465	0.75445	0.687322	6
mut34	0.025492	0.116229	0.108465	0.75445	0.687322	6
mut35	0.0973853	0.0569668	0.194786	0.0216936	0.00786287	7
mut36	0.0973853	0.0569668	0.194786	0.0216936	0.00786287	7
mut37	0.0973853	0.0569668	0.194786	0.0216936	0.00786287	7
mut38	0.0973853	0.0569668	0.194786	0.0216936	0.00786287	7
mut39	0.0973853	0.0569668	0.194786	0.0216936	0.00786287	7
mut40	0.0183994	0.0390599	0.09867	0.773103	0.717762	8
mut41	0.0183994	0.0390599	0.09867	0.773103	0.717762	8
mut42	0.0183994	0.0390599	0.09867	0.773103	0.717762	8
mut43	0.0183994	0.0390599	0.09867	0.773103	0.717762	8
mut44	0.0183994	0.0390599	0.09867	0.773103	0.717762	8
mut45	0.323516	0.105853	0.0763441	0.0135181	0.127639	9
mut46	0.323516	0.105853	0.0763441	0.0135181	0.127639	9
mut47	0.323516	0.105853	0.0763441	0.0135181	0.127639	9
mut48	0.323516	0.105853	0.0763441	0.0135181	0.127639	9
mut49	0.323516	0.105853	0.0763441	0.0135181	0.127639	9
mut50	0.102954	0.0745976	0.0722271	0.0508652	0.058242	10
mut51	0.102954	0.0745976	0.0722271	0.0508652	0.058242	10
mut52	0.102954	0.0745976	0.0722271	0.0508652	0.058242	10
mut53	0.102954	0.0745976	0.0722271	0.0508652	0.058242	10
mut54	0.102954	0.0745976	0.0722271	0.0508652	0.058242	10
mut55	0.0048593	0.01129	0.0224116	0.0928349	0.027632	11
mut56	0.0048593	0.01129	0.0224116	0.0928349	0.027632	11
mut57	0.0048593	0.01129	0.0224116	0.0928349	0.027632	11
mut58	0.0048593	0.01129	0.0224116	0.0928349	0.027632	11
mut59	0.0048593	0.01129	0.0224116	0.0928349	0.027632	11
mut60	0.00455061	0.0104886	0.0238	0.0267127	0.611151	12
mut61	0.00455061	0.0104886	0.0238	0.0267127	0.611151	12
mut62	0.00455061	0.0104886	0.0238	0.0267127	0.611151	12
mut63	0.00455061	0.0104886	0.0238	0.0267127	0.611151	12
mut64	0.00455061	0.0104886	0.0238	0.0267127	0.611151	12
mut65	0.0039978	0.0116739	0.368024	0.00621774	0.00725457	13
mut66	0.0039978	0.0116739	0.368024	0.00621774	0.00725457	13
mut67	0.0039978	0.0116739	0.368024	0.00621774	0.00725457	13
mut68	0.0039978	0.0116739	0.368024	0.00621774	0.00725457	13
mut69	0.0039978	0.0116739	0.368024	0.00621774	0.00725457	13
mut70	0.28506	0.0609846	0.0524389	0.0063918	0.0862989	14
mut71	0.28506	0.0609846	0.0524389	0.0063918	0.0862989	14
mut72	0.28506	0.0609846	0.0524389	0.0063918	0.0862989	14
mut73	0.28506	0.0609846	0.0524389	0.0063918	0.0862989	14
mut74	0.28506	0.0609846	0.0524389	0.0063918	0.0862989	14
mut75	0.0334246	0.0923713	0.0239094	0.0306291	0.0290811	15
mut76	0.0334246	0.0923713	0.0239094	0.0306291	0.0290811	15
mut77	0.0334246	0.0923713	0.0239094	0.0306291	0.0290811	15
mut78	0.0334246	0.0923713	0.0239094	0.0306291	0.0290811	15
mut79	0.0334246	0.0923713	0.0239094	0.0306291	0.0290811	15
mut80	0.00686393	0.0101708	0.0211749	0.0444153	0.0735257	16
mut81	0.00686393	0.0101708	0.0211749	0.0444153	0.0735257	16
mut82	0.00686393	0.0101708	0.0211749	0.0444153	0.0735257	16
mut83	0.00686393	0.0101708	0.0211749	0.0444153	0.0735257	16
mut84	0.00686393	0.0101708	0.0211749	0.0444153	0.0735257	16
