mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.940057	0.922529	1	1	1	0
mut1	0.940057	0.922529	1	1	1	0
mut2	0.940057	0.922529	1	1	1	0
mut3	0.940057	0.922529	1	1	1	0
mut4	0.940057	0.922529	1	1	1	0
mut5	0.172265	0.0423385	0.61699	0.0238239	0.129463	1
mut6	0.172265	0.0423385	0.61699	0.0238239	0.129463	1
mut7	0.172265	0.0423385	0.61699	0.0238239	0.129463	1
mut8	0.172265	0.0423385	0.61699	0.0238239	0.129463	1
mut9	0.172265	0.0423385	0.61699	0.0238239	0.129463	1
mut10	0.839089	1	0.423519	0.988443	0.766986	2
mut11	0.839089	1	0.423519	0.988443	0.766986	2
mut12	0.839089	1	0.423519	0.988443	0.766986	2
mut13	0.839089	1	0.423519	0.988443	0.766986	2
mut14	0.839089	1	0.423519	0.988443	0.766986	2
mut15	0.342713	0.671733	0.288405	0.0969674	0.341055	3
mut16	0.342713	0.671733	0.288405	0.0969674	0.341055	3
mut17	0.342713	0.671733	0.288405	0.0969674	0.341055	3
mut18	0.342713	0.671733	0.288405	0.0969674	0.341055	3
mut19	0.342713	0.671733	0.288405	0.0969674	0.341055	3
mut20	0.276593	0.761444	0.245084	0.0892941	0.25826	4
mut21	0.276593	0.761444	0.245084	0.0892941	0.25826	4
mut22	0.276593	0.761444	0.245084	0.0892941	0.25826	4
mut23	0.276593	0.761444	0.245084	0.0892941	0.25826	4
mut24	0.276593	0.761444	0.245084	0.0892941	0.25826	4
mut25	0.248396	0.724769	0.226698	0.0729067	0.241673	5
mut26	0.248396	0.724769	0.226698	0.0729067	0.241673	5
mut27	0.248396	0.724769	0.226698	0.0729067	0.241673	5
mut28	0.248396	0.724769	0.226698	0.0729067	0.241673	5
mut29	0.248396	0.724769	0.226698	0.0729067	0.241673	5
mut30	0.137667	0.43215	0.0688546	0.0164012	0.153199	6
mut31	0.137667	0.43215	0.0688546	0.0164012	0.153199	6
mut32	0.137667	0.43215	0.0688546	0.0164012	0.153199	6
mut33	0.137667	0.43215	0.0688546	0.0164012	0.153199	6
mut34	0.137667	0.43215	0.0688546	0.0164012	0.153199	6
mut35	0.0912369	0.272382	0.0475664	0.0552668	0.0622304	7
mut36	0.0912369	0.272382	0.0475664	0.0552668	0.0622304	7
mut37	0.0912369	0.272382	0.0475664	0.0552668	0.0622304	7
mut38	0.0912369	0.272382	0.0475664	0.0552668	0.0622304	7
mut39	0.0912369	0.272382	0.0475664	0.0552668	0.0622304	7
mut40	0.116026	0.0332129	0.5477	0.0155112	0.100866	8
mut41	0.116026	0.0332129	0.5477	0.0155112	0.100866	8
mut42	0.116026	0.0332129	0.5477	0.0155112	0.100866	8
mut43	0.116026	0.0332129	0.5477	0.0155112	0.100866	8
mut44	0.116026	0.0332129	0.5477	0.0155112	0.100866	8
mut45	0.094166	0.430379	0.0331487	0.012326	0.109287	9
mut46	0.094166	0.430379	0.0331487	0.012326	0.109287	9
mut47	0.094166	0.430379	0.0331487	0.012326	0.109287	9
mut48	0.094166	0.430379	0.0331487	0.012326	0.109287	9
mut49	0.094166	0.430379	0.0331487	0.012326	0.109287	9
mut50	0.401345	0.0930138	0.0806317	0.633185	0.374965	10
mut51	0.401345	0.0930138	0.0806317	0.633185	0.374965	10
mut52	0.401345	0.0930138	0.0806317	0.633185	0.374965	10
mut53	0.401345	0.0930138	0.0806317	0.633185	0.374965	10
mut54	0.401345	0.0930138	0.0806317	0.633185	0.374965	10
mut55	0.041174	0.174864	0.0334775	0.0412167	0.0334085	11
mut56	0.041174	0.174864	0.0334775	0.0412167	0.0334085	11
mut57	0.041174	0.174864	0.0334775	0.0412167	0.0334085	11
mut58	0.041174	0.174864	0.0334775	0.0412167	0.0334085	11
mut59	0.041174	0.174864	0.0334775	0.0412167	0.0334085	11
mut60	0.244765	0.0183331	0.0352188	0.177051	0.267706	12
mut61	0.244765	0.0183331	0.0352188	0.177051	0.267706	12
mut62	0.244765	0.0183331	0.0352188	0.177051	0.267706	12
mut63	0.244765	0.0183331	0.0352188	0.177051	0.267706	12
mut64	0.244765	0.0183331	0.0352188	0.177051	0.267706	12
mut65	0.0790428	0.0231266	0.506794	0.0109468	0.0629669	13
mut66	0.0790428	0.0231266	0.506794	0.0109468	0.0629669	13
mut67	0.0790428	0.0231266	0.506794	0.0109468	0.0629669	13
mut68	0.0790428	0.0231266	0.506794	0.0109468	0.0629669	13
mut69	0.0790428	0.0231266	0.506794	0.0109468	0.0629669	13
mut70	0.0561793	0.11783	0.0142167	0.00539817	0.0766904	14
mut71	0.0561793	0.11783	0.0142167	0.00539817	0.0766904	14
mut72	0.0561793	0.11783	0.0142167	0.00539817	0.0766904	14
mut73	0.0561793	0.11783	0.0142167	0.00539817	0.0766904	14
mut74	0.0561793	0.11783	0.0142167	0.00539817	0.0766904	14
mut75	0.044515	0.0102033	0.457843	0.00531115	0.0309626	15
mut76	0.044515	0.0102033	0.457843	0.00531115	0.0309626	15
mut77	0.044515	0.0102033	0.457843	0.00531115	0.0309626	15
mut78	0.044515	0.0102033	0.457843	0.00531115	0.0309626	15
mut79	0.044515	0.0102033	0.457843	0.00531115	0.0309626	15
mut80	0.0535031	0.00984329	0.0164906	0.19011	0.0450567	16
mut81	0.0535031	0.00984329	0.0164906	0.19011	0.0450567	16
mut82	0.0535031	0.00984329	0.0164906	0.19011	0.0450567	16
mut83	0.0535031	0.00984329	0.0164906	0.19011	0.0450567	16
mut84	0.0535031	0.00984329	0.0164906	0.19011	0.0450567	16
mut85	0.0377335	0.0615478	0.0168059	0.273161	0.0289818	17
mut86	0.0377335	0.0615478	0.0168059	0.273161	0.0289818	17
mut87	0.0377335	0.0615478	0.0168059	0.273161	0.0289818	17
mut88	0.0377335	0.0615478	0.0168059	0.273161	0.0289818	17
mut89	0.0377335	0.0615478	0.0168059	0.273161	0.0289818	17
mut90	0.0378587	0.110641	0.0144322	0.221819	0.0903034	18
mut91	0.0378587	0.110641	0.0144322	0.221819	0.0903034	18
mut92	0.0378587	0.110641	0.0144322	0.221819	0.0903034	18
mut93	0.0378587	0.110641	0.0144322	0.221819	0.0903034	18
mut94	0.0378587	0.110641	0.0144322	0.221819	0.0903034	18
mut95	0.201488	0.00936052	0.015649	0.101603	0.232648	19
mut96	0.201488	0.00936052	0.015649	0.101603	0.232648	19
mut97	0.201488	0.00936052	0.015649	0.101603	0.232648	19
mut98	0.201488	0.00936052	0.015649	0.101603	0.232648	19
mut99	0.201488	0.00936052	0.015649	0.101603	0.232648	19
