mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.04741	0.879832	0.0169918	0.0184128	0.0692735	1
mut6	0.04741	0.879832	0.0169918	0.0184128	0.0692735	1
mut7	0.04741	0.879832	0.0169918	0.0184128	0.0692735	1
mut8	0.04741	0.879832	0.0169918	0.0184128	0.0692735	1
mut9	0.04741	0.879832	0.0169918	0.0184128	0.0692735	1
mut10	0.738293	0.079276	0.0706619	0.0336787	0.891905	2
mut11	0.738293	0.079276	0.0706619	0.0336787	0.891905	2
mut12	0.738293	0.079276	0.0706619	0.0336787	0.891905	2
mut13	0.738293	0.079276	0.0706619	0.0336787	0.891905	2
mut14	0.738293	0.079276	0.0706619	0.0336787	0.891905	2
mut15	0.718535	0.0707263	0.0648853	0.0245328	0.860609	3
mut16	0.718535	0.0707263	0.0648853	0.0245328	0.860609	3
mut17	0.718535	0.0707263	0.0648853	0.0245328	0.860609	3
mut18	0.718535	0.0707263	0.0648853	0.0245328	0.860609	3
mut19	0.718535	0.0707263	0.0648853	0.0245328	0.860609	3
mut20	0.032793	0.867235	0.0119856	0.0119249	0.0614349	4
mut21	0.032793	0.867235	0.0119856	0.0119249	0.0614349	4
mut22	0.032793	0.867235	0.0119856	0.0119249	0.0614349	4
mut23	0.032793	0.867235	0.0119856	0.0119249	0.0614349	4
mut24	0.032793	0.867235	0.0119856	0.0119249	0.0614349	4
mut25	0.016156	0.506396	0.00592809	0.00593614	0.0105153	5
mut26	0.016156	0.506396	0.00592809	0.00593614	0.0105153	5
mut27	0.016156	0.506396	0.00592809	0.00593614	0.0105153	5
mut28	0.016156	0.506396	0.00592809	0.00593614	0.0105153	5
mut29	0.016156	0.506396	0.00592809	0.00593614	0.0105153	5
mut30	0.198679	0.0336933	0.907074	0.941767	0.0325003	6
mut31	0.198679	0.0336933	0.907074	0.941767	0.0325003	6
mut32	0.198679	0.0336933	0.907074	0.941767	0.0325003	6
mut33	0.198679	0.0336933	0.907074	0.941767	0.0325003	6
mut34	0.198679	0.0336933	0.907074	0.941767	0.0325003	6
mut35	0.166536	0.018236	0.890473	0.346926	0.0187669	7
mut36	0.166536	0.018236	0.890473	0.346926	0.0187669	7
mut37	0.166536	0.018236	0.890473	0.346926	0.0187669	7
mut38	0.166536	0.018236	0.890473	0.346926	0.0187669	7
mut39	0.166536	0.018236	0.890473	0.346926	0.0187669	7
mut40	0.055497	0.00927895	0.546683	0.104744	0.00764327	8
mut41	0.055497	0.00927895	0.546683	0.104744	0.00764327	8
mut42	0.055497	0.00927895	0.546683	0.104744	0.00764327	8
mut43	0.055497	0.00927895	0.546683	0.104744	0.00764327	8
mut44	0.055497	0.00927895	0.546683	0.104744	0.00764327	8
mut45	0.0176197	0.00797141	0.0101944	0.478445	0.00695647	9
mut46	0.0176197	0.00797141	0.0101944	0.478445	0.00695647	9
mut47	0.0176197	0.00797141	0.0101944	0.478445	0.00695647	9
mut48	0.0176197	0.00797141	0.0101944	0.478445	0.00695647	9
mut49	0.0176197	0.00797141	0.0101944	0.478445	0.00695647	9
