mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	0.963932	1	0.980328	1	0
mut1	1	0.963932	1	0.980328	1	0
mut2	1	0.963932	1	0.980328	1	0
mut3	1	0.963932	1	0.980328	1	0
mut4	1	0.963932	1	0.980328	1	0
mut5	0.901264	1	1	0.89935	0.934508	1
mut6	0.901264	1	1	0.89935	0.934508	1
mut7	0.901264	1	1	0.89935	0.934508	1
mut8	0.901264	1	1	0.89935	0.934508	1
mut9	0.901264	1	1	0.89935	0.934508	1
mut10	0.544301	0.0321173	0.0138281	0.0685923	0.0349669	2
mut11	0.544301	0.0321173	0.0138281	0.0685923	0.0349669	2
mut12	0.544301	0.0321173	0.0138281	0.0685923	0.0349669	2
mut13	0.544301	0.0321173	0.0138281	0.0685923	0.0349669	2
mut14	0.544301	0.0321173	0.0138281	0.0685923	0.0349669	2
mut15	0.442888	0.948513	0.392085	0.805164	0.935948	3
mut16	0.442888	0.948513	0.392085	0.805164	0.935948	3
mut17	0.442888	0.948513	0.392085	0.805164	0.935948	3
mut18	0.442888	0.948513	0.392085	0.805164	0.935948	3
mut19	0.442888	0.948513	0.392085	0.805164	0.935948	3
mut20	0.300666	0.883247	0.0867264	0.689124	0.810855	4
mut21	0.300666	0.883247	0.0867264	0.689124	0.810855	4
mut22	0.300666	0.883247	0.0867264	0.689124	0.810855	4
mut23	0.300666	0.883247	0.0867264	0.689124	0.810855	4
mut24	0.300666	0.883247	0.0867264	0.689124	0.810855	4
mut25	0.161742	0.154657	0.0518951	0.111309	0.051463	5
mut26	0.161742	0.154657	0.0518951	0.111309	0.051463	5
mut27	0.161742	0.154657	0.0518951	0.111309	0.051463	5
mut28	0.161742	0.154657	0.0518951	0.111309	0.051463	5
mut29	0.161742	0.154657	0.0518951	0.111309	0.051463	5
mut30	0.047943	0.716296	0.0132952	0.407883	0.101768	6
mut31	0.047943	0.716296	0.0132952	0.407883	0.101768	6
mut32	0.047943	0.716296	0.0132952	0.407883	0.101768	6
mut33	0.047943	0.716296	0.0132952	0.407883	0.101768	6
mut34	0.047943	0.716296	0.0132952	0.407883	0.101768	6
mut35	0.406755	0.0158718	0.0068878	0.0327418	0.0177999	7
mut36	0.406755	0.0158718	0.0068878	0.0327418	0.0177999	7
mut37	0.406755	0.0158718	0.0068878	0.0327418	0.0177999	7
mut38	0.406755	0.0158718	0.0068878	0.0327418	0.0177999	7
mut39	0.406755	0.0158718	0.0068878	0.0327418	0.0177999	7
mut40	0.0207035	0.584494	0.00691535	0.325414	0.0202783	8
mut41	0.0207035	0.584494	0.00691535	0.325414	0.0202783	8
mut42	0.0207035	0.584494	0.00691535	0.325414	0.0202783	8
mut43	0.0207035	0.584494	0.00691535	0.325414	0.0202783	8
mut44	0.0207035	0.584494	0.00691535	0.325414	0.0202783	8
mut45	0.0243882	0.0139011	0.558537	0.0311373	0.0221363	9
mut46	0.0243882	0.0139011	0.558537	0.0311373	0.0221363	9
mut47	0.0243882	0.0139011	0.558537	0.0311373	0.0221363	9
mut48	0.0243882	0.0139011	0.558537	0.0311373	0.0221363	9
mut49	0.0243882	0.0139011	0.558537	0.0311373	0.0221363	9
mut50	0.12307	0.066599	0.306718	0.135396	0.134664	10
mut51	0.12307	0.066599	0.306718	0.135396	0.134664	10
mut52	0.12307	0.066599	0.306718	0.135396	0.134664	10
mut53	0.12307	0.066599	0.306718	0.135396	0.134664	10
mut54	0.12307	0.066599	0.306718	0.135396	0.134664	10
mut55	0.0638459	0.135882	0.0497241	0.0640801	0.031814	11
mut56	0.0638459	0.135882	0.0497241	0.0640801	0.031814	11
mut57	0.0638459	0.135882	0.0497241	0.0640801	0.031814	11
mut58	0.0638459	0.135882	0.0497241	0.0640801	0.031814	11
mut59	0.0638459	0.135882	0.0497241	0.0640801	0.031814	11
mut60	0.0369558	0.0152986	0.102576	0.0313341	0.0746829	12
mut61	0.0369558	0.0152986	0.102576	0.0313341	0.0746829	12
mut62	0.0369558	0.0152986	0.102576	0.0313341	0.0746829	12
mut63	0.0369558	0.0152986	0.102576	0.0313341	0.0746829	12
mut64	0.0369558	0.0152986	0.102576	0.0313341	0.0746829	12
mut65	0.0558929	0.0330596	0.134655	0.0734509	0.0379417	13
mut66	0.0558929	0.0330596	0.134655	0.0734509	0.0379417	13
mut67	0.0558929	0.0330596	0.134655	0.0734509	0.0379417	13
mut68	0.0558929	0.0330596	0.134655	0.0734509	0.0379417	13
mut69	0.0558929	0.0330596	0.134655	0.0734509	0.0379417	13
mut70	0.0363931	0.0884953	0.0256229	0.0322233	0.0172851	14
mut71	0.0363931	0.0884953	0.0256229	0.0322233	0.0172851	14
mut72	0.0363931	0.0884953	0.0256229	0.0322233	0.0172851	14
mut73	0.0363931	0.0884953	0.0256229	0.0322233	0.0172851	14
mut74	0.0363931	0.0884953	0.0256229	0.0322233	0.0172851	14
mut75	0.0191351	0.0155587	0.00704495	0.13969	0.545296	15
mut76	0.0191351	0.0155587	0.00704495	0.13969	0.545296	15
mut77	0.0191351	0.0155587	0.00704495	0.13969	0.545296	15
mut78	0.0191351	0.0155587	0.00704495	0.13969	0.545296	15
mut79	0.0191351	0.0155587	0.00704495	0.13969	0.545296	15
