mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.228292	0.921104	0.926316	0.952591	0.107559	0.965012	0.903481	0.962459	0.117488	0.966698	0.968551	0.966332	0.644346	0.968607	0.780015	1
mut6	0.228292	0.921104	0.926316	0.952591	0.107559	0.965012	0.903481	0.962459	0.117488	0.966698	0.968551	0.966332	0.644346	0.968607	0.780015	1
mut7	0.228292	0.921104	0.926316	0.952591	0.107559	0.965012	0.903481	0.962459	0.117488	0.966698	0.968551	0.966332	0.644346	0.968607	0.780015	1
mut8	0.228292	0.921104	0.926316	0.952591	0.107559	0.965012	0.903481	0.962459	0.117488	0.966698	0.968551	0.966332	0.644346	0.968607	0.780015	1
mut9	0.228292	0.921104	0.926316	0.952591	0.107559	0.965012	0.903481	0.962459	0.117488	0.966698	0.968551	0.966332	0.644346	0.968607	0.780015	1
mut10	0.761271	0.05176	0.0651372	0.0317439	0.881168	0.0227677	0.0765811	0.0246175	0.876212	0.0266583	0.0205155	0.0218096	0.334145	0.0196106	0.206525	2
mut11	0.761271	0.05176	0.0651372	0.0317439	0.881168	0.0227677	0.0765811	0.0246175	0.876212	0.0266583	0.0205155	0.0218096	0.334145	0.0196106	0.206525	2
mut12	0.761271	0.05176	0.0651372	0.0317439	0.881168	0.0227677	0.0765811	0.0246175	0.876212	0.0266583	0.0205155	0.0218096	0.334145	0.0196106	0.206525	2
mut13	0.761271	0.05176	0.0651372	0.0317439	0.881168	0.0227677	0.0765811	0.0246175	0.876212	0.0266583	0.0205155	0.0218096	0.334145	0.0196106	0.206525	2
mut14	0.761271	0.05176	0.0651372	0.0317439	0.881168	0.0227677	0.0765811	0.0246175	0.876212	0.0266583	0.0205155	0.0218096	0.334145	0.0196106	0.206525	2
mut15	0.706732	0.0279263	0.0565732	0.0160828	0.86612	0.0121641	0.0568637	0.012614	0.761756	0.0185755	0.0102087	0.00996704	0.304617	0.0100638	0.189413	3
mut16	0.706732	0.0279263	0.0565732	0.0160828	0.86612	0.0121641	0.0568637	0.012614	0.761756	0.0185755	0.0102087	0.00996704	0.304617	0.0100638	0.189413	3
mut17	0.706732	0.0279263	0.0565732	0.0160828	0.86612	0.0121641	0.0568637	0.012614	0.761756	0.0185755	0.0102087	0.00996704	0.304617	0.0100638	0.189413	3
mut18	0.706732	0.0279263	0.0565732	0.0160828	0.86612	0.0121641	0.0568637	0.012614	0.761756	0.0185755	0.0102087	0.00996704	0.304617	0.0100638	0.189413	3
mut19	0.706732	0.0279263	0.0565732	0.0160828	0.86612	0.0121641	0.0568637	0.012614	0.761756	0.0185755	0.0102087	0.00996704	0.304617	0.0100638	0.189413	3
mut20	0.21812	0.897755	0.917237	0.93653	0.0943772	0.954428	0.882534	0.950071	0.110586	0.95332	0.957922	0.954892	0.619013	0.958233	0.764659	4
mut21	0.21812	0.897755	0.917237	0.93653	0.0943772	0.954428	0.882534	0.950071	0.110586	0.95332	0.957922	0.954892	0.619013	0.958233	0.764659	4
mut22	0.21812	0.897755	0.917237	0.93653	0.0943772	0.954428	0.882534	0.950071	0.110586	0.95332	0.957922	0.954892	0.619013	0.958233	0.764659	4
mut23	0.21812	0.897755	0.917237	0.93653	0.0943772	0.954428	0.882534	0.950071	0.110586	0.95332	0.957922	0.954892	0.619013	0.958233	0.764659	4
mut24	0.21812	0.897755	0.917237	0.93653	0.0943772	0.954428	0.882534	0.950071	0.110586	0.95332	0.957922	0.954892	0.619013	0.958233	0.764659	4
mut25	0.0200114	0.367081	0.0157917	0.845241	0.0240579	0.0227266	0.0434825	0.700408	0.0117954	0.0170279	0.0228845	0.85652	0.0453131	0.0887282	0.0275618	5
mut26	0.0200114	0.367081	0.0157917	0.845241	0.0240579	0.0227266	0.0434825	0.700408	0.0117954	0.0170279	0.0228845	0.85652	0.0453131	0.0887282	0.0275618	5
mut27	0.0200114	0.367081	0.0157917	0.845241	0.0240579	0.0227266	0.0434825	0.700408	0.0117954	0.0170279	0.0228845	0.85652	0.0453131	0.0887282	0.0275618	5
mut28	0.0200114	0.367081	0.0157917	0.845241	0.0240579	0.0227266	0.0434825	0.700408	0.0117954	0.0170279	0.0228845	0.85652	0.0453131	0.0887282	0.0275618	5
mut29	0.0200114	0.367081	0.0157917	0.845241	0.0240579	0.0227266	0.0434825	0.700408	0.0117954	0.0170279	0.0228845	0.85652	0.0453131	0.0887282	0.0275618	5
mut30	0.0159789	0.476945	0.0478279	0.0585886	0.0111983	0.765394	0.0211919	0.216027	0.00931694	0.343251	0.169251	0.0704557	0.057713	0.755707	0.0157718	6
mut31	0.0159789	0.476945	0.0478279	0.0585886	0.0111983	0.765394	0.0211919	0.216027	0.00931694	0.343251	0.169251	0.0704557	0.057713	0.755707	0.0157718	6
mut32	0.0159789	0.476945	0.0478279	0.0585886	0.0111983	0.765394	0.0211919	0.216027	0.00931694	0.343251	0.169251	0.0704557	0.057713	0.755707	0.0157718	6
mut33	0.0159789	0.476945	0.0478279	0.0585886	0.0111983	0.765394	0.0211919	0.216027	0.00931694	0.343251	0.169251	0.0704557	0.057713	0.755707	0.0157718	6
mut34	0.0159789	0.476945	0.0478279	0.0585886	0.0111983	0.765394	0.0211919	0.216027	0.00931694	0.343251	0.169251	0.0704557	0.057713	0.755707	0.0157718	6
mut35	0.161896	0.0263969	0.787597	0.0163721	0.0453181	0.108328	0.798853	0.0153441	0.0758652	0.267708	0.72766	0.0129127	0.459357	0.0271936	0.69971	7
mut36	0.161896	0.0263969	0.787597	0.0163721	0.0453181	0.108328	0.798853	0.0153441	0.0758652	0.267708	0.72766	0.0129127	0.459357	0.0271936	0.69971	7
mut37	0.161896	0.0263969	0.787597	0.0163721	0.0453181	0.108328	0.798853	0.0153441	0.0758652	0.267708	0.72766	0.0129127	0.459357	0.0271936	0.69971	7
mut38	0.161896	0.0263969	0.787597	0.0163721	0.0453181	0.108328	0.798853	0.0153441	0.0758652	0.267708	0.72766	0.0129127	0.459357	0.0271936	0.69971	7
