mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.764162	0.0536458	0.00733989	0.746366	0.0293293	1
mut6	0.764162	0.0536458	0.00733989	0.746366	0.0293293	1
mut7	0.764162	0.0536458	0.00733989	0.746366	0.0293293	1
mut8	0.764162	0.0536458	0.00733989	0.746366	0.0293293	1
mut9	0.764162	0.0536458	0.00733989	0.746366	0.0293293	1
mut10	0.125567	0.874762	0.0542053	0.174797	0.82899	2
mut11	0.125567	0.874762	0.0542053	0.174797	0.82899	2
mut12	0.125567	0.874762	0.0542053	0.174797	0.82899	2
mut13	0.125567	0.874762	0.0542053	0.174797	0.82899	2
mut14	0.125567	0.874762	0.0542053	0.174797	0.82899	2
mut15	0.0105607	0.01473	0.930849	0.00979481	0.0827729	3
mut16	0.0105607	0.01473	0.930849	0.00979481	0.0827729	3
mut17	0.0105607	0.01473	0.930849	0.00979481	0.0827729	3
mut18	0.0105607	0.01473	0.930849	0.00979481	0.0827729	3
mut19	0.0105607	0.01473	0.930849	0.00979481	0.0827729	3
mut20	0.00537846	0.00597235	0.686051	0.00433025	0.0206242	4
mut21	0.00537846	0.00597235	0.686051	0.00433025	0.0206242	4
mut22	0.00537846	0.00597235	0.686051	0.00433025	0.0206242	4
mut23	0.00537846	0.00597235	0.686051	0.00433025	0.0206242	4
mut24	0.00537846	0.00597235	0.686051	0.00433025	0.0206242	4
