mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.962986	1	1	0.97435	0.960051	0
mut1	0.962986	1	1	0.97435	0.960051	0
mut2	0.962986	1	1	0.97435	0.960051	0
mut3	0.962986	1	1	0.97435	0.960051	0
mut4	0.962986	1	1	0.97435	0.960051	0
mut5	0.432182	1	0.939942	0.768113	1	1
mut6	0.432182	1	0.939942	0.768113	1	1
mut7	0.432182	1	0.939942	0.768113	1	1
mut8	0.432182	1	0.939942	0.768113	1	1
mut9	0.432182	1	0.939942	0.768113	1	1
mut10	0.20458	0.519651	0.199188	0.0816139	0.19858	2
mut11	0.20458	0.519651	0.199188	0.0816139	0.19858	2
mut12	0.20458	0.519651	0.199188	0.0816139	0.19858	2
mut13	0.20458	0.519651	0.199188	0.0816139	0.19858	2
mut14	0.20458	0.519651	0.199188	0.0816139	0.19858	2
mut15	0.180111	0.509827	0.208647	0.0733307	0.194919	3
mut16	0.180111	0.509827	0.208647	0.0733307	0.194919	3
mut17	0.180111	0.509827	0.208647	0.0733307	0.194919	3
mut18	0.180111	0.509827	0.208647	0.0733307	0.194919	3
mut19	0.180111	0.509827	0.208647	0.0733307	0.194919	3
mut20	0.171347	0.541506	0.179811	0.0799402	0.191407	4
mut21	0.171347	0.541506	0.179811	0.0799402	0.191407	4
mut22	0.171347	0.541506	0.179811	0.0799402	0.191407	4
mut23	0.171347	0.541506	0.179811	0.0799402	0.191407	4
mut24	0.171347	0.541506	0.179811	0.0799402	0.191407	4
mut25	0.14232	0.513741	0.177185	0.0706797	0.180508	5
mut26	0.14232	0.513741	0.177185	0.0706797	0.180508	5
mut27	0.14232	0.513741	0.177185	0.0706797	0.180508	5
mut28	0.14232	0.513741	0.177185	0.0706797	0.180508	5
mut29	0.14232	0.513741	0.177185	0.0706797	0.180508	5
mut30	0.0752058	0.264004	0.281249	0.100431	0.0221179	6
mut31	0.0752058	0.264004	0.281249	0.100431	0.0221179	6
mut32	0.0752058	0.264004	0.281249	0.100431	0.0221179	6
mut33	0.0752058	0.264004	0.281249	0.100431	0.0221179	6
mut34	0.0752058	0.264004	0.281249	0.100431	0.0221179	6
mut35	0.049093	0.217751	0.248459	0.0951756	0.0138773	7
mut36	0.049093	0.217751	0.248459	0.0951756	0.0138773	7
mut37	0.049093	0.217751	0.248459	0.0951756	0.0138773	7
mut38	0.049093	0.217751	0.248459	0.0951756	0.0138773	7
mut39	0.049093	0.217751	0.248459	0.0951756	0.0138773	7
mut40	0.130234	0.109211	0.483232	0.498094	0.77109	8
mut41	0.130234	0.109211	0.483232	0.498094	0.77109	8
mut42	0.130234	0.109211	0.483232	0.498094	0.77109	8
mut43	0.130234	0.109211	0.483232	0.498094	0.77109	8
mut44	0.130234	0.109211	0.483232	0.498094	0.77109	8
mut45	0.552503	0.0198379	0.0465509	0.254157	0.00676824	9
mut46	0.552503	0.0198379	0.0465509	0.254157	0.00676824	9
mut47	0.552503	0.0198379	0.0465509	0.254157	0.00676824	9
mut48	0.552503	0.0198379	0.0465509	0.254157	0.00676824	9
mut49	0.552503	0.0198379	0.0465509	0.254157	0.00676824	9
mut50	0.0278372	0.113205	0.169199	0.0921137	0.00730991	10
mut51	0.0278372	0.113205	0.169199	0.0921137	0.00730991	10
mut52	0.0278372	0.113205	0.169199	0.0921137	0.00730991	10
mut53	0.0278372	0.113205	0.169199	0.0921137	0.00730991	10
mut54	0.0278372	0.113205	0.169199	0.0921137	0.00730991	10
mut55	0.0251375	0.0230644	0.417356	0.057564	0.0135241	11
mut56	0.0251375	0.0230644	0.417356	0.057564	0.0135241	11
mut57	0.0251375	0.0230644	0.417356	0.057564	0.0135241	11
mut58	0.0251375	0.0230644	0.417356	0.057564	0.0135241	11
mut59	0.0251375	0.0230644	0.417356	0.057564	0.0135241	11
mut60	0.0744484	0.0672294	0.0305285	0.454267	0.648149	12
mut61	0.0744484	0.0672294	0.0305285	0.454267	0.648149	12
mut62	0.0744484	0.0672294	0.0305285	0.454267	0.648149	12
mut63	0.0744484	0.0672294	0.0305285	0.454267	0.648149	12
