mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	0.969537	1	0.939661	0
mut1	1	1	0.969537	1	0.939661	0
mut2	1	1	0.969537	1	0.939661	0
mut3	1	1	0.969537	1	0.939661	0
mut4	1	1	0.969537	1	0.939661	0
mut5	0.671056	0.119545	0.876694	0.592446	0.63476	1
mut6	0.671056	0.119545	0.876694	0.592446	0.63476	1
mut7	0.671056	0.119545	0.876694	0.592446	0.63476	1
mut8	0.671056	0.119545	0.876694	0.592446	0.63476	1
mut9	0.671056	0.119545	0.876694	0.592446	0.63476	1
mut10	0.105534	0.0747048	0.00976796	0.0267322	0.144137	2
mut11	0.105534	0.0747048	0.00976796	0.0267322	0.144137	2
mut12	0.105534	0.0747048	0.00976796	0.0267322	0.144137	2
mut13	0.105534	0.0747048	0.00976796	0.0267322	0.144137	2
mut14	0.105534	0.0747048	0.00976796	0.0267322	0.144137	2
mut15	0.00690616	0.231108	0.0120047	0.0232587	0.1897	3
mut16	0.00690616	0.231108	0.0120047	0.0232587	0.1897	3
mut17	0.00690616	0.231108	0.0120047	0.0232587	0.1897	3
mut18	0.00690616	0.231108	0.0120047	0.0232587	0.1897	3
mut19	0.00690616	0.231108	0.0120047	0.0232587	0.1897	3
mut20	0.60051	0.0368332	0.822037	0.514504	0.519976	4
mut21	0.60051	0.0368332	0.822037	0.514504	0.519976	4
mut22	0.60051	0.0368332	0.822037	0.514504	0.519976	4
mut23	0.60051	0.0368332	0.822037	0.514504	0.519976	4
mut24	0.60051	0.0368332	0.822037	0.514504	0.519976	4
mut25	0.224764	0.0314859	0.840919	0.522585	0.548347	5
mut26	0.224764	0.0314859	0.840919	0.522585	0.548347	5
mut27	0.224764	0.0314859	0.840919	0.522585	0.548347	5
mut28	0.224764	0.0314859	0.840919	0.522585	0.548347	5
mut29	0.224764	0.0314859	0.840919	0.522585	0.548347	5
mut30	0.0311757	0.0208095	0.788877	0.126943	0.363834	6
mut31	0.0311757	0.0208095	0.788877	0.126943	0.363834	6
mut32	0.0311757	0.0208095	0.788877	0.126943	0.363834	6
mut33	0.0311757	0.0208095	0.788877	0.126943	0.363834	6
mut34	0.0311757	0.0208095	0.788877	0.126943	0.363834	6
mut35	0.0200448	0.0147256	0.747594	0.0957187	0.259745	7
mut36	0.0200448	0.0147256	0.747594	0.0957187	0.259745	7
mut37	0.0200448	0.0147256	0.747594	0.0957187	0.259745	7
mut38	0.0200448	0.0147256	0.747594	0.0957187	0.259745	7
mut39	0.0200448	0.0147256	0.747594	0.0957187	0.259745	7
mut40	0.245783	0.59073	0.15094	0.348683	0.0890448	8
mut41	0.245783	0.59073	0.15094	0.348683	0.0890448	8
mut42	0.245783	0.59073	0.15094	0.348683	0.0890448	8
mut43	0.245783	0.59073	0.15094	0.348683	0.0890448	8
mut44	0.245783	0.59073	0.15094	0.348683	0.0890448	8
mut45	0.246371	0.572958	0.15822	0.29097	0.097063	9
mut46	0.246371	0.572958	0.15822	0.29097	0.097063	9
mut47	0.246371	0.572958	0.15822	0.29097	0.097063	9
mut48	0.246371	0.572958	0.15822	0.29097	0.097063	9
mut49	0.246371	0.572958	0.15822	0.29097	0.097063	9
mut50	0.014526	0.200897	0.0251212	0.160701	0.020919	10
mut51	0.014526	0.200897	0.0251212	0.160701	0.020919	10
mut52	0.014526	0.200897	0.0251212	0.160701	0.020919	10
mut53	0.014526	0.200897	0.0251212	0.160701	0.020919	10
mut54	0.014526	0.200897	0.0251212	0.160701	0.020919	10
mut55	0.00627834	0.00511544	0.358739	0.0230365	0.00532628	11
mut56	0.00627834	0.00511544	0.358739	0.0230365	0.00532628	11
mut57	0.00627834	0.00511544	0.358739	0.0230365	0.00532628	11
mut58	0.00627834	0.00511544	0.358739	0.0230365	0.00532628	11
mut59	0.00627834	0.00511544	0.358739	0.0230365	0.00532628	11
mut60	0.00667951	0.110329	0.0112434	0.132609	0.0139101	12
mut61	0.00667951	0.110329	0.0112434	0.132609	0.0139101	12
mut62	0.00667951	0.110329	0.0112434	0.132609	0.0139101	12
mut63	0.00667951	0.110329	0.0112434	0.132609	0.0139101	12
mut64	0.00667951	0.110329	0.0112434	0.132609	0.0139101	12
mut65	0.00595544	0.00516181	0.240557	0.0407195	0.00507953	13
mut66	0.00595544	0.00516181	0.240557	0.0407195	0.00507953	13
mut67	0.00595544	0.00516181	0.240557	0.0407195	0.00507953	13
mut68	0.00595544	0.00516181	0.240557	0.0407195	0.00507953	13
mut69	0.00595544	0.00516181	0.240557	0.0407195	0.00507953	13
mut70	0.156743	0.25582	0.102722	0.0475643	0.0305286	14
mut71	0.156743	0.25582	0.102722	0.0475643	0.0305286	14
mut72	0.156743	0.25582	0.102722	0.0475643	0.0305286	14
mut73	0.156743	0.25582	0.102722	0.0475643	0.0305286	14
mut74	0.156743	0.25582	0.102722	0.0475643	0.0305286	14
mut75	0.071955	0.12321	0.0110282	0.0926099	0.0373447	15
mut76	0.071955	0.12321	0.0110282	0.0926099	0.0373447	15
mut77	0.071955	0.12321	0.0110282	0.0926099	0.0373447	15
mut78	0.071955	0.12321	0.0110282	0.0926099	0.0373447	15
mut79	0.071955	0.12321	0.0110282	0.0926099	0.0373447	15
mut80	0.0159618	0.00990046	0.0221482	0.356972	0.150832	16
mut81	0.0159618	0.00990046	0.0221482	0.356972	0.150832	16
mut82	0.0159618	0.00990046	0.0221482	0.356972	0.150832	16
mut83	0.0159618	0.00990046	0.0221482	0.356972	0.150832	16
mut84	0.0159618	0.00990046	0.0221482	0.356972	0.150832	16
mut85	0.00734337	0.00527571	0.0128775	0.213632	0.154798	17
mut86	0.00734337	0.00527571	0.0128775	0.213632	0.154798	17
mut87	0.00734337	0.00527571	0.0128775	0.213632	0.154798	17
mut88	0.00734337	0.00527571	0.0128775	0.213632	0.154798	17
mut89	0.00734337	0.00527571	0.0128775	0.213632	0.154798	17
mut90	0.102035	0.12958	0.0669109	0.0250297	0.0243523	18
mut91	0.102035	0.12958	0.0669109	0.0250297	0.0243523	18
mut92	0.102035	0.12958	0.0669109	0.0250297	0.0243523	18
mut93	0.102035	0.12958	0.0669109	0.0250297	0.0243523	18
mut94	0.102035	0.12958	0.0669109	0.0250297	0.0243523	18
