mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.92873	1	1	0.904512	1	1	1	0.956453	0.917344	0.94649	1	1	0.930569	0.93679	0.932991	0
mut1	0.92873	1	1	0.904512	1	1	1	0.956453	0.917344	0.94649	1	1	0.930569	0.93679	0.932991	0
mut2	0.92873	1	1	0.904512	1	1	1	0.956453	0.917344	0.94649	1	1	0.930569	0.93679	0.932991	0
mut3	0.92873	1	1	0.904512	1	1	1	0.956453	0.917344	0.94649	1	1	0.930569	0.93679	0.932991	0
mut4	0.92873	1	1	0.904512	1	1	1	0.956453	0.917344	0.94649	1	1	0.930569	0.93679	0.932991	0
mut5	0.881839	0.219932	0.864281	0.987857	0.915098	1	0.977438	0.947025	0.84538	0.890927	0.495091	0.840926	0.95347	0.344928	0.995627	1
mut6	0.881839	0.219932	0.864281	0.987857	0.915098	1	0.977438	0.947025	0.84538	0.890927	0.495091	0.840926	0.95347	0.344928	0.995627	1
mut7	0.881839	0.219932	0.864281	0.987857	0.915098	1	0.977438	0.947025	0.84538	0.890927	0.495091	0.840926	0.95347	0.344928	0.995627	1
mut8	0.881839	0.219932	0.864281	0.987857	0.915098	1	0.977438	0.947025	0.84538	0.890927	0.495091	0.840926	0.95347	0.344928	0.995627	1
mut9	0.881839	0.219932	0.864281	0.987857	0.915098	1	0.977438	0.947025	0.84538	0.890927	0.495091	0.840926	0.95347	0.344928	0.995627	1
mut10	0.836775	0.21616	0.91799	0.946833	0.818017	0.845751	0.94365	0.943198	0.810816	0.888604	0.475084	0.70324	0.81923	0.294052	1	2
mut11	0.836775	0.21616	0.91799	0.946833	0.818017	0.845751	0.94365	0.943198	0.810816	0.888604	0.475084	0.70324	0.81923	0.294052	1	2
mut12	0.836775	0.21616	0.91799	0.946833	0.818017	0.845751	0.94365	0.943198	0.810816	0.888604	0.475084	0.70324	0.81923	0.294052	1	2
mut13	0.836775	0.21616	0.91799	0.946833	0.818017	0.845751	0.94365	0.943198	0.810816	0.888604	0.475084	0.70324	0.81923	0.294052	1	2
mut14	0.836775	0.21616	0.91799	0.946833	0.818017	0.845751	0.94365	0.943198	0.810816	0.888604	0.475084	0.70324	0.81923	0.294052	1	2
mut15	0.749967	0.120417	0.176918	0.797901	0.751152	0.867377	0.856685	0.776313	0.396446	0.329577	0.0794378	0.765385	0.783286	0.258817	1	3
