mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
mut5	0.986805	0.992065	0.986961	0.988283	0.987075	0.991937	0.98963	0.993589	0.991127	0.985027	0.992855	0.987894	0.991839	0.994136	0.99392	1
mut6	0.986805	0.992065	0.986961	0.988283	0.987075	0.991937	0.98963	0.993589	0.991127	0.985027	0.992855	0.987894	0.991839	0.994136	0.99392	1
mut7	0.986805	0.992065	0.986961	0.988283	0.987075	0.991937	0.98963	0.993589	0.991127	0.985027	0.992855	0.987894	0.991839	0.994136	0.99392	1
mut8	0.986805	0.992065	0.986961	0.988283	0.987075	0.991937	0.98963	0.993589	0.991127	0.985027	0.992855	0.987894	0.991839	0.994136	0.99392	1
mut9	0.986805	0.992065	0.986961	0.988283	0.987075	0.991937	0.98963	0.993589	0.991127	0.985027	0.992855	0.987894	0.991839	0.994136	0.99392	1
mut10	0.973562	0.984788	0.975148	0.977716	0.973961	0.983694	0.97989	0.988085	0.983483	0.970234	0.986097	0.97711	0.984042	0.987008	0.987018	2
mut11	0.973562	0.984788	0.975148	0.977716	0.973961	0.983694	0.97989	0.988085	0.983483	0.970234	0.986097	0.97711	0.984042	0.987008	0.987018	2
mut12	0.973562	0.984788	0.975148	0.977716	0.973961	0.983694	0.97989	0.988085	0.983483	0.970234	0.986097	0.97711	0.984042	0.987008	0.987018	2
mut13	0.973562	0.984788	0.975148	0.977716	0.973961	0.983694	0.97989	0.988085	0.983483	0.970234	0.986097	0.97711	0.984042	0.987008	0.987018	2
mut14	0.973562	0.984788	0.975148	0.977716	0.973961	0.983694	0.97989	0.988085	0.983483	0.970234	0.986097	0.97711	0.984042	0.987008	0.987018	2
mut15	0.940145	0.9759	0.959709	0.962776	0.957954	0.961941	0.966217	0.977214	0.948574	0.954275	0.97942	0.965227	0.97531	0.979593	0.979683	3
mut16	0.940145	0.9759	0.959709	0.962776	0.957954	0.961941	0.966217	0.977214	0.948574	0.954275	0.97942	0.965227	0.97531	0.979593	0.979683	3
mut17	0.940145	0.9759	0.959709	0.962776	0.957954	0.961941	0.966217	0.977214	0.948574	0.954275	0.97942	0.965227	0.97531	0.979593	0.979683	3
mut18	0.940145	0.9759	0.959709	0.962776	0.957954	0.961941	0.966217	0.977214	0.948574	0.954275	0.97942	0.965227	0.97531	0.979593	0.979683	3
mut19	0.940145	0.9759	0.959709	0.962776	0.957954	0.961941	0.966217	0.977214	0.948574	0.954275	0.97942	0.965227	0.97531	0.979593	0.979683	3
