mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	0.965312	0.964132	0.99859	0
mut1	1	1	0.965312	0.964132	0.99859	0
mut2	1	1	0.965312	0.964132	0.99859	0
mut3	1	1	0.965312	0.964132	0.99859	0
mut4	1	1	0.965312	0.964132	0.99859	0
mut5	0.0160872	0.368794	0.0584461	0.161116	0.129189	1
mut6	0.0160872	0.368794	0.0584461	0.161116	0.129189	1
mut7	0.0160872	0.368794	0.0584461	0.161116	0.129189	1
mut8	0.0160872	0.368794	0.0584461	0.161116	0.129189	1
mut9	0.0160872	0.368794	0.0584461	0.161116	0.129189	1
mut10	0.297295	0.0303179	0.019095	0.0598234	0.128772	2
mut11	0.297295	0.0303179	0.019095	0.0598234	0.128772	2
mut12	0.297295	0.0303179	0.019095	0.0598234	0.128772	2
mut13	0.297295	0.0303179	0.019095	0.0598234	0.128772	2
mut14	0.297295	0.0303179	0.019095	0.0598234	0.128772	2
mut15	0.233136	0.0239022	0.00877228	0.0317972	0.093227	3
mut16	0.233136	0.0239022	0.00877228	0.0317972	0.093227	3
mut17	0.233136	0.0239022	0.00877228	0.0317972	0.093227	3
mut18	0.233136	0.0239022	0.00877228	0.0317972	0.093227	3
mut19	0.233136	0.0239022	0.00877228	0.0317972	0.093227	3
mut20	0.482818	0.447156	0.681492	0.144854	0.0562892	4
mut21	0.482818	0.447156	0.681492	0.144854	0.0562892	4
mut22	0.482818	0.447156	0.681492	0.144854	0.0562892	4
mut23	0.482818	0.447156	0.681492	0.144854	0.0562892	4
mut24	0.482818	0.447156	0.681492	0.144854	0.0562892	4
mut25	0.231496	0.25331	0.0238092	0.0367061	0.0183322	5
mut26	0.231496	0.25331	0.0238092	0.0367061	0.0183322	5
mut27	0.231496	0.25331	0.0238092	0.0367061	0.0183322	5
mut28	0.231496	0.25331	0.0238092	0.0367061	0.0183322	5
mut29	0.231496	0.25331	0.0238092	0.0367061	0.0183322	5
mut30	0.195668	0.172843	0.200551	0.597596	0.634344	6
mut31	0.195668	0.172843	0.200551	0.597596	0.634344	6
mut32	0.195668	0.172843	0.200551	0.597596	0.634344	6
mut33	0.195668	0.172843	0.200551	0.597596	0.634344	6
mut34	0.195668	0.172843	0.200551	0.597596	0.634344	6
mut35	0.207777	0.0327155	0.69426	0.0666088	0.0168731	7
mut36	0.207777	0.0327155	0.69426	0.0666088	0.0168731	7
mut37	0.207777	0.0327155	0.69426	0.0666088	0.0168731	7
