mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	1	1	1	1	1	0
mut1	1	1	1	1	1	0
mut2	1	1	1	1	1	0
mut3	1	1	1	1	1	0
mut4	1	1	1	1	1	0
mut5	0.0185896	0.0185851	0.0504732	0.0116424	0.887484	1
mut6	0.0185896	0.0185851	0.0504732	0.0116424	0.887484	1
mut7	0.0185896	0.0185851	0.0504732	0.0116424	0.887484	1
mut8	0.0185896	0.0185851	0.0504732	0.0116424	0.887484	1
mut9	0.0185896	0.0185851	0.0504732	0.0116424	0.887484	1
mut10	0.691285	0.0106961	0.317289	0.00569177	0.075376	2
mut11	0.691285	0.0106961	0.317289	0.00569177	0.075376	2
mut12	0.691285	0.0106961	0.317289	0.00569177	0.075376	2
mut13	0.691285	0.0106961	0.317289	0.00569177	0.075376	2
mut14	0.691285	0.0106961	0.317289	0.00569177	0.075376	2
mut15	0.182771	0.437554	0.39064	0.00624931	0.00674645	3
mut16	0.182771	0.437554	0.39064	0.00624931	0.00674645	3
mut17	0.182771	0.437554	0.39064	0.00624931	0.00674645	3
mut18	0.182771	0.437554	0.39064	0.00624931	0.00674645	3
mut19	0.182771	0.437554	0.39064	0.00624931	0.00674645	3
mut20	0.00852183	0.451032	0.105792	0.00865799	0.00612493	4
mut21	0.00852183	0.451032	0.105792	0.00865799	0.00612493	4
mut22	0.00852183	0.451032	0.105792	0.00865799	0.00612493	4
mut23	0.00852183	0.451032	0.105792	0.00865799	0.00612493	4
mut24	0.00852183	0.451032	0.105792	0.00865799	0.00612493	4
mut25	0.0149745	0.0479873	0.0299717	0.961108	0.0176368	5
mut26	0.0149745	0.0479873	0.0299717	0.961108	0.0176368	5
mut27	0.0149745	0.0479873	0.0299717	0.961108	0.0176368	5
mut28	0.0149745	0.0479873	0.0299717	0.961108	0.0176368	5
mut29	0.0149745	0.0479873	0.0299717	0.961108	0.0176368	5
mut30	0.00499149	0.00971525	0.00973205	0.730456	0.00601943	6
mut31	0.00499149	0.00971525	0.00973205	0.730456	0.00601943	6
mut32	0.00499149	0.00971525	0.00973205	0.730456	0.00601943	6
mut33	0.00499149	0.00971525	0.00973205	0.730456	0.00601943	6
mut34	0.00499149	0.00971525	0.00973205	0.730456	0.00601943	6
mut35	0.00556531	0.00883238	0.0223564	0.00587011	0.501383	7
mut36	0.00556531	0.00883238	0.0223564	0.00587011	0.501383	7
mut37	0.00556531	0.00883238	0.0223564	0.00587011	0.501383	7
mut38	0.00556531	0.00883238	0.0223564	0.00587011	0.501383	7
mut39	0.00556531	0.00883238	0.0223564	0.00587011	0.501383	7
mut40	0.00499149	0.0293365	0.00993828	0.0872495	0.00606851	8
mut41	0.00499149	0.0293365	0.00993828	0.0872495	0.00606851	8
mut42	0.00499149	0.0293365	0.00993828	0.0872495	0.00606851	8
mut43	0.00499149	0.0293365	0.00993828	0.0872495	0.00606851	8
mut44	0.00499149	0.0293365	0.00993828	0.0872495	0.00606851	8
