mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	0.914491	0.971055	0.968277	1	0.946505	1	1	0.95543	1	1	0.975459	1	1	0.928038	0.949609	0
mut1	0.914491	0.971055	0.968277	1	0.946505	1	1	0.95543	1	1	0.975459	1	1	0.928038	0.949609	0
mut2	0.914491	0.971055	0.968277	1	0.946505	1	1	0.95543	1	1	0.975459	1	1	0.928038	0.949609	0
mut3	0.914491	0.971055	0.968277	1	0.946505	1	1	0.95543	1	1	0.975459	1	1	0.928038	0.949609	0
mut4	0.914491	0.971055	0.968277	1	0.946505	1	1	0.95543	1	1	0.975459	1	1	0.928038	0.949609	0
mut5	0.999602	0.133434	0.49885	0.0492295	0.85075	0.0587485	0.322234	0.208801	0.841202	0.333218	0.791559	0.0391214	0.863507	0.0790398	0.705924	1
mut6	0.999602	0.133434	0.49885	0.0492295	0.85075	0.0587485	0.322234	0.208801	0.841202	0.333218	0.791559	0.0391214	0.863507	0.0790398	0.705924	1
mut7	0.999602	0.133434	0.49885	0.0492295	0.85075	0.0587485	0.322234	0.208801	0.841202	0.333218	0.791559	0.0391214	0.863507	0.0790398	0.705924	1
mut8	0.999602	0.133434	0.49885	0.0492295	0.85075	0.0587485	0.322234	0.208801	0.841202	0.333218	0.791559	0.0391214	0.863507	0.0790398	0.705924	1
mut9	0.999602	0.133434	0.49885	0.0492295	0.85075	0.0587485	0.322234	0.208801	0.841202	0.333218	0.791559	0.0391214	0.863507	0.0790398	0.705924	1
mut10	0.907275	0.0535822	0.28596	0.0240778	0.0598939	0.0289218	0.200862	0.0930255	0.907539	0.213113	0.40836	0.0239624	0.751184	0.0471915	0.0503738	2
mut11	0.907275	0.0535822	0.28596	0.0240778	0.0598939	0.0289218	0.200862	0.0930255	0.907539	0.213113	0.40836	0.0239624	0.751184	0.0471915	0.0503738	2
mut12	0.907275	0.0535822	0.28596	0.0240778	0.0598939	0.0289218	0.200862	0.0930255	0.907539	0.213113	0.40836	0.0239624	0.751184	0.0471915	0.0503738	2
mut13	0.907275	0.0535822	0.28596	0.0240778	0.0598939	0.0289218	0.200862	0.0930255	0.907539	0.213113	0.40836	0.0239624	0.751184	0.0471915	0.0503738	2
mut14	0.907275	0.0535822	0.28596	0.0240778	0.0598939	0.0289218	0.200862	0.0930255	0.907539	0.213113	0.40836	0.0239624	0.751184	0.0471915	0.0503738	2
mut15	0.0426047	0.843481	0.307173	0.889952	0.0486736	0.0385287	0.355388	0.761901	0.0546477	0.466492	0.101472	0.214849	0.0862329	0.938646	0.2181	3
mut16	0.0426047	0.843481	0.307173	0.889952	0.0486736	0.0385287	0.355388	0.761901	0.0546477	0.466492	0.101472	0.214849	0.0862329	0.938646	0.2181	3
mut17	0.0426047	0.843481	0.307173	0.889952	0.0486736	0.0385287	0.355388	0.761901	0.0546477	0.466492	0.101472	0.214849	0.0862329	0.938646	0.2181	3
mut18	0.0426047	0.843481	0.307173	0.889952	0.0486736	0.0385287	0.355388	0.761901	0.0546477	0.466492	0.101472	0.214849	0.0862329	0.938646	0.2181	3
mut19	0.0426047	0.843481	0.307173	0.889952	0.0486736	0.0385287	0.355388	0.761901	0.0546477	0.466492	0.101472	0.214849	0.0862329	0.938646	0.2181	3
mut20	0.0367498	0.512864	0.251559	0.934804	0.0428751	0.0290609	0.297449	0.700563	0.0368864	0.416291	0.0996951	0.154974	0.0758978	0.857273	0.202339	4
mut21	0.0367498	0.512864	0.251559	0.934804	0.0428751	0.0290609	0.297449	0.700563	0.0368864	0.416291	0.0996951	0.154974	0.0758978	0.857273	0.202339	4
mut22	0.0367498	0.512864	0.251559	0.934804	0.0428751	0.0290609	0.297449	0.700563	0.0368864	0.416291	0.0996951	0.154974	0.0758978	0.857273	0.202339	4
mut23	0.0367498	0.512864	0.251559	0.934804	0.0428751	0.0290609	0.297449	0.700563	0.0368864	0.416291	0.0996951	0.154974	0.0758978	0.857273	0.202339	4
mut24	0.0367498	0.512864	0.251559	0.934804	0.0428751	0.0290609	0.297449	0.700563	0.0368864	0.416291	0.0996951	0.154974	0.0758978	0.857273	0.202339	4
mut25	0.0187861	0.0660976	0.131254	0.236169	0.024737	0.0179026	0.121452	0.444873	0.0246027	0.308984	0.0541278	0.0992435	0.0392645	0.0395058	0.0939597	5
mut26	0.0187861	0.0660976	0.131254	0.236169	0.024737	0.0179026	0.121452	0.444873	0.0246027	0.308984	0.0541278	0.0992435	0.0392645	0.0395058	0.0939597	5
mut27	0.0187861	0.0660976	0.131254	0.236169	0.024737	0.0179026	0.121452	0.444873	0.0246027	0.308984	0.0541278	0.0992435	0.0392645	0.0395058	0.0939597	5
mut28	0.0187861	0.0660976	0.131254	0.236169	0.024737	0.0179026	0.121452	0.444873	0.0246027	0.308984	0.0541278	0.0992435	0.0392645	0.0395058	0.0939597	5
mut29	0.0187861	0.0660976	0.131254	0.236169	0.024737	0.0179026	0.121452	0.444873	0.0246027	0.308984	0.0541278	0.0992435	0.0392645	0.0395058	0.0939597	5
mut30	0.545467	0.00980462	0.0504191	0.00540655	0.00719478	0.00595845	0.0379871	0.0169264	0.00912993	0.0406434	0.0181765	0.00497738	0.0132717	0.00858542	0.00898138	6
mut31	0.545467	0.00980462	0.0504191	0.00540655	0.00719478	0.00595845	0.0379871	0.0169264	0.00912993	0.0406434	0.0181765	0.00497738	0.0132717	0.00858542	0.00898138	6
mut32	0.545467	0.00980462	0.0504191	0.00540655	0.00719478	0.00595845	0.0379871	0.0169264	0.00912993	0.0406434	0.0181765	0.00497738	0.0132717	0.00858542	0.00898138	6
mut33	0.545467	0.00980462	0.0504191	0.00540655	0.00719478	0.00595845	0.0379871	0.0169264	0.00912993	0.0406434	0.0181765	0.00497738	0.0132717	0.00858542	0.00898138	6
mut34	0.545467	0.00980462	0.0504191	0.00540655	0.00719478	0.00595845	0.0379871	0.0169264	0.00912993	0.0406434	0.0181765	0.00497738	0.0132717	0.00858542	0.00898138	6
mut35	0.00752035	0.0176667	0.0471996	0.00538853	0.00864299	0.0212229	0.145417	0.0169306	0.00873115	0.0448213	0.0181935	0.545967	0.0155675	0.0163525	0.00795839	7
mut36	0.00752035	0.0176667	0.0471996	0.00538853	0.00864299	0.0212229	0.145417	0.0169306	0.00873115	0.0448213	0.0181935	0.545967	0.0155675	0.0163525	0.00795839	7
