mutID	sample0	sample1	sample2	sample3	sample4	clusterID
mut0	0.982921	1	1	1	0.998028	0
mut1	0.982921	1	1	1	0.998028	0
mut2	0.982921	1	1	1	0.998028	0
mut3	0.982921	1	1	1	0.998028	0
mut4	0.982921	1	1	1	0.998028	0
mut5	0.0614656	0.112355	0.0387639	0.0106705	0.0871165	1
mut6	0.0614656	0.112355	0.0387639	0.0106705	0.0871165	1
mut7	0.0614656	0.112355	0.0387639	0.0106705	0.0871165	1
mut8	0.0614656	0.112355	0.0387639	0.0106705	0.0871165	1
mut9	0.0614656	0.112355	0.0387639	0.0106705	0.0871165	1
mut10	0.434561	0.687075	0.718565	0.397497	0.0716476	2
mut11	0.434561	0.687075	0.718565	0.397497	0.0716476	2
mut12	0.434561	0.687075	0.718565	0.397497	0.0716476	2
mut13	0.434561	0.687075	0.718565	0.397497	0.0716476	2
mut14	0.434561	0.687075	0.718565	0.397497	0.0716476	2
mut15	0.137063	0.365119	0.0675185	0.0344024	0.0139493	3
mut16	0.137063	0.365119	0.0675185	0.0344024	0.0139493	3
mut17	0.137063	0.365119	0.0675185	0.0344024	0.0139493	3
mut18	0.137063	0.365119	0.0675185	0.0344024	0.0139493	3
mut19	0.137063	0.365119	0.0675185	0.0344024	0.0139493	3
mut20	0.073848	0.33133	0.0433652	0.0259032	0.0105744	4
mut21	0.073848	0.33133	0.0433652	0.0259032	0.0105744	4
mut22	0.073848	0.33133	0.0433652	0.0259032	0.0105744	4
mut23	0.073848	0.33133	0.0433652	0.0259032	0.0105744	4
mut24	0.073848	0.33133	0.0433652	0.0259032	0.0105744	4
mut25	0.0326733	0.335802	0.601893	0.317553	0.050137	5
mut26	0.0326733	0.335802	0.601893	0.317553	0.050137	5
mut27	0.0326733	0.335802	0.601893	0.317553	0.050137	5
mut28	0.0326733	0.335802	0.601893	0.317553	0.050137	5
mut29	0.0326733	0.335802	0.601893	0.317553	0.050137	5
mut30	0.0723028	0.254145	0.0205016	0.0113826	0.00544765	6
mut31	0.0723028	0.254145	0.0205016	0.0113826	0.00544765	6
mut32	0.0723028	0.254145	0.0205016	0.0113826	0.00544765	6
mut33	0.0723028	0.254145	0.0205016	0.0113826	0.00544765	6
mut34	0.0723028	0.254145	0.0205016	0.0113826	0.00544765	6
mut35	0.00938171	0.2789	0.627037	0.342668	0.0340109	7
mut36	0.00938171	0.2789	0.627037	0.342668	0.0340109	7
mut37	0.00938171	0.2789	0.627037	0.342668	0.0340109	7
mut38	0.00938171	0.2789	0.627037	0.342668	0.0340109	7
mut39	0.00938171	0.2789	0.627037	0.342668	0.0340109	7
mut40	0.0468929	0.129718	0.140859	0.478986	0.376657	8
mut41	0.0468929	0.129718	0.140859	0.478986	0.376657	8
mut42	0.0468929	0.129718	0.140859	0.478986	0.376657	8
mut43	0.0468929	0.129718	0.140859	0.478986	0.376657	8
mut44	0.0468929	0.129718	0.140859	0.478986	0.376657	8
mut45	0.00499929	0.227165	0.439266	0.0973435	0.00690371	9
mut46	0.00499929	0.227165	0.439266	0.0973435	0.00690371	9
mut47	0.00499929	0.227165	0.439266	0.0973435	0.00690371	9
mut48	0.00499929	0.227165	0.439266	0.0973435	0.00690371	9
mut49	0.00499929	0.227165	0.439266	0.0973435	0.00690371	9
mut50	0.0093298	0.0218352	0.113316	0.493889	0.246495	10
mut51	0.0093298	0.0218352	0.113316	0.493889	0.246495	10
mut52	0.0093298	0.0218352	0.113316	0.493889	0.246495	10
mut53	0.0093298	0.0218352	0.113316	0.493889	0.246495	10
mut54	0.0093298	0.0218352	0.113316	0.493889	0.246495	10
mut55	0.271694	0.0323775	0.0996416	0.0745783	0.37543	11
mut56	0.271694	0.0323775	0.0996416	0.0745783	0.37543	11
mut57	0.271694	0.0323775	0.0996416	0.0745783	0.37543	11
mut58	0.271694	0.0323775	0.0996416	0.0745783	0.37543	11
mut59	0.271694	0.0323775	0.0996416	0.0745783	0.37543	11
mut60	0.217363	0.0242201	0.0842881	0.072026	0.296581	12
mut61	0.217363	0.0242201	0.0842881	0.072026	0.296581	12
mut62	0.217363	0.0242201	0.0842881	0.072026	0.296581	12
mut63	0.217363	0.0242201	0.0842881	0.072026	0.296581	12
mut64	0.217363	0.0242201	0.0842881	0.072026	0.296581	12
mut65	0.185398	0.0169158	0.0717798	0.0585033	0.19323	13
mut66	0.185398	0.0169158	0.0717798	0.0585033	0.19323	13
mut67	0.185398	0.0169158	0.0717798	0.0585033	0.19323	13
mut68	0.185398	0.0169158	0.0717798	0.0585033	0.19323	13
mut69	0.185398	0.0169158	0.0717798	0.0585033	0.19323	13
mut70	0.00526231	0.0130249	0.090541	0.405569	0.1487	14
mut71	0.00526231	0.0130249	0.090541	0.405569	0.1487	14
mut72	0.00526231	0.0130249	0.090541	0.405569	0.1487	14
mut73	0.00526231	0.0130249	0.090541	0.405569	0.1487	14
mut74	0.00526231	0.0130249	0.090541	0.405569	0.1487	14
mut75	0.0299568	0.103879	0.0183746	0.0113703	0.112388	15
mut76	0.0299568	0.103879	0.0183746	0.0113703	0.112388	15
mut77	0.0299568	0.103879	0.0183746	0.0113703	0.112388	15
mut78	0.0299568	0.103879	0.0183746	0.0113703	0.112388	15
mut79	0.0299568	0.103879	0.0183746	0.0113703	0.112388	15
mut80	0.113543	0.00885147	0.0539735	0.0504597	0.117166	16
mut81	0.113543	0.00885147	0.0539735	0.0504597	0.117166	16
mut82	0.113543	0.00885147	0.0539735	0.0504597	0.117166	16
mut83	0.113543	0.00885147	0.0539735	0.0504597	0.117166	16
mut84	0.113543	0.00885147	0.0539735	0.0504597	0.117166	16
mut85	0.195337	0.0533297	0.0148082	0.0289865	0.120684	17
mut86	0.195337	0.0533297	0.0148082	0.0289865	0.120684	17
mut87	0.195337	0.0533297	0.0148082	0.0289865	0.120684	17
mut88	0.195337	0.0533297	0.0148082	0.0289865	0.120684	17
mut89	0.195337	0.0533297	0.0148082	0.0289865	0.120684	17
