mutID	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12	sample13	sample14	clusterID
mut0	1	0.994558	0.98966	0.956394	1	1	1	0.932696	1	1	1	0.984708	0.948311	0.969011	1	0
mut1	1	0.994558	0.98966	0.956394	1	1	1	0.932696	1	1	1	0.984708	0.948311	0.969011	1	0
mut2	1	0.994558	0.98966	0.956394	1	1	1	0.932696	1	1	1	0.984708	0.948311	0.969011	1	0
mut3	1	0.994558	0.98966	0.956394	1	1	1	0.932696	1	1	1	0.984708	0.948311	0.969011	1	0
mut4	1	0.994558	0.98966	0.956394	1	1	1	0.932696	1	1	1	0.984708	0.948311	0.969011	1	0
mut5	0.960806	0.982265	1	0.965637	0.984656	0.92133	0.915136	0.955419	0.476626	0.936309	0.955009	0.903987	0.846973	0.928795	0.925768	1
mut6	0.960806	0.982265	1	0.965637	0.984656	0.92133	0.915136	0.955419	0.476626	0.936309	0.955009	0.903987	0.846973	0.928795	0.925768	1
mut7	0.960806	0.982265	1	0.965637	0.984656	0.92133	0.915136	0.955419	0.476626	0.936309	0.955009	0.903987	0.846973	0.928795	0.925768	1
mut8	0.960806	0.982265	1	0.965637	0.984656	0.92133	0.915136	0.955419	0.476626	0.936309	0.955009	0.903987	0.846973	0.928795	0.925768	1
mut9	0.960806	0.982265	1	0.965637	0.984656	0.92133	0.915136	0.955419	0.476626	0.936309	0.955009	0.903987	0.846973	0.928795	0.925768	1
mut10	0.018732	0.0126552	0.00970947	0.011015	0.0170995	0.0478317	0.0241278	0.027261	0.542677	0.0180192	0.0187269	0.0260263	0.0665169	0.0158474	0.0132871	2
mut11	0.018732	0.0126552	0.00970947	0.011015	0.0170995	0.0478317	0.0241278	0.027261	0.542677	0.0180192	0.0187269	0.0260263	0.0665169	0.0158474	0.0132871	2
mut12	0.018732	0.0126552	0.00970947	0.011015	0.0170995	0.0478317	0.0241278	0.027261	0.542677	0.0180192	0.0187269	0.0260263	0.0665169	0.0158474	0.0132871	2
mut13	0.018732	0.0126552	0.00970947	0.011015	0.0170995	0.0478317	0.0241278	0.027261	0.542677	0.0180192	0.0187269	0.0260263	0.0665169	0.0158474	0.0132871	2
